language_no	language_name	stimulus_no	status	causal_marker	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comments	comments_informal
19	Lezgian	11	main	n.a.	zeherlu baluɣ-dilaj ʔitim-∅ qʔwe jiq-alaj ʔaɣulamif xa-na qʔe-na	poisonous fish.S-ABS eat-AOP man.S-ABS two day.S-SREL poisoning become-AOC die-AOR	The man who ate a poisonous fish died after two days being poisoned.	ядовитый рыба.S-ABS есть-AOP мужчина.S-ABS два день.S-SREL отравление стать-AOC  умереть-AOR	Съевший ядовитую рыбу мужчина через два дня, отравившись, умер. 	This translation is not included in the database because the causing event is expressed as a dependent clause, not a noun phrase.	
19	Lezgian	11	alternate	SREL	zeherlu baluɣ-∅ tʔy-r ʔitim-∅ qʔwe jiq-alaj ʔaɣulamiʃ xa-na qʔe-na	poisonous fish.S-SREL man.S-ABS two day.S-SREL poisoning become-AOC died-AOR	Being poisoned, the man died from a poisonous fish after two days.	ядовитый рыба.S-SREL мужчина.S-ABS два день.S-SREL отравление стать-AOC умереть-AOR	От ядовитой рыбы мужчина через два дня, отравившись, умер.		
19	Lezgian	12	main	SRESS	witʃ-i qatʃu-r qimetd-al ruʃ-∅ razi ja	himself-ERG take-AOP cost.S-SRESS girl.S-ABS satisfied be.PRS.COP	The girl is satisfied with her grade.	сам-ERG брать-AOP цена.S-SRESS девочка.S-ABS довольный быть.PRS.COP	Девочка довольна полученной оценкой. 		
19	Lezgian	13	main	SRESS	ʔitim-di laha-j gaf-ar-al pab-∅ qhil-ez ʔaqat-na	man.S-ERG tell-AOP word-PL-SRESS wife.S-ABS anger.S-DAT go_out-AOR 	The wife was angered by words spoken by her husband.	мужчина.S-ERG сказать-AOP слово-PL-SRESS жена.S-ABS гнев.S-DAT выйти-AOR 	Женщина рассердилась на слова, сказанные мужем. 		
19	Lezgian	14	main	SRDIR	daχd-in teklifd-aldi gada-dik jeke ʃadwal-∅ ʔakat-na	father.S-GEN offer.S-SRDIR boy.S-SBESS big joy-ABS be_added-AOR	Because of the fathers proposal the boy felt great joy.	отец.S-GEN предложение.S-SRDIR мальчик.S-SBESS большой радость-ABS примешаться-AOR	От предложения отца у мальчика появилась большая радость. 		
19	Lezgian	14	alternate	n.a.	ʔi fikir-di gada-dik jeke ʃadwal-∅ kutu-na	this idea.S-ERG boy.S-SBESS big joy-ABS be_added-AOR	This idea brought a big joy to the boy.	этот идея.S-ERG мальчик.S-SBESS большой радость-ABS примешать-AOR	Эта идея вызвала у мальчика большую радость.	This translation is not included in the database because the expected causal noun phrase is expressed as the grammatical subject.	
19	Lezgian	15	main	INEL	giʃinwil-aj ʔitim-∅ zajif xa-na	hunger-INEL man.S-ABS weak become-AOR	The man was weakened by hunger.	голод-INEL мужчина.S-ABS слабый стать-AOR	Мужчина стал слабым от голода.		
19	Lezgian	16	main	INEL	giʃinwil-aj ʔitim-∅ qʔe-na	hunger-INEL man.S-ABS die-AOR 	The man died of starvation.	голод-INEL мужчина.S-ABS умереть-AOR 	Мужчина умер от голода.		
19	Lezgian	17	main	INEL	tʔarwil-aj ʔitim-di haraj-zawa	pain-INEL man.S-ERG scream-IMPF 	The man screams from the pain.	боль-INEL мужчина.S-ERG кричать-IMPF 	Мужчина кричит от боли.		
19	Lezgian	18	main	INEL	meqʔiwil-aj diʃehli-∅ zurza-zwa	cold-INEL woman.S-ABS shiver-IMPF 	The woman is shivering from the cold.	холод-INEL женщина.S-ABS дрожать-IMPF 	Женщина дрожит от голода.		
19	Lezgian	19	main	INEL	kitʃʔewil-aj ʔajal-∅ ʃex-na	fear-INEL child.S-ABS cry-AOR 	The child began to cry out of fear.	страх-INEL ребенок.S-ABS плакать-AOR 	Ребенок заплакал от страха.		
19	Lezgian	20	main	INEL	ʃadwil-aj ʔajal-∅ qhyre-na	joy-INEL child.S-ABS laugh-AOR 	The child laughed with joy.	радость-INEL ребенок.S-ABS смеяться-AOR 	Ребенок рассмеялся от радости.		
19	Lezgian	21	main	INEL	kitʃʔewil-aj ʔajal-∅ tsura tʃynyx xa-na	fear-INEL child.S-ABS barn.S hidden become-AOR	The child hid in the barn out of fear.	страх-INEL ребенок.S-ABS сарай.S спрятанный стать-AOR	Ребенок от страха спрятался в сарае. 		
19	Lezgian	22	main	SREL	lawɣasuzwil-elaj ʔitim-di sa tʃyqʔ-∅=ni ʔawu-na-tʃ	modesty-SREL man.S-ERG one sound.S-ABS=and make-AOR-NEG	The man didn't tell a word out of modesty.	скромность-SREL мужчина.S-ERG один звук.S-ABS=и делать-AOR-NEG	От скромности мужчина не издал ни одного звука.		
19	Lezgian	23	main	INEL	kitʃʔewil-aj diʃehli-di stχadin ɣil-∅ qʔu-na	fear-INEL woman.S-ERG brother.S hand.S-ABS grab-AOR	The woman grabbed her brother’s hand in fear.	страх-INEL женщина.S-ERG брат.S рука.S-ABS схватить-AOR	От страха женщина схватила брата за руку.		
19	Lezgian	24	main	SBEL	kʔwalaχd-ikaj diʃehli-∅ galat-na	work.S-SBEL woman.S-ABS get_tired-AOR	The woman is tired from work.	работа.S-SBEL женщина.S-ABS устать-AOR	Женщина устала от работы.		
19	Lezgian	25	main	gilaj_GEN	vetʔ-er-in ɣil-aj diʃehli-∅ ʔaχwar-iz fi-zwa-fʃ	mosquito-PL-GEN hand.S-INEL woman.S-ABS sleep.S-DAT go-IMPF-NEG	The woman can’t fall asleep because of the mosquitoes.	комар-PL-GEN рука.S-INEL женщина.S-ABS сон.S-DAT идти-IMPF-NEG	Из-за комаров женщина не может заснуть. 		
19	Lezgian	26	main	n.a.	warz-∅ ʔaw-aj-wil-aj jad-∅ ʔekyz ʔakwa-zwa	moon.S-ABS be-AOP-ABST-INEL water.S-ABS light be_seen-IMPF	The water looks light because of the presence of the moon.	луна.S-ABS быть-AOP-ABST-INEL вода.S-ABS светлый видеться-IMPF	Вода кажется светлой от присутствия луны.	This translation is not included in the database because the noun phrase used in the nominal causal construction semantically deviates from the one intended by the stimulus sentence.	
19	Lezgian	27	main	DAT	ɣyrtʃ-ez fe-ji ʔitimd-in kar-∅ kitsʔ-iz kilig-na tykʔe-na	hunt.S-DAT go-AOP man.S-GEN bussines.S-ABS dog.S-DAT watch-AOC work_out-AOR	Thanks to his dog, the man who went hunting, was successful.	охота.S-DAT идти-AOP мужчина.S-GEN дело.S-ABS собака.S-DAT смотреть-AOC получиться-AOR	Из-за собаки у охотившегося мужчины все удалось. 		
19	Lezgian	28	main	SBEL	pap-az ɣyl-ykaj qhel-∅ ʔata-na	wife.S-DAT husband.S-SBEL anger.S-ABS come-AOR	The wife was angry at her husband.	жена.S-DAT муж.S-SBEL гнев.S-ABS приходить-AOR	Женщина рассердилась на мужа.		
19	Lezgian	29	main	kiligna_DAT	ɣyl-yz kilig-na diʃehli-∅ kʔwalaχal geʒ xa-na	husband.S-DAT watch-AOC woman.S-ABS work.S late become-AOR	The woman was late for work because of her husband.	муж.S-DAT смотреть-AOC женщина.S-ABS работа.S поздний стать-AOR	Женщина опоздала на работу из-за мужа.		
19	Lezgian	30	main	n.a.	zarzala-∅ xu-n-iz kilig-na ʔinsan-ar-∅ telef xa-na	earthquake.S-ABS become-MSD-DAT see-AOC man-PL-ABS destroyed become-AOR	People died because there was an earthquake.	землетрясение.S-ABS стать-MSD-DAT смотреть-AOC человек-PL-ABS уничтоженный стать-AOR	Из-за того, что случилось землетрясение, люди погибли.	This translation is not included in the database because the noun phrase used in the nominal causal construction semantically deviates from the one intended by the stimulus sentence.	
19	Lezgian	30	alternate	SBDIR	zarzalad-ikdi ʔinsan-ar-∅ telef xa-na	earthquake.S-SBDIR man-PL-ABS destroyed become-AOR	The people died because of the earthquake.	землетрясение.S-SBDIR человек-PL-ABS уничтоженный стать-AOR	Люди погибли из-за землятрясения.		
19	Lezgian	31	main	DAT	wiri bedbaχtwil-er-∅ ʔinsan-r-iz kilig-na ʔaradal qwe-zwa	all trouble-PL-ABS man-PL-DAT watch-AOC place.S come-IMPF	All misfortunes happen because of humans.	все беда-PL-ABS человек-PL-DAT смотреть-AOC место.S приходить-IMPF	Все беды происходят из-за людей.		
19	Lezgian	32	main	n.a.	operatsija-∅ ʔawu-r-wil-aj ʔitim-diz qhsan diz ʔakwa-zwa	operation.S-ABS make-AOP-ABST-INEL man.S-DAT well see-IMPF	The man can see better now because he had a surgery.	операция.S-ABS делать-AOP-ABST-INEL мужчина.S-DAT хорошо видеть-IMPF	Мужчина хорошо видит от того, что сделал операцию.	This translation is not included in the database because the noun phrase used in the nominal causal construction semantically deviates from the one intended by the stimulus sentence.	
19	Lezgian	32	alternate	SBDIR	operatsijad-ikdi ʔitim-diz qhsan diz ʔakwa-zwa	operation.S-SBDIR man.S-DAT well see-IMPF 	The man can see better now because of the syrgery.	операция.S-SBDIR мужчина.S-DAT хорошо видеть-IMPF 	Мужчина хорошо видит из-за операции.		
19	Lezgian	33	main	DAT	ʔi ʔitim-diz kilig-na diʃehlididal tʃan-∅ ʔala-ma	this man.S-DAT see-AOC woman.S life.S-ABS be_on-CONT	The woman is alive thanks to that man.	этот мужчина.S-DAT смотреть-AOC женщина.S жизнь.S-ABS быть.на-CONT	Женщина жива из-за этого мужчины.		
19	Lezgian	34	main	INEL	ʔid-akaj ʔitim-di witʃ-in pap-az ʔaχmaqʔwil-aj ʔaqhaj-na	this-SBEL man.S-ERG himself-GEN wife.S-DAT stupidity-INEL discover-AOR	The man told his wife about it out of stupidity.	этот-SBEL мужчина.S-ERG сам-GEN жена.S-DAT глупость-INEL раскрыть-AOR	Мужчина рассказал об этом своей жене по глупости.		
19	Lezgian	35	main	INEL	muqajatsuzwil-aj diʃehli-∅ tsʔydɣyn-na	negligence-INEL woman.S-ABS slip-AOR 	The woman slipped because of carelessness.	неосторожность-INEL женщина.S-ABS поскользнуться-AOR 	Женщина поскользнулась по неосторожности.		
19	Lezgian	36	main	n.a.	jeke teʒriba-∅ ʔawa-j-wil-aj pilotd-iwaj samalot-∅ ʔatsuqʔariz xa-na	big experience.S-ABS be-AOP-ABST-INEL pilot.S-ADEL aircraft.S-ABS land become-AOR	Because he had a lot of experience, the pilot was able to land the aircraft.	большой опыт.S-ABS быть-AOP-ABST-INEL пилот.S-ADEL самолет.S-ABS сажать стать-AOR	Из-за наличия большого опыта пилот смог посадить самолет.	This translation is not included in the database because the noun phrase used in the nominal causal construction semantically deviates from the one intended by the stimulus sentence.	
19	Lezgian	37	main	n.a.	teʒriba-∅ ʔawa-tʃ-ir-wil-aj pilotd-iwaj samaljot-∅ ʔatsuqʔariz xa-na-tʃ	experience.S-ABS be-NEG-AOP-ABST-INEL pilot.S-ADEL aircraft.S-ABS land become-AOR-NEG 	Because he did not have a lot of experience, the pilot was able to land the aircraft.	опыт.S-ABS быть-NEG-AOP-ABST-INEL пилот.S-ADEL самолет.S-ABS сажать стать-AOR-NEG 	Из-за отсутствия опыта пилот не смог посадить самолет.	This translation is not included in the database because the noun phrase used in the nominal causal construction semantically deviates from the one intended by the stimulus sentence.	
19	Lezgian	38	main	INEL	djawe-din waχt-ar-a giʃinwil-aj ʔinsan-r-i weqʔ-er-∅ ne-zwaj	war.S-GEN time-PL hunger-INEL man-PL-ERG grass-PL-ABS eat-PSTIMPF	In wartime, people ate grass out of hunger.	война.S-GEN время-PL голод-INEL человек-PL-ERG трава-PL-ABS есть-PSTIMPF	Во время войны люди от голода ели траву.		
19	Lezgian	39	main	INEL	hewesluwil-aj diʃehli-∅ qeniz hax-na	enthusiasm-INEL woman.S-ABS inside enter-AOR 	The man killed his wife out of jealousy.	энтузиазм-INEL женщина.S-ABS внутрь войти-AOR 	Женщина вошла внутрь из любопытства. 		
19	Lezgian	40	main	INEL	ʔiχtibarsuzwil-aj ʔitim-di pab-∅ qʔe-na	mistrust-INEL man.S-ERG woman.S-ABS kill-AOR	The man killed the wife because of mistrust.	недоверие-INEL мужчина.S-ERG жена.S-ABS убить-AOR	Мужчина убил жену из-за недоверия.		
19	Lezgian	41	main	INEL	witʃ-in qʔuru takaburwil-aj ʔitim-di ʔidakaj wiri-daz ʔaqhaj-na	himself-GEN dry arrogance-INEL man.S-ERG this all-DAT discover-AOR	The man told everyone about it out of vanity.	сам-GEN сухой гордыня-INEL мужчина.S-ERG это все-DAT раскрыть-AOR	Мужчина рассказал всем об этом из тщеславия.		
19	Lezgian	42	main	INEL	qhil-aj diʃehli-di wiri qap-ar-∅ χa-na	anger-INEL woman.S-ERG all vessel-PL-ABS break-AOR	The woman broke all the dishes out of anger.	гнев-INEL женщина.S-ERG все посудина-PL-ABS разбить-AOR	Женщина разбила всю посуду от гнева.		
19	Lezgian	43	main	INEL	meqʔiwil-aj diʃehli-∅ wiri partal-ar-∅=ni ʔala-z ksa-na	cold-INEL woman.S-ABS all clothes-PL-ABS=and beat.on-IMC sleep-AOR	The woman went to sleep clothed because of the cold.	холод-INEL женщина.S-ABS все одеяние-PL-ABS=и быть.на-IMC спать-AOR	Женщина спала в одежде от холода.		
19	Lezgian	44	main	kiligna_DAT	ʔadan kastjum-diz kilig-na muallim-di ʔutʃenik-din tarif-na	3S suit.S-DAT see-AOC teacher.S-ERG pupil.S-GEN honour-AOR 	The teacher commended the student for his suit.	3S костюм.S-DAT смотреть-AOC учитель.S-ERG ученик.S-GEN хвалить-AOR 	Учитель похвалил ученика за его костюм.		
19	Lezgian	45	main	kiligna_DAT	ʔadan gaf-ar-iz kilig-na ʔitim-di qunʃi-∅ gatha-na	3S word-PL-DAT see-AOC man.S-ERG neighbour.S-ABS beat-AOR 	The man beated his neighbor because of his words.	3S слово-PL-DAT смотреть-AOC мужчина.S-ERG сосед.S-ABS бить-AOR 	Мужчина побил соседа за его слова.		
19	Lezgian	46	main	kiligna_DAT	tupun-iz kilig-na ʔajal-ar-∅ kkʔa-na	ball.S-DAT see-AOC child-PL-ABS fight-AOR	The children fought over the ball.	мяч.S-DAT смотреть-AOC ребенок-PL-ABS сцепиться-AOR	Дети подрались из-за мяча.		
19	Lezgian	47	main	kiligna_DAT	ʔirsin-iz kilig-na ʔitim-∅ stχadiqh galaz qhel xa-na	herritage.S-DAT see-AOC man.S-ABS brother.S with anger 	The man argued with his brother over the inheritance.	наследство.S-DAT смотреть-AOC мужчина.S-ABS брат.S с гнев 	Мужчина поссорился с братом из-за наследства.		
19	Lezgian	48	main	kiligna_DAT	diʃehli-di ʔi ktab-∅ ʃikil-r-iz kilig-na qatʃu-na	woman.S-ERG this book.S-ABS drawing-PL-DAT see-AOC take-AOR	The woman bought the book because of the pictures.	женщина.S-ERG этот книга.S-ABS рисунок-PL-DAT смотреть-AOC брать-AOR	Женщина купила эту книгу из-за рисунков.		
19	Lezgian	49	main	kiligna_DAT	phis qyhyl-diz kilig-na diʃehli-∅ witʃ-in juldaʃdiqh galaz gyryʃ qhxa-na-tʃ	bad mood.S-DAT see-AOC woman.S-ABS himself-GEN friend.S with communication become-AOR-NEG 	The woman decided no to meet her friend because of the bad mood.	плохой настроение.S-DAT смотреть-AOC женщина.S-ABS сам-GEN друг.S с общение  стать-AOR-NEG 	Из-за плохого настроения женщина не стала общаться со своей подругой. 		
19	Lezgian	50	main	n.a.	leɣw-er-aj ʔakwa-zwaj-wal jifiz marf-∅ qwa-na	puddle-PL-INEL see-IMPFPTP-ABST  in_the_night rain.S-ABS fall-AOR 	Since it is possible to see the puddles, (it is possible to concluse that) it was raining last night.	лужа-PL-INEL видеть-IMPFPTP-ABST ночью дождь.S-ABS падать-AOR 	Из-за того, что можно видеть лужи (, можно заклюить, что) ночью прошел дождь.	This translation is not included in the database because the expression corresponding to the causing event is not a syntactic dependent of the expression corresponding to the caused event.	
19	Lezgian	51	main	n.a.	buɣad-aj ʔakwa-zwaj-wal jad-∅ rugu-nwa	steam.S-INEL see-IMPFPTP-ABST water.S-ABS boil-PRF	Since it is oossible to see the steam, (it can be concluded that) the water is boiling.	пар.S-INEL видеть-IMPFPTP-ABST  вода.S-ABS кипеть-PRF	Из-за того, что можно видеть пар, (можно заключить, что) вода закипела. 	This translation is not included in the database because the expression corresponding to the causing event is not a syntactic dependent of the expression corresponding to the caused event.	
19	Lezgian	52	main	n.a.	ʃa kʔwal-iz hawa-∅ meqʔi ja	go.IMP house.S-DAT weather.S-ABS cold be	Go into the house, the weather is cold.	идти.IMP дом.S-DAT погода.S-ABS холодный быть 	Заходи в дом, погода холодная.	This translation is not included in the database because the expression corresponding to the causing event is not a syntactic dependent of the expression corresponding to the caused event.	
19	Lezgian	53	main	n.a.	zi perem-∅ hina wa	my shirt.S-ABS where.be 	Where is my shirt?	мой рубашка.S-ABS где.есть	Где моя рубашка ? 	This translation is not included in the database because the caused event is not explicitly expressed.	
19	Lezgian	54	main	SRDIR	matematikad-in qanun-r-aldi ʔi reqem-∅ sad-alaj tʔimil xu-n mumkin tuʃ	mathematics.S-GEN law-PL-SRDIR this number.S-ABS one-SREL little become.MSD possible be.NEG 	Per mathematical law, this number cannot be less than one.	математика.S-GEN закон-PL-SRDIR это число.S-ABS один-SREL мало стать.MSD возможный быть.NEG 	По законам математики это число не может быть меньше одного. 		
