language_no	language_name	stimulus_no	status	causal_marker	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comments	comments_informal
42	Adyghe	3	alternate	qaxecace	ʔʷəʁʷe-m qə-xe-č̣ʼə-č̣ʼe bzəλfəʁe-r ma-pske	smoke-OBL CSL-LOC-go_out-INS woman-ABS DYN-cough	A woman coughs from smoke.	дым-OBL CSL-LOC-выходить-INS женщина-ABS DYN-кашлять	Женщина кашляет от дыма.		
42	Adyghe	3	alternate	qaxecew	ʔʷəʁʷe-m qə-xe-č̣ʼ-ew bzəλfəʁe-r ma-pske	smoke-OBL CSL-LOC-go_out-ADV woman-ABS DYN-cough	A woman coughs from smoke.	дым-OBL CSL-LOC-выходить-ADV женщина-ABS DYN-кашлять	Женщина кашляет от дыма.		
42	Adyghe	3	main	paje	ʔʷəʁʷe-m paje bzəλfəʁe-r ma-pske	smoke-OBL because_of woman-ABS DYN-cough	A woman coughs from smoke.	дым-OBL ради женщина-ABS DYN-кашлять	Женщина кашляет от дыма.		
42	Adyghe	3	alternate	jalazece	ʔʷəʁʷe-m jə-lažʼe-č̣ʼe bzəλfəʁe-r ma-pske	smoke-OBL POSS-guilt-INS woman-ABS DYN-cough	A woman coughs from smoke.	дым-OBL POSS-вина-INS женщина-ABS DYN-кашлять	Женщина кашляет от дыма.		
42	Adyghe	3	alternate	fesce	ʔʷəʁʷe-m feṣ̂(-č̣ʼe) bzəλfəʁe-r ma-pske	smoke-OBL for(-INS) woman-ABS DYN-cough	A woman coughs from smoke.	дым-OBL для(-INS) женщина-ABS DYN-кашлять	Женщина кашляет от дыма.		
42	Adyghe	3	alternate	jajakece	ʔʷəʁʷe-m jə-jaʁe-č̣ʼe bzəλfəʁe-r ma-pske.	smoke-OBL POSS-evil-INS woman-ABS DYN-cough	A woman coughs from smoke.	дым-OBL POSS-зло-INS женщина-ABS DYN-кашлять	Женщина кашляет от дыма.		
42	Adyghe	3	alternate	jazerarce	ʔʷəʁʷe-m jə-zerar-č̣ʼe bzəλfəʁe-r ma-pske.	smoke-OBL POSS-harm-INS woman-ABS DYN-cough	A woman coughs from smoke.	дым-OBL POSS-вред-INS женщина-ABS DYN-кашлять	Женщина кашляет от дыма.		
42	Adyghe	4	main	paje	ṣ̂ʷənč̣ʼə-m paje nepqə-r t-λeʁʷə-r-ep	dark-OBL because_of shore-ABS 1PL.ERG-see-DYN-NEG	We can't see the shore because of the darkness.	тёмный-OBL ради берег-ABS 1PL.ERG-видеть-DYN-NEG	Мы не видим берег из-за темноты.		
42	Adyghe	4	alternate	qaxecace	ṣ̂ʷənč̣ʼə-m qə-xe-č̣ʼə-č̣ʼe nepqə-r t-λeʁʷə-r-ep	dark-OBL CSL-LOC-go_out-INS shore-ABS 1PL.ERG-see-DYN-NEG	We can't see the shore because of the darkness.	тёмный-OBL CSL-LOC-выходить-INS берег-ABS 1PL.ERG-видеть-DYN-NEG	Мы не видим берег из-за темноты.		
42	Adyghe	4	alternate	qaxecew	ṣ̂ʷənč̣ʼə-m qə-xe-č̣ʼ-ew nepqə-r t-λeʁʷə-r-ep	dark-OBL CSL-LOC-go_out-ADV shore-ABS 1PL.ERG-see-DYN-NEG	We can't see the shore because of the darkness.	тёмный-OBL CSL-LOC-выходить-ADV берег-ABS 1PL.ERG-видеть-DYN-NEG	Мы не видим берег из-за темноты.		
42	Adyghe	4	alternate	jalazece	ṣ̂ʷənč̣ʼə-m jə-lažʼe-č̣ʼe nepqə-r t-λeʁʷə-r-ep	dark-OBL POSS-guilt-INS shore-ABS 1PL.ERG-see-DYN-NEG	We can't see the shore because of the darkness.	тёмный-OBL POSS-вина-INS берег-ABS 1PL.ERG-видеть-DYN-NEG	Мы не видим берег из-за темноты.		
42	Adyghe	4	alternate	jaswakece	ṣ̂ʷənč̣ʼə-m jə-ṣ̂ʷaʁe-č̣ʼe nepqə-r t-λeʁʷə-r-ep	dark-OBL POSS-benefit-INS shore-ABS 1PL.ERG-see-DYN-NEG	It's so dark that we can't see the shore.	тёмный-OBL POSS-польза-INS берег-ABS 1PL.ERG-видеть-DYN-NEG	Так темно, что мы не видим берега.		
42	Adyghe	4	alternate	jajakece	zere-ṣ̂ʷənč̣ʼə-m jə-jaʁe-č̣ʼe nepqə-r t-λeʁʷə-r-ep	REL.FCT-dark POSS-evil-INS shore-ABS 1PL.ERG-see-DYN-NEG	We can't see the shore because of the darkness.	REL.FCT-тёмный POSS-зло-INS берег-ABS 1PL.ERG-видеть-DYN-NEG	Мы не видим берег из-за темноты.		
42	Adyghe	4	alternate	jazerarce	zere-ṣ̂ʷənč̣ʼə-m jə-zerar-č̣ʼe nepqə-r t-λeʁʷə-r-ep	REL.FCT-dark POSS-harm-INS shore-ABS 1PL.ERG-see-DYN-NEG	We can't see the shore because of the darkness.	REL.FCT-тёмный POSS-вред-INS берег-ABS 1PL.ERG-видеть-DYN-NEG	Мы не видим берег из-за темноты.		
42	Adyghe	5	main	INS	xewəqʷenəʁe-č̣ʼe λ̣ə-r a-wəbətə-ʁ	error-INS man-ABS 3PL.ERG-grab-PST	The man was arrested by mistake.	ошибка-INS мужчина-ABS 3PL.ERG-схватить-PST	Мужчину арестовали по ошибке.		
42	Adyghe	5	alternate	paje	xewəqʷenəʁe-m paje λ̣ə-r a-wəbətə-ʁ	error-OBL because_of man-ABS 3PL.ERG-grab-PST	The man was arrested by mistake.	ошибка-OBL ради мужчина-ABS 3PL.ERG-схватить-PST	Мужчину арестовали по ошибке.		
42	Adyghe	5	alternate	qaxecace	xewəqʷenəʁe-m qə-xe-č̣ʼə-č̣ʼe λ̣ə-r a-wəbətə-ʁ	error-OBL CSL-LOC-go_out-INS man-ABS 3PL.ERG-grab-PST	The man was arrested by mistake.	ошибка-OBL CSL-LOC-выходить-INS мужчина-ABS 3PL.ERG-схватить-PST	Мужчину арестовали по ошибке.		
42	Adyghe	5	alternate	qaxecew	xewəqʷenəʁe-m qə-xe-č̣ʼ-ew λ̣ə-r a-wəbətə-ʁ	error-OBL CSL-LOC-go_out-ADV man-ABS 3PL.ERG-grab-PST	The man was arrested by mistake.	ошибка-OBL CSL-LOC-выходить-ADV мужчина-ABS 3PL.ERG-схватить-PST	Мужчину арестовали по ошибке.		
42	Adyghe	5	alternate	apq_qjacew	xewəqʷenəʁe-m ə-pq q-jə-č̣ʼ-ew λ̣ə-r a-wəbətə-ʁ	error-OBL 3SG.PR-flesh CSL-LOC-go_out-ADV man-ABS 3PL.ERG-grab-PST	The man was arrested by mistake.	ошибка-OBL 3SG.PR-плоть CSL-LOC-выходить-ADV мужчина-ABS 3PL.ERG-схватить-PST	Мужчину арестовали по ошибке.		
42	Adyghe	6	alternate	n.a.	žʼəbʁe-r arə čəgə-r jə-zə-wətə-ʁe-r	wind-ABS COP tree-ABS LOC-REL.ERG-rub-PST-ABS	The wind is what brought down the tree.	ветер-ABS COP дерево-ABS LOC-REL.ERG-рушить-PST-ABS	Ветер — это то, что повалило дерево.	This translation is not included in the database because the expression corresponding to the causing event is not a syntactic dependent of the expression corresponding to the caused event. 	
42	Adyghe	6	main	n.a.	žʼəbʁe-m čəgə-r r-jə-wətə-ʁ	wind-OBL tree-ABS LOC-3SG.ERG-rub-PST	The wind knocked down the tree.	ветер-OBL дерево-ABS LOC-3SG.ERG-рушить-PST	Ветер повалил дерево.	This translation is not included in the database because the expected causal noun phrase is expressed as the grammatical subject.	
42	Adyghe	6	alternate	paje	žʼəbʁe-m paje čəgə-r wəḳʷerəjə-ʁ	wind-OBL because_of tree-ABS overturn-PST	The tree fell from the wind.	ветер-OBL ради дерево-ABS опрокидываться-PST	Дерево упало от ветра.		
42	Adyghe	6	alternate	qaxecace	žʼəbʁe-m qə-xe-č̣ʼə-č̣ʼe čəgə-r wəḳʷerəjə-ʁ	wind-OBL CSL-LOC-go_out-INS tree-ABS overturn-PST	The tree fell from the wind.	ветер-OBL CSL-LOC-выходить-INS дерево-ABS опрокидываться-PST	Дерево упало от ветра.		
42	Adyghe	6	alternate	qaxecew	žʼəbʁe-m qə-xe-č̣ʼ-ew čəgə-r wəḳʷerəjə-ʁ	wind-OBL CSL-LOC-go_out-ADV tree-ABS overturn-PST	The tree fell from the wind.	ветер-OBL CSL-LOC-выходить-ADV дерево-ABS опрокидываться-PST	Дерево упало от ветра.		
42	Adyghe	6	alternate	jalazece	žʼəbʁe-m jə-lažʼe-č̣ʼe čəgə-r wəḳʷerəjə-ʁ	wind-OBL POSS-guilt-INS tree-ABS overturn-PST	The tree fell from the wind.	ветер-OBL POSS-вина-INS дерево-ABS опрокидываться-PST	Дерево упало от ветра.		
42	Adyghe	6	alternate	fesce	žʼəbʁe-m feṣ̂(-č̣ʼe) čəgə-r wəḳʷerəjə-ʁ	wind-OBL for-INS tree-ABS overturn-PST	The tree fell from the wind.	ветер-OBL для-INS дерево-ABS опрокидываться-PST	Дерево упало от ветра.		
42	Adyghe	6	alternate	jajakece	žʼəbʁe-m jə-jaʁe-č̣ʼe čəgə-r wəḳʷerejə-ʁ	wind-OBL POSS-evil-INS tree-ABS overturn-PST	The tree fell from the wind.	ветер-OBL POSS-зло-INS дерево-ABS опрокидываться-PST	Дерево упало от ветра.		
42	Adyghe	6	alternate	jazerarce	žʼəbʁe-m jə-zerar-č̣ʼe čəgə-r wəḳʷerejə-ʁ	wind-OBL POSS-harm-INS tree-ABS overturn-PST	The tree fell from the wind.	ветер-OBL POSS-вред-INS дерево-ABS опрокидываться-PST	Дерево упало от ветра.		
42	Adyghe	7	alternate	n.a.	λ̣ə-r twekə-m ə-wəč̣ʼə-ʁ	man-ABS flow-OBL 3SG.ERG-kill-PST	The man was killed by electric current.	мужчина-ABS ток-OBL 3SG.ERG-убить-PST	Мужчину убил ток.	This translation is not included in the database because the expected causal noun phrase is expressed as the grammatical subject.	
42	Adyghe	7	alternate	INS	λ̣ə-r twekə-m-č̣ʼe ə-wəč̣ʼə-ʁ	man-ABS flow-OBL-INS 3SG.ERG-kill-PST	The man was electrocuted.	мужчина-ABS ток-OBL-INS 3SG.ERG-убить-PST	Мужчину убило током.		
42	Adyghe	7	alternate	paje	twekə-m paje λ̣ə-r λ̣a-ʁe	flow-OBL because_of man-ABS die-PST	The man died due to electrocution.	ток-OBL ради мужчина-ABS умирать-PST	Мужчина умер из-за тока.		
42	Adyghe	7	main	qaxecace	twekə-m qə-xe-č̣ʼə-č̣ʼe λ̣ə-r λ̣a-ʁe	flow-OBL CSL-LOC-go_out-INS man-ABS die-PST	The man died due to electrocution.	ток-OBL CSL-LOC-выходить-INS мужчина-ABS умирать-PST	Мужчина умер из-за тока.		
42	Adyghe	7	alternate	qaxecew	twekə-m qə-xe-č̣ʼ-ew λ̣ə-r λ̣a-ʁe	flow-OBL CSL-LOC-go_out-ADV man-ABS die-PST	The man died due to electrocution.	ток-OBL CSL-LOC-выходить-ADV мужчина-ABS умирать-PST	Мужчина умер из-за тока.		
42	Adyghe	7	alternate	apq_qjacew	twekə-m ə-pq q-jə-č̣ʼ-ew λ̣ə-r λ̣a-ʁe	flow-OBL 3SG.PR-flesh CSL-LOC-go_out-ADV man-ABS die-PST	The man died due to electrocution.	ток-OBL 3SG.PR-плоть CSL-LOC-выходить-ADV мужчина-ABS умирать-PST	Мужчина умер из-за тока.		
42	Adyghe	7	alternate	jajakece	twekə-m jə-jaʁe-č̣ʼe λ̣ə-r λ̣a-ʁe	flow-OBL POSS-evil-INS man-ABS die-PST	The man died from electric shock.	ток-OBL POSS-зло-INS мужчина-ABS умирать-PST	Мужчина погиб от удара тока.		
42	Adyghe	7	alternate	jazerarce	twekə-m jə-zerar-č̣ʼe λ̣ə-r λ̣a-ʁe	flow-OBL POSS-harm-INS man-ABS die-PST	The man died from electric shock.	ток-OBL POSS-вред-INS мужчина-ABS умирать-PST	Мужчина погиб от удара тока.		
42	Adyghe	8	alternate	n.a.	maqe-m bzəλfəʁe-r q-ə-ʁe-wəšʼə-ʁ	sound-OBL woman-ABS CSL-3SG.ERG-CAUS-wake_up-PST	The noise woke the woman.	звук-OBL женщина-ABS CSL-3SG.ERG-CAUS-просыпаться-PST	Шум разбудил женщину.	This translation is not included in the database because the expected causal noun phrase is expressed as the grammatical subject.	
42	Adyghe	8	alternate	paje	maqe-m paje bzəλfəʁe-r qe-wəšʼə-ʁ	sound-OBL because_of woman-ABS CSL-wake_up-PST	The woman woke up from the noise.	звук-OBL ради женщина-ABS CSL-проснуться-PST	Женщина проснулась от шума.		
42	Adyghe	8	alternate	qaxecace	maqe-m qə-xe-č̣ʼə-č̣ʼe bzəλfəʁe-r qe-wəšʼə-ʁ	sound-OBL CSL-LOC-go_out-INS woman-ABS CSL-wake_up-PST	The woman woke up from the noise.	звук-OBL CSL-LOC-выходить-INS женщина-ABS CSL-проснуться-PST	Женщина проснулась от шума.		
42	Adyghe	8	alternate	qaxecew	maqe-m qə-xe-č̣ʼ-ew bzəλfəʁe-r qe-wəšʼə-ʁ	sound-OBL CSL-LOC-go_out-ADV woman-ABS CSL-wake_up-PST	The woman woke up from the noise.	звук-OBL CSL-LOC-выходить-ADV женщина-ABS CSL-проснуться-PST	Женщина проснулась от шума.		
42	Adyghe	8	main	fesce	maqe-m feṣ̂ə-(č̣ʼe) bzəλfəʁe-r qe-wəšʼə-ʁ	sound-OBL for-INS woman-ABS CSL-wake_up-PST	The woman woke up from the noise.	звук-OBL для-INS женщина-ABS CSL-проснуться-PST	Женщина проснулась от шума.		
42	Adyghe	8	alternate	jajakece	maqe-m jə-jaʁe-č̣ʼe bzəλfəʁe-r qe-wəšʼə-ʁ	sound-OBL POSS-evil-INS woman-ABS CSL-wake_up-PST	The woman woke up from the noise.	звук-OBL POSS-зло-INS женщина-ABS CSL-проснуться-PST	Женщина проснулась от шума.		
42	Adyghe	8	alternate	jazerarce	maqe-m jə-zerar-č̣ʼe bzəλfəʁe-r qe-wəšʼə-ʁ	sound-OBL POSS-harm-INS woman-ABS CSL-wake_up-PST	The woman woke up from the noise.	звук-OBL POSS-вред-INS женщина-ABS CSL-проснуться-PST	Женщина проснулась от шума.		
42	Adyghe	9	alternate	n.a.	pjəve-m λ̣ə-m ə-ŝhe ə-ʁe-wəzə-ʁ	beer-OBL man-OBL 3SG.PR-head 3SG.ERG-CAUS-get_sick-PST	The beer made the man's head hurt.	пиво-OBL мужчина-OBL 3SG.PR-голова 3SG.ERG-CAUS-болеть-PST	Пиво заставило болеть голову мужчины.	This translation is not included in the database because the expected causal noun phrase is expressed as the grammatical subject.	
42	Adyghe	9	alternate	paje	pjəve-m paje λ̣ə-m ə-ŝhe me-wəzə	beer-OBL because_of man-OBL 3SG.PR-head DYN-get_sick	A man has a headache from beer.	пиво-OBL ради мужчина-OBL 3SG.PR-голова DYN-болеть	У мужчины от пива болит голова.		
42	Adyghe	9	alternate	qaxecace	pjəve-m qə-xe-č̣ʼə-č̣ʼe λ̣ə-m ə-ŝhe me-wəzə	beer-OBL CSL-LOC-go_out-INS man-OBL 3SG.PR-head DYN-get_sick	A man has a headache from beer.	пиво-OBL CSL-LOC-выходить-INS мужчина-OBL 3SG.PR-голова DYN-болеть	У мужчины от пива болит голова.		
42	Adyghe	9	alternate	qaxecew	pjəve-m qə-xe-č̣ʼ-ew λ̣ə-m ə-ŝhe me-wəzə	beer-OBL CSL-LOC-go_out-ADV man-OBL 3SG.PR-head DYN-get_sick	A man has a headache from beer.	пиво-OBL CSL-LOC-выходить-ADV мужчина-OBL 3SG.PR-голова DYN-болеть	У мужчины от пива болит голова.		
42	Adyghe	9	main	fesce	pjəve-m feṣ̂ə-(č̣ʼe) λ̣ə-m ə-ŝhe me-wəzə	beer-OBL for-INS man-OBL 3SG.PR-head DYN-get_sick	A man has a headache from beer.	пиво-OBL для-INS мужчина-OBL 3SG.PR-голова DYN-болеть	У мужчины от пива болит голова.		
42	Adyghe	9	alternate	n.a.	λ̣ə-m pjəve-m ŝhe-wəz qə-x-jə-xə-ʁ	man-OBL beer-OBL head CSL-LOC-3SG.ERG-take-PST	The man took/took out a headache from the beer.	мужчина-OBL пиво-OBL голова CSL-LOC-3SG.ERG-брать-PST	Мужчина взял/достал из пива головную боль.	This translation is not included in the database because the causing event is not explicitly expressed.	
42	Adyghe	9	alternate	jajakece	pjəve-m jə-jaʁe-č̣ʼe λ̣ə-m ə-ŝhe me-wəzə	beer-OBL POSS-evil-INS man-OBL 3SG.PR-head DYN-get_sick	A man has a headache from beer.	пиво-OBL POSS-зло-INS мужчина-OBL 3SG.PR-голова DYN-болеть	У мужчины от пива болит голова.		
42	Adyghe	9	alternate	jazerarce	pjəve-m jə-zerar-č̣ʼe λ̣ə-m ə-ŝhe me-wəzə	beer-OBL POSS-harm-INS man-OBL 3SG.PR-head DYN-get_sick	A man has a headache from beer.	пиво-OBL POSS-вред-INS мужчина-OBL 3SG.PR-голова DYN-болеть	У мужчины от пива болит голова.		
42	Adyghe	10	alternate	n.a.	he-c̣əḳʷə-m bzəλfəʁe-r ə-ʁe-šʼxə-ʁ	dog-small-OBL woman-ABS 3SG.ERG-CAUS-laugh-PST	The puppy made the woman laugh.	собака-малый-OBL женщина-ABS 3SG.ERG-CAUS-засмеяться-PST	Щенок рассмешил женщину.	This translation is not included in the database because the expected causal noun phrase is expressed as the grammatical subject.	
42	Adyghe	10	main	paje	he-c̣əḳʷə-m paje bzəλfəʁe-r šʼxə-ʁe	dog-small-OBL because_of woman-ABS laugh-PST	The woman laughed because of the puppy.	собака-малый-OBL ради женщина-ABS засмеяться-PST	Из-за щенка женщина рассмеялась.		
42	Adyghe	11	alternate	n.a.	šʼənawət–pceẑəje-m λ̣ə-r ə-ʁe-λ̣a-ʁ	poison-fish-OBL man-ABS 3SG.ERG-CAUS-die-PST	Poisonous fish caused the man's death.	яд-рыба-OBL мужчина-ABS 3SG.ERG-CAUS-умереть-PST	Ядовитая рыба послужила причиной смерти мужчины.	This translation is not included in the database because the expected causal noun phrase is expressed as the grammatical subject.	
42	Adyghe	11	alternate	fesce	šʼənawət–pceẑəje-m feṣ̂ə-(č̣ʼe) λ̣ə-r λ̣a-ʁe	poison-fish-OBL for-INS man-ABS die-PST	The man died from poisonous fish.	яд-рыба-OBL для-INS мужчина-ABS умирать-PST	Мужчина умер от ядовитой рыбы.		
42	Adyghe	11	alternate	paje	šʼənawət–pceẑəje-m paje λ̣ə-r λ̣a-ʁe	poison-fish-OBL because_of man-ABS die-PST	The man died from poisonous fish.	яд-рыба-OBL ради мужчина-ABS умирать-PST	Мужчина умер от ядовитой рыбы.		
42	Adyghe	11	alternate	qaxecace	šʼənawət–pceẑəje-m qə-xe-č̣ʼə-č̣ʼe λ̣ə-r λ̣a-ʁe	poison-fish-OBL CSL-LOC-go_out-INS man-ABS die-PST	The man died from poisonous fish.	яд-рыба-OBL CSL-LOC-выходить-INS мужчина-ABS умирать-PST	Мужчина умер от ядовитой рыбы.		
42	Adyghe	11	alternate	qaxecew	šʼənawət–pceẑəje-m qə-xe-č̣ʼ-ew λ̣ə-r λ̣a-ʁe	poison-fish-OBL CSL-LOC-go_out-ADV man-ABS die-PST	The man died from poisonous fish.	яд-рыба-OBL CSL-LOC-выходить-ADV мужчина-ABS умирать-PST	Мужчина умер от ядовитой рыбы.		
42	Adyghe	11	main	apq_qjacew	šʼənawət–pceẑəje-m ə-pq q-jə-č̣ʼ-ew λ̣ə-r λ̣a-ʁe	poison-fish-OBL 3SG.PR-flesh CSL-LOC-go_out-ADV man-ABS die-PST	The man died from poisonous fish.	яд-рыба-OBL 3SG.PR-плоть CSL-LOC-выходить-ADV мужчина-ABS умирать-PST	Мужчина умер от ядовитой рыбы.		
42	Adyghe	11	alternate	jalazece	šʼənawət–pceẑəje-m jə-lažʼe-č̣ʼe λ̣ə-r λ̣a-ʁe	poison-fish-OBL POSS-guilt-INS man-ABS die-PST	The man died from poisonous fish.	яд-рыба-OBL POSS-вина-INS мужчина-ABS умирать-PST	Мужчина умер от ядовитой рыбы.		
42	Adyghe	11	alternate	jajakece	šʼənawət–pceẑəje-m jə-jaʁe-č̣ʼe λ̣ə-r λ̣a-ʁe	poison-fish-OBL POSS-evil-INS man-ABS die-PST	The man died from poisonous fish.	яд-рыба-OBL POSS-зло-INS мужчина-ABS умирать-PST	Мужчина умер от ядовитой рыбы.		
42	Adyghe	11	alternate	jazerarce	šʼənawət–pceẑəje-m jə-zerar-č̣ʼe λ̣ə-r λ̣a-ʁe	poison-fish-OBL POSS-harm-INS man-ABS die-PST	The man died from poisonous fish.	яд-рыба-OBL POSS-вред-INS мужчина-ABS умирать-PST	Мужчина умер от ядовитой рыбы.		
42	Adyghe	12	alternate	n.a.	pŝaŝe-r jə-wecenke ə-ʁe-gʷəṣ̂ʷa-ʁ	girl-ABS POSS-mark 3SG.ERG-CAUS-rejoice-PST	Her mark pleased the girl.	девочка-ABS POSS-оценка 3SG.ERG-CAUS-радоваться-PST	Девочку обрадовала её оценка.	This translation is not included in the database because the expected causal noun phrase is expressed as the grammatical subject.	
42	Adyghe	12	alternate	paje	pŝaŝe-r wecenk-ew qə-hə-ʁe-m paje me-gʷəṣ̂ʷe.	girl-ABS mark-ADV CSL-carry-PST-OBL because_of DYN-rejoice	The girl rejoices at the mark she received.	девочка-ABS оценка-ADV CSL-нести-PST-OBL ради DYN-радоваться	Девочка радуется полученной оценке.		
42	Adyghe	12	alternate	qaxecace	pŝaŝe-r wecenk-ew qə-hə-ʁe-m qə-xe-č̣ʼə-č̣ʼe me-gʷəṣ̂ʷe.	girl-ABS mark-ADV CSL-carry-PST-OBL CSL-LOC-go_out-INS DYN-rejoice	The girl rejoices at the mark she received.	девочка-ABS оценка-ADV CSL-нести-PST-OBL CSL-LOC-выходить-INS DYN-радоваться	Девочка радуется полученной оценке.		
42	Adyghe	12	main	DAT	pŝaŝe-r jə-wecenke šʼ-j-e-gʷəṣ̂ʷə-č̣ʼə	girl-ABS POSS-mark LOC-DAT-DYN-rejoice-ELAT	The girl is happy with her mark.	девочка-ABS POSS-оценка LOC-DAT-DYN-радоваться-ELAT	Девочка радуется своей оценке.		
42	Adyghe	13	alternate	n.a.	ŝʷəzə-r jə-λ̣ə ə-ʔʷa-ʁe-m ə-ʁe-gʷəbžə-ʁ	woman-ABS POSS-husband 3SG.ERG-say-PST-OBL 3SG.ERG-CAUS-be_angry-PST	The wife was angry at what her husband said.	жена-ABS POSS-муж 3SG.ERG-сказать-PST-OBL 3SG.ERG-CAUS-сердиться-PST	Жену рассердило сказанное её мужем.	This translation is not included in the database because the expected causal noun phrase is expressed as the grammatical subject.	
