language_no	language_name	stimulus_no	status	causal_marker	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comments	comments_informal
14	Khmer	12	main	n.a.	koˀmarɛj nih treːk1 ɒ:2 nah daoj3 saː4 niəŋ baːn pintuˀ lˀɒː	girl this be_delighted1,2 very DAOJ_SAː3,4 young_girl receive grade good	The girl was happy to receive a good grade.	девочка этот радоваться1,2 очень DAOJ_SAː3,4 девочка получать оценка хороший	Девочка обрадовалась хорошей оценке.	This translation is not included in the database because the causing event is expressed as a dependent clause, not a noun phrase.	
14	Khmer	12	alternate	daoj_sa	koˀmarɛj nih treːk1 ɒ:2 nah daoj3 saː4 pintuˀ lˀɒː	girl this be_delighted1,2 very DAOJ_SAː3,4 grade good	The girl was happy with her good grade.	девочка этот радоваться1,2 очень DAOJ_SAː3,4 оценка хороший	Девочка обрадовалась хорошей оценке		Этот вариант допустим, понятен. Но информант безусловно предпочитает вариант с клаузой (и, пожалуй, лучше если в клаузе будет и подлежащее)
14	Khmer	13	main	daoj_sa	prɒpʊən khəŋ khlaŋ daoj1 saː2 piək sɒmdəj rɔbɒh pdəj	wife anger strong DAOJ_SAː1,2 word conversation POSS husband	The woman was angered by her husband's words.	жена злиться сильный DAOJ_SAː1,2 слово речь POSS муж	Женщина разозлилась из-за слов мужа.		Здесь возможна замена причинного показателя на prʊəh(-tae) и maok-pi: 
14	Khmer	13	alternate	prueh_tae	prɒpʊən khəŋ khlaŋ prʊəh1 tae2 piək sɒmdəj rɔbɒh pdəj	wife anger strong PRƱƏH_TAE1,2 word conversation POSS husband	The woman was angered by her husband's words.	жена злиться сильный PRƱƏH_TAE1,2 слово речь POSS муж	Женщина разозлилась из-за слов мужа.		
14	Khmer	13	alternate	maok_pi	prɒpʊən khəŋ khlaŋ maok1 pi:2 piək sɒmdəj rɔbɒh pdəj	wife anger strong MAOK_PIː1,2 word conversation POSS husband	The woman was angered by her husband's words.	жена злиться сильный MAOK_PIː1,2 слово речь POSS муж	Женщина разозлилась из-за слов мужа.		
14	Khmer	14	main	daoj_sa	khɲom rɔmphɤːp riːk1 riəj2 daoj3 saː4 tae kaː suə sok tuk nuh teː	1SG be_excited rejoice1,2 DAOJ_SAː3,4 RESTR NMLZ ask happiness grief that EMPH 	I was excited by the mere question on how I was doing.	1SG быть_возбужденным радоваться1,2 DAOJ_SAː3,4 NMLZ спросить счастье горе этот EMPH 	Я был в восторге от одного лишь этого вопроса о том, как у меня дела.		https://kravannews.wordpress.com (07/06/2021)
14	Khmer	15	main	daoj_sa	boʔrɒh nih ˀɒh1 kɒmlaŋ2 daoj3 saː4 kaː5 ˀɒt6 khliən7	man this grow_weak1,2 DAOJ_SAː3,4 hunger5,6,7	This man grew weak from hunger.	мужчина этот обессилеть1,2 DAOJ_SAː3,4 голод5,6,7	Этот мужчина ослабел от голода.		
14	Khmer	15	alternate	prueh_tae	boʔrɒh nih ˀɒh1 kɒmlaŋ2 prʊəh3 tae4 kaː5 ˀɒt6 khliən7	man this grow_weak1,2 PRƱƏH_TAE3,4 hunger5,6,7	This man grew weak from hunger.	мужчина этот обессилеть1,2 PRƱƏH_TAE3,4 голод5,6,7	Этот мужчина ослабел от голода.		
14	Khmer	15	alternate	prueh	boʔrɒh nih ˀɒh1 kɒmlaŋ2 prʊəh kaː3 ˀɒt4 khliən5	man this grow_weak1,2 PRƱƏH hunger3,4,5	This man grew weak from hunger.	мужчина этот обессилеть1,2 PRƱƏH голод3,4,5	Этот мужчина ослабел от голода.		
14	Khmer	16	main	daoj_sa	koat slap daoj1 saː2 kaː3 Ɂɒt4 khliən5	3 die DAOJ_SAː1,2 hunger3,4,5	He died from hunger.	3 умереть DAOJ_SAː1,2 NMLZ голод3,4,5	Он умер от голода.		
14	Khmer	16	alternate	prueh_tae	boʔrɒh nih slap prʊəh1 tae2 cɔmŋɯː mɔhaːriːk	man this die PRƱƏH_TAE1,2 disease cancer	This man died from cancer.	мужчина этот умереть PRƱƏH_TAE1,2 болезнь рак	Этот мужчина умер от рака.		
14	Khmer	16	alternate	prueh	boʔrɒh nih slap prʊəh cɔmŋɯː mɔhaːriːk	man this die PRƱƏH disease cancer	This man died from cancer.	мужчина этот умереть PRƱƏH болезнь рак	Этот мужчина умер от рака.		
14	Khmer	16	alternate	n.a.	boʔrɒh nih slap maok1 piː2 kɔat miən cɔmŋɯː mɔhaːriːk	man this die MAOK_PIː1,2 3 have disease cancer	This man died because he had cancer.	мужчина этот умереть MAOK_PIː1,2 3 иметь болезнь рак	Этот мужчина умер от рака.	This translation is not included in the database because the causing event is expressed as a dependent clause, not a noun phrase.	Показатель maok-pi: проходит только если развернуть причинную часть в клаузу (лучше даже с подлежащим).
14	Khmer	17	main	daoj_sa	koat sraek daoj1 saː2 kaː chɯː3 сap4	3 scream DAOJ_SAː1,2 NMLZ feel_pain3,4	He was screaming from pain.	3 кричать DAOJ_SAː1,2 NMLZ испытывать_боль3,4	Он кричал от боли.		Замена причинного показателя на maok-piːне проходит. Можно заменить на prʊəh(-tae), но не prʊəh.
14	Khmer	17	alternate	prueh_tae	koat sraek prʊəh1 tae2 kaː chɯː3 сap4	3 scream PRƱƏH_TAE1,2 NMLZ feel_pain3,4	He was screaming from pain.	3 кричать PRƱƏH_TAE1,2 NMLZ испытывать_боль3,4	Он кричал от боли.		
14	Khmer	18	main	daoj_sa	niəŋ rɔŋiə ɲɔa khluən daoj1 saː2 ɁaːkaːsəɁthiət trɒceak	young_girl be_cold shiver REFL DAOJ_SAː1,2 weather cold	She was shivering because of the cold weather.	девушка мерзнуть дрожать REFL DAOJ_SAː1,2 погода3,4 холодный	Она мерзла из-за холода		Комментарий.Проходит любая замена причинного показателя: на maok-piː, prʊəh(-tae), prʊəh.
14	Khmer	18	alternate	prueh_tae	niəŋ rɔŋiə ɲɔa khluən prʊəh1 tae2 ɁaːkaːsəɁthiət trɒceak	young_girl be_cold shiver REFL PRƱƏH_TAE12 weather cold	She was shivering because of the cold weather.	девушка мерзнуть дрожать REFL PRƱƏH_TAE1,2 погода3,4 холодный	Она мерзла из-за холода		
14	Khmer	18	alternate	prueh	niəŋ rɔŋiə ɲɔa khluən prʊəh ɁaːkaːsəɁthiət trɒceak	young_girl be_cold shiver REFL PRƱƏH weather cold	She was shivering because of the cold weather.	девушка мерзнуть дрожать REFL PRƱƏH погода1,2 холодный	Она мерзла из-за холода		
14	Khmer	18	alternate	maok_pi	niəŋ rɔŋiə ɲɔa khluən maok1 piː2 ɁaːkaːsəɁthiət trɒceak	young_girl be_cold shiver REFL MAOK_PIː1,2 weather cold	She was shivering because of the cold weather.	девушка мерзнуть дрожать REFL MAOK_PIː1,2 погода3,4 холодный	Она мерзла из-за холода		
14	Khmer	19	main	daoj_sa	niəŋ jʊm daoj1 saː2 səckdəj phit phej	young_girl cry DAOJ_SAː1,2 NMLZ fear be_afraid	She cried from fear.	девушка плакать DAOJ_SAː1,2 NMLZ бояться бояться	Она заплакала от страха.		Комментарий. Замена причинного показателя на prʊəh(-tae) вполне возможна. Просто prʊəh и maok-piː информанту не нравится.
14	Khmer	19	alternate	prueh_tae	niəŋ jʊm prʊəh1 tae2 səckdəj phit phej	young_girl cry PRƱƏH_TAE1,2 NMLZ fear be_afraid	She cried from fear.	девушка плакать PRƱƏH_TAE1,2 NMLZ бояться бояться	Она заплакала от страха.		
14	Khmer	20	main	daoj_sa	koun saəc sɒpbaːj daoj1 saː2 səckdəj riːk3 riəj4 knoŋ cət rəbɒh viə	child laugh cheer DAOJ_SAː1,2 NMLZ rejoice3,4 in heart POSS 3	The child laughed with joy.	ребенок смеяться радоваться DAOJ_SAː1,2 NMLZ радоваться3,4 в сердце POSS 3	Ребенок засмеялся от радости.		Информант не захотел «пропускать» примеры с заменой показателя 
14	Khmer	21	main	daoj_sa	daoj1 saː2 səckdəj Ɂiən kmah koun leak3 khluən4 knoŋ phteah mɯn ceːɲ maok cuəp phɲiəw teː	DAOJ_SAː1,2 NMLZ be_shy be_ashamed child hide3,4 in house NEG leave approach meet guest NEG	As the child was ashamed, he hid in the house and didn't get out to meet the guests.	DAOJ_SAː1,2 NMLZ стесняться стыдиться ребенок прятаться3,4 в дом NEG выходить приближаться встречать гость NEG	Ребенок от стыда спрятался в доме и не вышел навстречу гостям		Здесь годится и daoj-saː и pruh-tae иpruh и maok-piː
14	Khmer	21	alternate	prueh	prʊəh səckdəj Ɂiən kmah koun leak1 khluən2 knoŋ phteah mɯn ceːɲ maok cuəp phɲiəw teː	PRƱƏH NMLZ be_shy be_ashamed child hide1,2 in house NEG leave approach meet guest NEG	As the child was ashamed, he hid in the house and didn't get out to meet the guests.	PRƱƏH NMLZ стесняться стыдиться ребенок прятаться1,2 в дом NEG выходить приближаться встречать гость NEG	Ребенок от стыда спрятался в доме и не вышел навстречу гостям		
14	Khmer	21	alternate	prueh_tae	prʊəh1 tae2 səckdəj Ɂiən kmah koun leak3 khluən4 knoŋ phteah mɯn ceːɲ maok cuəp phɲiəw teː	PRƱƏH_TAE1,2 NMLZ be_shy be_ashamed child hide3,4 in house NEG leave approach meet guest NEG	As the child was ashamed, he hid in the house and didn't get out to meet the guests.	PRƱƏH_TAE1,2 NMLZ стесняться стыдиться ребенок прятаться3,4 в дом NEG выходить приближаться встречать гость NEG	Ребенок от стыда спрятался в доме и не вышел навстречу гостям		
14	Khmer	21	alternate	maok_pi	maok1 piː2 səckdəj Ɂiən kmah koun leak3 khluən4 knoŋ phteah mɯn ceːɲ maok cuəp phɲiəw teː	MAOK_PIː1,2 NMLZ be_shy be_ashamed child hide3,4 in house NEG leave approach meet guest NEG	As the child was ashamed, he hid in the house and didn't get out to meet the guests.	MAOK_PIː1,2 NMLZ стесняться стыдиться ребенок прятаться3,4 в дом NEG выходить приближаться встречать гость NEG	Ребенок от стыда спрятался в доме и не вышел навстречу гостям		
14	Khmer	22	main	daoj_sa	kɔat mɯn chlaɯj nɯŋ sɒmnuə nih tẹː daoj1 saː2 səckdəj khlaːc rɔbɒh kẹː	3 NEG answer PREP question this NEG DAOJ_SAː1,2 NMLZ be_afraid POSS 3	He didn't answer the question out of fear.	3 NEG ответить PREP вопрос этот NEG DAOJ_SAː1,2 NMLZ бояться POSS 3	Он не ответил на этот вопрос из страха.		
14	Khmer	23	main	daoj_sa	daoj1 saː2 ˀaːrɒːm ɒh sɒŋkhɯm khlaŋ pẹːk niəŋ cap crɒbac daj rɔbɒh pdɛj jaːŋ khlaŋ	DAOJ_SAː1,2 feeling drain hope strong too_much young_girl grasp fasten hand POSS husband appearance strong	Ouf of desperation the woman clasped her husband's hand tightly.	DAOJ_SAː1,2 чувство исчерпываться надеяться сильный слишком девушка хватать сжимать рука POSS муж вид сильный	От отчаянья женщина сильно сжала руку мужа.		
14	Khmer	24	main	n.a.	prɒpʊən khɲom Ɂɒh1 kɒmlaŋ2 daoj3 saː4 niəŋ thvɤː kəc5 kaː6 ŋiə7 ciə8 craən9	wife 1SG get_tired1,2 DAOJ_SAː3,4 young_girl do work5,6,7 a_lot8,9	My wife is tired with much work to do.	жена 1SG уставать1,2 DAOJ_SAː3,4 девушка делать работа5,6,7 много8.9	Моя жена устала от большого количества работы / Моя жена устала от многих дел.	This translation is not included in the database because the causing event is expressed as a dependent clause, not a noun phrase.	В примере возможна замена показателя на pruh-tae. Заменить на maok-piːнельзя
14	Khmer	24	alternate	daoj_sa	prɒpʊən khɲom Ɂɒh1 kɒmlaŋ2 daoj3 saː4 kəc5 kaː6 ŋiə7 ciə8 craən9	wife 1SG get_tired1,2 DAOJ_SAː3,4 work5,6,7 a_lot8,9	My wife is tired with much work to do.	жена 1SG уставать1,2 DAOJ_SAː3,4 работа5,6,7 много8,9	Моя жена устала от большого количества работы / Моя жена устала от многих дел.		Этот пример допустим. Так, по словам информанта, сказать можно, но ему предложение кажется каким-то ущербным. Хочется добавить в зависимую часть подлежащее и сказуемое:
14	Khmer	24	alternate	prueh_tae	prɒpʊən khɲom Ɂɒh1 kɒmlaŋ2 prʊəh3 tae4 kəc5 kaː6 ŋiə7 ciə8 craən9	wife 1SG get_tired1,2 PRƱƏH_TAE3,4 work5,6,7 a_lot8,9	My wife is tired with much work to do.	жена 1SG уставать1,2 PRƱƏH_TAE3,4 работа5,6,7 много8,9			
14	Khmer	25	main	n.a.	koat deːk mɯn lʊək daoj1 saː2 muːh kham	3 lie_down NEG sleep DAOJ_SAː1,2 mosquito bite	He lied down without sleeping because mosquitoes bit him.	3 лежать NEG спать DAOJ_SAː1,2 комар кусать	Он не спал из-за того, что (его) кусали комары.	This translation is not included in the database because the causing event is expressed as a dependent clause, not a noun phrase.	Если мы, все же, возьмем вариант с причинным придаточным, то здесь замены причинных показателей на pruh-tae и maok-piː вполне допустимы.
14	Khmer	25	alternate	daoj_sa	koat deːk mɯn lʊək daoj1 saː2 muːh	3 lie_down NEG sleep DAOJ_SAː1,2 mosquito	He lied down without sleeping because of the mosquitoes.	3 лежать NEG спать DAOJ_SAː1,2 комар	Он не спал из-за комаров.		Информанту больше бы понравилась фраза с глаголом в зависимой части. На вопрос, что делать, если комары не кусали, а мешали своим присутствием (летали, жужжали) информант согласился, что первый вариант (с ИГ) будет вполне приемлем. Замена показателей при этом ему не нравится.
14	Khmer	25	alternate	n.a.	koat deːk mɯn lʊək prʊəh1 tae2 muːh kham	3 lie_down NEG sleep PRƱƏH_TAE1,2 mosquito bite	He lied down without sleeping because mosquitoes bit him.	3 лежать NEG спать PRƱƏH_TAE1,2 комар кусать	Он не спал из-за того, что (его) кусали комары.	This translation is not included in the database because the causing event is expressed as a dependent clause, not a noun phrase.	
14	Khmer	25	alternate	n.a.	koat deːk mɯn lʊək maok1 pi2ː muːh kham	3 lie_down NEG sleep MAOK_PIː1,2 mosquito bite	He lied down without sleeping because mosquitoes bit him.	3 лежать NEG спать MAOK_PIː1,2 комар кусать	Он не спал из-за того, что (его) кусали комары.	This translation is not included in the database because the causing event is expressed as a dependent clause, not a noun phrase.	
14	Khmer	26	main	n.a.	nəw pẹːl nih tɯk tɔnlẹː miən poa prak daoj1 saː2 caŋ pɔnlɯː preah3 can4	in time this water river have colour silver DAOJ_SAː1,2 reflect light moon3,4	The water in river is silver now because it reflects the moonlight.	в время этот вода река иметь цвет серебро DAOJ_SAː1,2 отражать свет луна3,4	Сейчас вода в реке серебряного цвета из-за того, что отражает лунный свет.	This translation is not included in the database because the causing event is expressed as a dependent clause, not a noun phrase.	
14	Khmer	26	alternate	n.a.	nəw pẹːl nih tɯk tɔnlẹː miən poa prak daoj1 saː2 miən pɔnlɯː preah3 can4	in time this water river have colour silver DAOJ_SAː1,2 have light moon3,4	The water in river is silver now because of the moonlight.	в время этот вода река иметь цвет серебро DAOJ_SAː1,2 иметь свет луна3,4	Сейчас вода в реке серебряного цвета из-за лунного света. 	This translation is not included in the database because the causing event is expressed as a dependent clause, not a noun phrase.	Сначала информант отверг пример с ИГ, сказав, что нужен глагол. Подумав, информант сказал, что исходный вариант с ИГ, наверное, допустим. Хотя ему по-прежнему хочется добавить глагол. Любые замены показателя причины (и в конструкции с ИГ и в конструкции с придаточным) ему не нравятся (Так можно в какой-нибудь книжке по грамматике, но так никогда не скажут).
14	Khmer	26	alternate	daoj_sa	nəw pẹːl nih tɯk tɔnlẹː miən poa prak daoj1 saː2 pɔnlɯː preah3 can4	in time this water river have colour silver DAOJ_SAː1,2 light moon3,4	The water in river is silver now because of the moonlight.	в время этот вода река иметь цвет серебро DAOJ_SAː1,2 свет луна3,4	Сейчас вода в реке серебряного цвета из-за лунного света. 		
14	Khmer	27	main	n.a.	neak1 prɒmaɲ2 cap sat baːn craən daoj3 saː4 chkae rɔbɒh kɔat svak	hunter1,2 catch animal receive a_lot DAOJ_SAː3,4 dog POSS 3 successful	The hunter caught many animals due to his prosperous dog.	охотник1,2 ловить животное получать много DAOJ_SAː3,4 собака POSS 3 удачлив	Охотник поймал много животных благодаря собаке.	This translation is not included in the database because the causing event is expressed as a dependent clause, not a noun phrase.	
14	Khmer	27	alternate	daoj_sa	neak1 prɒmaɲ2 cap sat baːn craən daoj3 saː4 chkae rɔbɒh kɔat	hunter1,2 catch animal receive a_lot DAOJ_SAː3,4 dog POSS 3	The hunter caught many animals due to his dog.	охотник1,2 ловить животное получать много DAOJ_SAː3,4 собака POSS 3	Охотник поймал много животных благодаря собаке.		Информант поначалу предложил поставить в конец предикатив svak быть удачливым. Замена на maok-pi невозможна. Замена на prʊəh-tae возможна. Если заменить на prʊəh, то в конце предикатив svak быть удачливым обязателен.
14	Khmer	27	alternate	prueh_tae	neak1 prɒmaɲ2 cap sat baːn craən prʊəh3 tae4 chkae rɔbɒh kɔat	hunter1,2 catch animal receive a_lot PRƱƏH_TAE3,4 dog POSS 3	The hunter caught many animals due to his dog.	охотник1,2 ловить животное получать много PRƱƏH_TAE3,4 собака POSS 3	Охотник поймал много животных благодаря собаке.		
