language_no	language_name	stimulus_no	status	causal_marker	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comments	comments_informal
2	Japanese	12	main	DAT	Onna-no ko-wa jibun-no seiseki-ni manzoku-shi-te-i-ru.	woman-GEN child-TOP self-GEN grade-DAT satisfaction-VBLZ-INCM-PRS	The girl is satisfied with her grade.		Девочка удовлетворена своей оценкой.		In this case ni seems to be governed by the verb and doesn’t seem to express reason per se. 
2	Japanese	13	main	DAT	Tsuma-wa otto-no kotoba-ni hara-o tate-ta.	wife-TOP husband-GEN words-DAT stomach-ACC raise-PST	The wife was angered by her husband’s words.		Жена разозлилась на слова мужа.		In this case the dative NP is more of an adjunct rather than an argument.
2	Japanese	14	main	DAT	Otoko-no ko-wa kono an-ni ōyorokobi-shi-ta.	male-GEN child-TOP this idea-DAT delight-VBLZ-PST	The boy was thrilled by this idea.		Мальчик в восторге от этой идеи.		Case government?
2	Japanese	15	main	INS	Dansei-wa kūfuku-de yowat-ta.	man-TOP hunger-INS weaken-PST	The man was weakened by hunger.		Мужчина ослабел от голода.		Three out of four informants used this marker.
2	Japanese	15	alternate	DAT_yotte	Dansei-wa ue-ni yotte suijakushi-ta.	man-TOP hunger-DAT due weaken-PST	The man was weakened by hunger.		Мужчина ослабел от голода.		One out of four participants used this marker.
2	Japanese	16	main	INS	Dansei-wa kiga-de shin-da.	man-TOP starvation-INS die-PST	The man died of starvation.		Мужчина умер от голода.		
2	Japanese	17	main	INS	Dansei-wa itami-de saken-de-i-ru.	man-TOP pain-INS scream-CVB-INCM-PRS	The man screamed from the pain.		Мужчина кричал от боли.		Two out of four informants used this marker.
2	Japanese	17	alternate	ABL	Dansei-wa itami-kara saken-de-i-ru.	man-TOP pain-ABL scream-CVB-INCM-PRS	The man screamed from the pain.		Мужчина кричал от боли.		One out of four participants used this marker.
2	Japanese	18	main	INS	Josei-wa samusa-de furue-te-i-ru.	woman-TOP cold-INS shiver-CVB-INCM-PRS	The woman is shivering from the cold.		Женщина дрожит от холода.		
2	Japanese	19	main	INS	Kodomo-wa kyōfu-de nak-i-dash-ita	child-TOP fear-INS cry-CVB-begin-PST	The child began to cry out of fear.		Ребенок начал плакать от страха.		Three out of four informants used this marker.
2	Japanese	19	alternate	GEN_amari	Kodomo-wa kyōfu-no amari nak-i-dash-ita	child-TOP fear-GEN excessiveness cry-CVB-begin-PST	The child began to cry out of fear.		Ребенок начал плакать от страха.		One out of four participants used this marker.
2	Japanese	20	main	n.a.	Kodomo-wa ureshiku-te wara-i-dash-ita.	child-TOP happy-CVB laugh-CVB-begin-PST	The child, rejoiced, began to laugh.		Ребёнок, обрадовавшись, рассмеялся.	This translation is not included in the database because the causing event is expressed as a dependent clause, not a noun phrase.	Three out of four informants used a biclausal construction.
2	Japanese	20	alternate	GEN_amari	Kodomo-wa ureshisa-no amari hageshi-ku wara-i-dash-ita.	child-TOP joy-GEN excessiveness violent-ADV laugh-CVB-begin-PST	The child laughed vigorously with joy.		Ребенок расхохотался от радости.		This translation, although perfectly natural, is less accurate than the translation with a biclausal construction. One out of four participants used this marker.
2	Japanese	21	main	INS	Kodomo-wa kyōfu-de naya-ni kakure-ta.	child-TOP fear-INS barn-DAT hide-PST	The child hid in the barn out of fear.		Ребенок от страха спрятался в сарае.		This marker is more frequent than GEN_amari. Two out of four informants used this marker.
2	Japanese	21	alternate	GEN_amari	Kodomo-wa kyōfu-no amari monooki-ni kakure-ta.	child-TOP fear-GEN excessiveness barn-DAT hide-PST	The child hid in the barn out of fear.		Ребенок от страха спрятался в сарае.		This marker is less frequent than INS. One out of four participants used this marker.
2	Japanese	22	main	ABL	Dansei-wa kenkyo-sa-kara chinmoku-o tamot-ta.	man-TOP modest-NMLZ-ABL silence-ACC keep-PST	The man kept silent out of modesty.		Мужчина по скромности промолчал.		In the corpus this marker is used with this noun more often than yue.
2	Japanese	22	alternate	yue	Dansei-wa kenkyo-sa yue damat-te-i-ta.	man-TOP modest-NMLZ reason be_silent-CVB-INCM-PST	The man kept silent due to modesty.		Мужчина промолчал в силу скромности.		In the corpus this marker is used with this noun less often than ABL. The translation is rather formal.
2	Japanese	23	main	INS	Josei-wa kyōfu-de ani-no ude-o tsukan-da.	woman-TOP fear-INS elder_brother-GEN arm-ACC grab-PST	The woman grabbed her elder brother’s hand in fear.		Женщина в страхе схватила старшего брата за руку.		In the corpus the instrumental marker is used with this noun twice as often as the ablative one. Two out of four informants used this marker.
2	Japanese	23	alternate	ABL	Josei-wa kyōfu-kara otōto-no ude-o tsukan-da.	woman-TOP fear-ABL younger_brother-GEN arm-ACC grab-PST	The woman grabbed her yonger brother’s hand out of fear.		Женщина от страха схватила младшего брата за руку.		In the corpus the ablative marker is used with this noun twice as rarely as the instrumental one. One out of four participants used this marker.
2	Japanese	24	main	INS	Josei-wa chō.jikan.rōdō-de tsukare-ta.	woman-TOP long_time_work-INS get_tired-PST	The woman is tired from long work.		Женщина устала от долгой работы.		
2	Japanese	25	main	GEN_sei-de	Josei-wa ka-no sei-de ne-rare-na-i.	woman-TOP mosquitoes-GEN fault-INS sleep-POT-NEG-PRS	The woman can’t fall asleep because of the mosquitoes.		Женщина не может заснуть из-за комаров.		
2	Japanese	26	main	INS	Mizu-ga tsukiakari-de kagayai-te mie-ru.	water-NOM moonlight-INS shine-CVB be_visible-PRS	The water looks bright because of the moonlight.		Вода кажется светлой из-за лунного света.		
2	Japanese	27	main	GEN_okage-de	Inu-no okage-de otoko-wa kari-ni seikō-sh-ita.	dog-GEN thanks_to-INS man-TOP hunting-DAT success-VBLZ-PST	Thanks to his dog, the man had a successful hunt.		Благодаря собаке мужчина имел успех на охоте.		
2	Japanese	28	main	DAT	Tsuma-wa otto-ni okot-ta.	wife-TOP husband-DAT get_angry-PST	The wife got angry at her husband.		Жена рассердилась на мужа.		Case government? Three out of four informants used this marker.
2	Japanese	28	alternate	DAT_taishite	Tsuma-wa otto-ni taishite hara-o tate-ta.	wife-TOP husband-DAT toward stomach-ACC raise-PST	The wife got angry at her husband.		Жена рассердилась на мужа.		Case government? One out of four participants used this marker.
2	Japanese	29	main	GEN_sei-de	Josei-wa otto-no sei-de shigoto-ni okure-ta.	woman-TOP husband-GEN fault-INS work-DAT be_late-PST	The woman was late for work because of her husband.		Женщина опоздала на работу из-за мужа.		
2	Japanese	30	main	INS	Hitobito-wa jishin-de shibō-sh-ita.	people-TOP earthquake-INS death-VBLZ-PST	The people died because of the earthquake.		Люди погибли из-за землетрясения.		INS is used as a default marker when the reason is a natural phenomenon.
2	Japanese	31	main	DAT_yotte	Subete-no fukō-wa ningen-ni yotte okor-u.	all-GEN misfortune-TOP human-DAT due happen-PRS	All misfortunes happen because of humans/people.		Все беды происходят из-за человека/людей.		
2	Japanese	32	main	GEN_okage-de	Shujutsu-no okage-de dansei-wa yo-ku mie-ru yō-ni nat-ta.	operation-GEN thanks_to-INS man-TOP good-ADV be_able_to_see-PRS way-DAT become-PST	The man can see better now thanks to the operation.		Мужчина стал лучше видеть благодаря операции.		
2	Japanese	33	main	GEN_okage-de	Josei-wa sono dansei-no okage-de iki-te-i-ru.	woman-TOP this man-GEN thanks_to-INS live-CVB-INCM-PRS	The woman is alive thanks to that man.		Женщина жива благодаря этому мужчине.		
2	Japanese	34	main	ABL	Dansei-wa tsuma-ni orokasa-kara sono koto-o it-ta.	man-TOP wife-DAT stupidity-ABL this matter-ACC say-PST	The man told his wife about it out of stupidity.		Мужчина рассказал об этом жене по глупости.		
2	Japanese	35	main	INS	Josei-wa fuchūi-de subet-ta.	woman-TOP carelessness-INS slip-PST	The woman slipped because of carelessness.		Женщина поскользнулась по неосторожности.		In the corpus the instrumental marker is used with this noun twice as often as the ablative one. Two out of four informants used this marker.
2	Japanese	35	alternate	ABL	Josei-wa fuchūi-kara subet-ta.	woman-TOP carelessness-ABL slip-PST	The woman slipped because of carelessness.		Женщина поскользнулась по неосторожности.		In the corpus the ablative marker is used with this noun twice as rarely as the instrumental one. One out of four participants used this marker.
2	Japanese	36	main	GEN_okage-de	Pairotto-wa keiken-no okage-de chakuriku-deki-ta.	pilot-TOP experience-GEN thanks_to-INS landing-VBLZ.POT-PST	The pilot was able to land [the plane] thanks to his experience.		Пилот смог совершить посадку благодаря своему опыту.		Two informants out of four have tranlsated the stimuli (one from English and one from Russian) with this marker, but in the corpus there are no instances of this marker being used with this noun.
2	Japanese	36	alternate	DAT_yotte	Pairotto-wa keiken-ni yotte chakuriku-ni seikō-sh-ita.	pilot-TOP experience-DAT due landing-DAT success-VBLZ-PST	The pilot succeeded in landing [the plane] thanks to his experience.		Пилот смог успешно совершил посадку благодаря своему опыту.		Even though there are 52 instances of this marker being used with this noun in the corpus, only one informant used it in the translation of the English stimulus. 
2	Japanese	37	main	GEN_tame	Pairotto-wa keikenbusoku-no tame chakuriku-deki-na-katta.	pilot-TOP lack_of_experience-GEN cause landing-VBLZ.POT-NEG-PST	The pilot couldn’t land [the plane] due to the lack of experience.		Пилот не смог посадить самолет из-за нехватки опыта.		Two informants out of four have tranlsated the stimuli (one from English and one from Russian) with this marker, but in the corpus there are no instances of this marker being used with this noun. This marker seems to be used in more formal discourse.
2	Japanese	37	alternate	INS	Pairotto-wa keikenbusoku-de chakuriku-deki-na-katta.	pilot-TOP lack_of_experience-INS landing-VBLZ.POT-NEG-PST	The pilot couldn’t land [the plane] due to the lack of experience.		Пилот не смог посадить самолет из-за нехватки опыта.		Even though there are 297 instances of this marker being used with this noun (busoku 'lack') in the corpus, only one informant used it in the translation of the Russian stimulus.
2	Japanese	38	main	ABL	Sensō-chū hitobito-wa kūfuku-kara kusa-o tabe-te-i-ta.	war-during people-TOP hunger-ABL grass-ACC eat-CVB-INCM-PST	In wartime, people ate grass out of hunger.		Во время войны люди с голода ели траву.		Two out of four informants used this marker.
2	Japanese	38	alternate	INS	Sensō-chū hitobito-wa ue-de zassō-o tabe-te-i-ta.	war-during people-TOP hunger-INS weed-ACC eat-CVB-INCM-PST	In wartime, people ate weed due to hunger.		Во время войны люди с голода ели сорняки.		One out of four participants used this marker.
2	Japanese	39	main	ABL	Josei-wa kōkishin-kara naka-ni hait-ta.	woman-TOP curiousity-ABL inside-DAT enter-PST	The woman went inside out of curiosity.		Женщина зашла внутрь из любопытства.		Three out of four informants used this marker.
2	Japanese	39	alternate	INS	Josei-wa kōkishin-de naka-ni hait-ta.	woman-TOP curiousity-INS inside-DAT enter-PST	The woman went inside out of curiosity.		Женщина зашла внутрь из любопытства.		One out of four participants used this marker.
2	Japanese	40	main	INS	Dansei-wa shitto-de tsuma-o korosh-ita.	man-TOP jealousy-INS wife-ACC kill-PST	The man killed his wife out of jealousy.		Мужчина убил жену из ревности.		In the corpus this marker is used with this noun more often than ABL.
2	Japanese	40	alternate	ABL	Dansei-wa shitto-kara tsuma-o korosh-ita.	man-TOP jealousy-ABL wife-ACC kill-PST	The man killed his wife out of jealousy.		Мужчина убил жену из ревности.		In the corpus this marker is used with this noun less often than INS.
2	Japanese	41	main	ABL	Dansei-wa kyoeishin-kara sore-o minna-ni hanash-ita.	man-TOP vanity-ABL this-ACC everyone-DAT tell-PST	The man told everyone about it out of vanity.		Мужчина всем об этом рассказал из тщеславия.		
2	Japanese	42	main	INS	Josei-wa ikari-de subete-no shokki-o wat-ta.	woman-TOP anger-INS all-GEN dishes-ACC break-PST	The woman broke all the dishes out of anger.		Женщина разбила всю посуду от злости.		In the corpus this marker is used in such context more often than ABL.
2	Japanese	42	alternate	ABL	Josei-wa nikushimi-kara subete-no sara-o wat-ta.	woman-TOP anger-ABL all-GEN dishes-ACC break-PST	The woman broke all the dishes out of anger.		Женщина разбила всю посуду от злости.		In the corpus this marker is used in such context less often than INS.
2	Japanese	43	main	n.a.	Josei-wa samu-katta tame kikon-de ne-ta	woman-TOP cold-PST reason wrap_up-CVB sleep-PST	The woman was cold, so she slept wrapped up in clothes.		Женщине было холодно, поэтому она спала, укутавшись в одежду.	This translation is not included in the database because the causing event is expressed as a dependent clause, not a noun phrase.	
2	Japanese	44	main	n.a.	Kyōshi-wa seito-no seifuku-o home-ta.	teacher-TOP student-GEN uniform-ACC commend-PST	The teacher commended the student for his uniform.		Учитель похвалил ученика за его форму.	This translation is not included in the database because the caused event is not explicitly expressed.	
2	Japanese	45	main	ABL	Dansei-wa rinjin-o kare-no hatsugen-kara korosh-ita.	man-TOP neighbor-ACC he-GEN utterance-ABL kill-PST	The man killed his neighbor because of his words.		Мужчина убил соседа за его слова.		This is the only example which contradicts the hypothesis that the ablative marker kara can only mark inner reason.
2	Japanese	46	main	ACC_megutte	Kodomo-tachi-wa bōru-o megutte kenka-sh-ita.	child-PL-TOP ball-ACC over fight-VBLZ-PST	The children fought over the ball.		Дети подрались из-за мяча.		Three out of four informants used this marker.
2	Japanese	46	alternate	GEN_koto-de	Kodomo-tachi-wa bōru-no koto-de kenka-sh-ita.	child-PL-TOP ball-GEN matter-INS fight-VBLZ-PST	The children fought over the ball.		Дети подрались из-за мяча.		One out of four participants used this marker.
2	Japanese	47	main	ACC_megutte	Otoko-wa sōzoku-o megutte ani-to giron-sh-ita.	man-TOP inheritance-ACC over elder_brother-COM argument-VBLZ-PST	The man argued with his elder brother over the inheritance.		Мужчина поссорился со старшим братом из-за наследства.		In the corpus this marker is used in such context more often than GEN_koto-INS.
2	Japanese	47	alternate	GEN_koto-de	Otoko-wa isan-no koto-de kyōdai-to kenka-sh-ita.	man-TOP inheritance-GEN matter-INS brother-COM fight-VBLZ-PST	The man argued with his brother over the inheritance.		Мужчина поссорился с братом из-за наследства.		This marker is equally acceptable as o megutte, but is slightly less frequent in the corpus (with these NPs).
2	Japanese	48	main	n.a.	Josei-wa e-ni hik-are-te sono hon-o kat-ta.	woman-TOP picture-DAT attract-PASS-CVB this book-ACC buy-PST	The woman bought the book [because she was] attracted by the pictures.		Женщина купила эту книгу, (потому что) её привлекли картинки.	This translation is not included in the database because the causing event is expressed as a dependent clause, not a noun phrase.	Three out of four informants used the biclausal construction.
2	Japanese	48	alternate	GEN_tame-ni	Josei-wa shashin-no tame-ni sono hon-o kōnyū-sh-ita.	woman-TOP photo-GEN sake-DAT this book-ACC purchase-VBLZ-PST	The woman bought the book for the sake of the photos.		Женщина купила эту книгу ради фотографий.		One out of four informants used this marker.
2	Japanese	49	main	n.a.	Josei-wa kigen-ga waru-katta node tomodachi-to aw-ana-katta.	woman-TOP mood-NOM bad-PST because friend-COM meet-NEG-PST	The woman didn’t meet her friend because she was in a bad mood.		Женщина не стала встречаться с подругой, потому что была в плохом настроении.	This translation is not included in the database because the causing event is expressed as a dependent clause, not a noun phrase.	
2	Japanese	50	main	n.a.	Mizutamari-ga aru kara, ame-ga fut-ta.	puddles-NOM exist because rain-NOM fall-PST	It rained because there are puddles.		Шёл дождь, потому что есть лужи.	This translation is not included in the database because the causing event is expressed as a dependent clause, not a noun phrase.	
2	Japanese	51	main	n.a.	Awa-ga deki-ta kara futtō-sh-ita.	bubble-NOM appear-PST because boiling-VBLZ-PST	The water has boiled because there are bubbles.		Вода уже закипела, потому что есть пузырьки.	This translation is not included in the database because the causing event is expressed as a dependent clause, not a noun phrase.	
2	Japanese	52	main	n.a.	Samu-i kara heya-ni hair-inasai.	cold-PRS because room-DAT enter-IMP	Холодно, поэтому заходи в комнату!		It is cold, so come into the room!	This translation is not included in the database because the causing event is expressed as a dependent clause, not a noun phrase.	
2	Japanese	53	main	n.a.	Samu-i kedo boku-no sēta-ga doko?	cold-PRS but I-GEN sweater-NOM where	Холодно, но где мой свитер?		It is cold, but where is my sweater?	This translation is not included in the database because the causing event is expressed as a dependent clause, not a noun phrase.	
2	Japanese	54	main	DAT_yotte	Sūgaku-teki riron-ni yotte kono sūji-wa ichi-miman-ni-wa nar-ana-i.	mathematics-REL theory-DAT due this number-TOP one-less-DAT-TOP become-NEG-PRS	Per mathematical law, this number cannot be less than one.		Это число не может быть меньше единицы в силу математических законов.		Two out of four informants used this marker.
2	Japanese	54	alternate	GEN_tame	Sūgaku-teki hōsoku-no tame kono sūji-wa ichi-miman-ni-wa nar-ana-i.	mathematics-REL law-GEN cause this number-TOP one-less-DAT-TOP become-NEG-PRS	Per mathematical law, this number cannot be less than one.		Это число не может быть меньше единицы в силу математических законов.		One out of four participants used this marker.
