language_no	language_name	stimulus_no	status	causal_marker	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comments	comments_informal
37	Chinese (Mandarin)	11	main	n.a.	zhège nánrén yīn shíyòng yǒudú de yú ér shēnwáng	this man because use_for_food poisonous ADJM fish and die	The man died from a poisonous fish.		Мужчина умер от ядовитой рыбы.	This translation is not included in the database because the causing event is expressed as a dependent clause, not a noun phrase.	
37	Chinese (Mandarin)	12	main	dui	zhège nǚhái duì tā-de chéngjì mǎnyì	this girl to she-POSS grades satisfied	The girl is satisfied with her grade.		Девочка довольна своей оценкой.		
37	Chinese (Mandarin)	13	main	yinwei_er	qīzǐ yīnwéi nánrén-de huàihuà ér shēngqì-le	wife because man-POSS bad_words and get_angry-PFV 	The wife got angry with her husband because of his words.		Жена рассердилась на мужа из-за его слов.		
37	Chinese (Mandarin)	14	main	n.a.	zhègè nánhái yīnwéi tīngdào bàbà shuō yào qù kàn zúqiú ér hěn xīngfèn	this boy because hear dad say FUT go watch football and quite excited	The boy was thrilled by this idea.		Мальчик был в восторге от этой идеи.	This translation is not included in the database because the causing event is expressed as a dependent clause, not a noun phrase.	
37	Chinese (Mandarin)	15	main	yinwei_er	zhègè nánrén yīnwéi jīè ér xūruò	this man because hunger and feeble	The man got weak from hunger.		Мужчина ослабел от голода.		
37	Chinese (Mandarin)	16	main	n.a.	zhègè nánrén bèi è sǐ-le	this man PASS hunger die-PFV	The man died of starvation.		Мужчина умер от голода.	This translation is not included in the database because the expected causal noun phrase is expressed as the grammatical subject.	
37	Chinese (Mandarin)	17	main	yinwei_er	zhègè nánrén yīnwéi téngtòng ér jiānjiào	this man because pain and scream	The man is screaming out of pain.		Мужчина кричит от боли.		
37	Chinese (Mandarin)	18	main	n.a.	zhègè nǚrén lěng-de fādǒu	this woman cold-ADJM shake 	The woman is shivering from the cold.		Женщина дрожит от холода.	This translation is not included in the database because the causing event is expressed as an adverb, not a nominal phrase.	
37	Chinese (Mandarin)	19	main	yinwei_er	zhègè xiǎohái yīnwéi hàipà ér kūqì	this child because fear and cry	The child began to cry out of fear.		Ребенок заплакал от страха.		
37	Chinese (Mandarin)	20	main	n.a.	zhègè xiǎohái kāixīn-de xiào-le	this child happy-ADJM laugh-PFV	The child started to laugh out of joy.		Ребенок засмеялся от радости.	This translation is not included in the database because the causing event is expressed as an adverb, not a nominal phrase.	
37	Chinese (Mandarin)	21	main	yinwei_er	zhègè xiǎohái yīnwéi hàipà ér duǒ zài gǔcāng	this child because fear and hide in barn	The child hid in the barn out of fear.		Ребенок спрятался в сарае от страха.		
37	Chinese (Mandarin)	22	main	yinwei_er	zhègè nánrén yīnwéi hàixiū ér chénmò 	this man because modest and silent	The man is silent out of modesty.		Мужчина ничего не сказал из застенчивости.		
37	Chinese (Mandarin)	23	main	n.a.	zhègè nǚrén hàipà-dì zhuāzhù tā xiōngdì-de shǒu	this woman fear-ADVM grab her brother-POSS hand	The woman grabbed her brother’s arm out of fear.		Женщина схватила брата за руку от страха.	This translation is not included in the database because the causing event is expressed as an adverb, not a nominal phrase.	
37	Chinese (Mandarin)	24	main	yinwei_er	zhègè nǚrén gōngzuò léi-le	this woman work get_tired-PFV	The woman got tired from the long work.		Женщина устала от долгой работы.	It is claimed that the absence of a causative marker is possible only for monosyllable NPs when the expected marker is yīnwéi / yīn. For this reason, even though there is no explicit marker in the translation, we consider it as alternant of yīnwéi.	
37	Chinese (Mandarin)	25	main	yinwei_er	zhègè nǚrén yīnwéi wénzǐ ér wúfǎ rùshuì	this woman because mosquito and unable fall_asleep	The woman cannot fall asleep because of the mosquitoes.		Женщина не может заснуть из-за комаров.		
37	Chinese (Mandarin)	26	main	n.a.	zhègè shuǐ bèi yuèguāng zhàoliàng	this water PASS moonlight illuminate	The water looks light because of the moon.		Вода светится из-за луны.	This translation is not included in the database because the expected causal noun phrase is expressed as the grammatical subject.	
37	Chinese (Mandarin)	27	main	n.a.	yóuyú tā-de gǒu-de bāngzhù, zhègè nánrén shòuliè chénggōng	due_to he-POSS dog-POSS help this man hunting successful	The man hunted successfully thanks to his dog.		Мужчина удачно поохотился благодаря собаке.	This translation is not included in the database because the noun phrase used in the nominal causal construction semantically deviates from the one intended by the stimulus sentence.	
37	Chinese (Mandarin)	28	main	dui	zhègè qīzǐ duì zhàngfū hěn shēngqì 	this wife to husband quite angry	The wife got angry at her husband.		Жена рассердилась на мужа.		
37	Chinese (Mandarin)	29	main	n.a.	zhègè nǚrén yīnwéi tā zhàngfū-de yuányīn ér gōngzuò chídào	this woman because she husband-POSS reason and work late 	The wife was late for work because of her husband.		Жена опоздала на работу из-за мужа.	This translation is not included in the database because the noun phrase used in the nominal causal construction semantically deviates from the one intended by the stimulus sentence.	
37	Chinese (Mandarin)	30	main	n.a.	zhèxiē rén yīnwéi dìzhèn bèi qiǎ zài kuàngkēng lǐmiàn, yīnwéi wúfǎ jíshí yuánjiù, zuìhòu tāmén doū sǐ-le	these people because earthquake PASS block in pit inside because unable timely save finally they all die-PFV 	Since people were blocked in the mine because of the earthquake and they were not saved on time, they all died.		Оттого, что люди были заблокированы в шахте из-за землетрясения и их вовремя не спасли, они погибли.	This translation is not included in the database because the causing event is expressed as a dependent clause, not a noun phrase.	
37	Chinese (Mandarin)	31	main	jieyin_er	suǒyǒu-de bùxìng jiēyīn rén ér qǐ	all-ADJM misfortune because people and happen 	All misfortunes happen because of people.		Все беды происходят из-за человека.		
37	Chinese (Mandarin)	32	main	yinwei_er	yīnwéi zhègè cāozuò, nánrén kěyǐ kàndé gēng hǎo	because this operation man can see more well	The man started to see better thanks to the operation.		Мужчина стал лучше видеть благодаря операции.		
37	Chinese (Mandarin)	33	main	n.a.	zhègè nǚrén yīn nàgè nánrén-de jiùzhù ér cúnhuó	this woman because that man-POSS aid and survive	The woman is alive thanks to that man.		Женщина жива благодаря этому мужчине. 	This translation is not included in the database because the noun phrase used in the nominal causal construction semantically deviates from the one intended by the stimulus sentence.	
37	Chinese (Mandarin)	34	main	yinwei_er	zhègè nánrén yīnwéi yúchǔn ér gàosù-le tā lǎopó zhèjiàn shìqíng	this man because stupidity and tell-PFV he wife this.CLF thing 	The man told his wife about it out of stupidity.		Мужчина рассказал об этом жене от глупости.		
37	Chinese (Mandarin)	35	main	yinwei_er	zhègè nǚrén yīnwéi dàyì ér huádǎo-le	this woman because carelessness and slip-PFV 	The woman slipped by carelessness.		Женщина поскользнулась по неосторожности.		
37	Chinese (Mandarin)	36	main	yinwei_er	zhègè jīshī yīnwéi jīngyàn ér yǒubànfǎ jiàngluò 	this pilot because experience and have_method land	The pilot was able to land the plane thanks to his solid experience.		Пилот смог посадить самолет благодаря большому опыту.		
37	Chinese (Mandarin)	37	main	n.a.	zhègè jīshī yīnwéi jīngyàn bùzú ér wúfǎ jiàngluò 	this pilot because experience not_enough and not_method land	The pilot could not land the plane because of his inexperience.		Пилот не смог посадить самолет из-за неопытности.	This translation is not included in the database because the causing event is expressed as a dependent clause, not a noun phrase.	
37	Chinese (Mandarin)	38	main	yin_er	zhèzhànzhēng niándài, rénmén yīn jīhuāng ér chīcǎo	this_war years people because famine and eat_grass 	During the war, people ate grass out of hunger.		Во время войны люди с голода ели траву.		
37	Chinese (Mandarin)	39	main	chuyu_er	zhègè nǚrén chūyú hǎoqí ér jìnrù	this woman due_to curiosity and enter 	The woman went inside out of curiosity.		Женщина зашла внутрь из любопытства.		
37	Chinese (Mandarin)	40	main	youyu_er	zhègè nánrén yóuyú jīdù ér shāsǐ-le tā-de qīzǐ	this man due_to jealous and kill-PFV he-POSS wife	The man killed his wife out of jealousy.		Мужчина убил жену из ревности.		
37	Chinese (Mandarin)	41	main	yinwei_er	zhègè nánrén yīnwéi xūróng ér gàosù-le suǒyǒu rén	this man because vanity and tell-PFV all people	The man told everyone about it out of vanity.		Мужчина рассказал об этом всем из тщеславия.		
37	Chinese (Mandarin)	42	main	youyu_er	zhègè nǚrén yóuyú fènnù ér dǎsuì-le suǒyǒu-de pánzǐ	this woman due_to anger and smash-PFV all-ADJM dish	The woman broke all the dishes out of anger.		Женщина разбила всю посуду от злости.		
37	Chinese (Mandarin)	43	main	yinwei_er	zhègè nǚrén yīnwéi hánlěng ér chuānzhe yīfú shuìjiào	this woman because cold and dress clothes go_to_bed	The woman went to sleep dressed because of the cold.		Женщина легла спать одетой из-за холода.		
37	Chinese (Mandarin)	44	main	n.a.	lǎoshī duì xuéshēng-de yīfú zuòchū-le biǎozhāng	teacher to student-POSS clothes make-PFV commend 	The teacher commended the student for his uniform.		Преподаватель похвалил студента за его костюм.	This translation is not included in the database because the caused event is not explicitly expressed.	
37	Chinese (Mandarin)	45	main	yin_er	zhègè nánrén yīn tā línjū-de huà ér dǎ-le tā	this man because his neighbour-POSS words and beat-PFV he	The man beat his neighbor for his words.		Мужчина побил соседа за его слова.		
37	Chinese (Mandarin)	46	main	n.a.	zhèxiē háizǐ yīnwéi zhēngduó qiú ér dǎjià	these child because contend_for ball and scuffle 	The children fought because of a ball.		Дети подрались из-за мяча.	This translation is not included in the database because the causing event is expressed as a dependent clause, not a noun phrase.	
37	Chinese (Mandarin)	47	main	yinwei_er	zhègè nánrén yīnwéi yíchǎn ér gēn xiōngdì qǐ-le zhēngzhí 	this man because inheritance and with brother rise-PFV dispute 	The man argued with his brother because of the inheritance.		Мужчина поссорился с братом из-за наследства.		
37	Chinese (Mandarin)	48	main	yinwei_er	zhègè nǚrén yīnwéi chātú ér gòumǎi-le zhèběn shū	this woman because illustration and buy-PFV this.CLF book 	The woman bought the book because of the pictures.		Женщина купила эту книгу из-за рисунков.		
37	Chinese (Mandarin)	49	main	n.a.	zhègè nǚrén yīnwéi xīnqíng bù hǎo ér qǔxiāo-le hé tā péngyǒu-de jìhuá	this woman because mood not good and cancel-PFV with she friend-POSS plan	The woman decided not to meet her friend because of her bad mood.		Женщина решила не встречаться с подругой из-за плохого настроения.	This translation is not included in the database because the causing event is expressed as a dependent clause, not a noun phrase.	
37	Chinese (Mandarin)	50	main	n.a.	jiànyú yǒu shuǐkēng, zuówǎn xiàyǔ-le	consider have puddles yesterday_evening rain-PFV	It rained at night, puddles are everywhere.		Ночью прошел дождь, везде лужи.	This translation is not included in the database because the causing event is expressed as a dependent clause, not a noun phrase.	
37	Chinese (Mandarin)	51	main	n.a.	jiànyú yǒu qìpào, shuǐ zhǔfèi-le	consider have bubbles water boil-PFV	The water is already boiling, because it started to bubble.		Вода уже кипит, потому что начала пузыриться.	This translation is not included in the database because the causing event is expressed as a dependent clause, not a noun phrase.	
37	Chinese (Mandarin)	52	main	n.a.	jìnlái wūzǐ lǐ bā, wàimiàn hěn lěng	enter house inside IMP outside quite cold	Come into the house, it is cold here.		Заходи в дом, здесь холодно.	This translation is not included in the database because the expression corresponding to the causing event is not a syntactic dependent of the expression corresponding to the caused event. 	
37	Chinese (Mandarin)	53	main	n.a.	wǒ zài lěng tiān chuān-de máoyī zài nǎ?	I in cold weather wear-ADJM sweater be in where	I am cold, where is my sweater?		Мне холодно, где мой свитер?	This translation is not included in the database because the expression corresponding to the causing event is not a syntactic dependent of the expression corresponding to the caused event. 	
37	Chinese (Mandarin)	54	main	genju	gēnjù shùxué dìnglǜ, zhègè shùzì bùnéng xiǎoyú 1 	according_to math law this number not_can less_than 1 	This number cannot be less than one according to mathematical laws.		Это число не может быть меньше единицы согласно законам математики.		
