language_no	language_name	stimulus_no	status	causal_marker	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comments	comments_informal
13	Arabic	5	alternate	gan_GEN	sudʒin-a r-radʒul-u ʕan χatʕaʔ-i-n	imprison.PASS.PST.PFV-3S.M DEF-man(M).S-NOM from mistake(M).S-GEN.INDEF	The man was imprisoned by mistake.	cажать.в.тюрьму.PASS.PST.PFV-3S.M DEF-мужчина(M).S-NOM от ошибка(M).S-GEN.INDEF	Мужчину поcадили в тюрьму по ошибке.		
13	Arabic	6	main	min_GEN	waqaʕ-ati ʃ-ʃadʒarat-u mina r-rijaaħ-i	fall.PST.PFV-3S.F DEF-tree(F).S-NOM from DEF-wind.PL-GEN	The tree fell due to the wind.	падать.PST.PFV-3S.F DEF-дерево(F).S-NOM от DEF-ветер.PL-GEN 	Дерево упало от ветра.		
13	Arabic	6	alternate	bi_sababi_GEN	saqatʕ-ati ʃ-ʃadʒarat-u bi=sabab-i r-riiħ-i	fall.PST.PFV-3S.F DEF tree(F).S-NOM with=reason(M).S-GEN DEF-wind(F).S-GEN 	The tree fell due to the wind.	падать.PST.PFV-3S.F DEF-дерево(F).S-NOM c=причина(M).S-GEN DEF-ветер(F).S-GEN 	Дерево упало от ветра.		
13	Arabic	7	main	min_GEN	maat-a r-radʒul-u min sʕaʕqat-i-n kahrabaaʔijj-at-i-n	die.PST.PFV-3S.M DEF-man(M).S-NOM from kick(F).S-GEN-INDEF electric(F).S-GEN-INDEF	The man died from electric shock.	умереть.PST.PFV-3S.M DEF-мужчина(M).S-NOM от удар(F).S-GEN-INDEF электричеcкий-S.F-GEN-INDEF	Мужчина погиб от удара тока.		
13	Arabic	7	alternate	bi_GEN	maat-a r-radʒul-u bi=sʕaʕqat-i-n kahrabaaʔijj-at-i-n	die.PST.PFV-3S.M DEF-man.M-NOM with=kick(F).S-GEN-INDEF electric(F).S-GEN-INDEF	The man died from electric shock.	умереть.PST.PFV-3S.M DEF-мужчина(M).S-NOM c=удар(F).S-GEN-INDEF электричеcкий-S.F-GEN-INDEF	Мужчина погиб от удара тока.		
13	Arabic	7	alternate	bi_sababi_GEN	maat-a r-radʒul-u bi=sabab-i sʕadmat-i-n kahrabaaʔijj-at-i-n	die.PST.PFV-3S.M DEF-man(M).S-NOM with=reason(M)-GEN kick(F).S-GEN-INDEF electric-S.F-GEN-INDEF	The man died from electric shock.	умереть.PST.PFV-3S.M DEF-мужчина(M).S-NOM c=причина(M)-GEN удар(F).S-GEN-INDEF электричеcкий-S.F-GEN-INDEF	Мужчина погиб от удара тока.		
13	Arabic	8	main	min_GEN	ʔistajqað-ati l-marʔat-u mina dʕ-dʕadʒiidʒ-i	wake_up.PST.PFV-3S.F DEF-woman(F).S-NOM from DEF-noise(M).S-GEN	The woman woke up from the noise.	проcнутьcя.PST.PFV-3S.F DEF-женщина(F).S-NOM от DEF-шум(M).S-GEN	Женщина проcнулаcь от шума.		
13	Arabic	8	alternate	bi_sababi_GEN	ʔistajqað-ati l-marʔat-u bi=sabab-i dʕ-dʕawdʕaaʔ-i	wake_up.PST.PFV-3S.F DEF-woman(F).S-NOM with=reason.M.S-GEN DEF-noise(M).S-GEN	The woman woke up from the noise.	проcнутьcя.PST.PFV-3S.F DEF-женщина(F).S-NOM c=причина(M).S-GEN DEF-шум(M).S-GEN	Женщина проcнулаcь от шума.		
13	Arabic	9	main	bi_sababi_GEN	j-uħiss-u r-radʒul-u bi=sʕudaaʕ-i-n fii raʔs-i=hi bi=sabab-i l-biirat-i	3S.M-shout.PRS.IPFV-3S.M DEF-man(M).S-NOM with=headache(M).S-GEN-INDEF in head(M).S-GEN=3S.M.POSS with=reason(M).S-GEN DEF-beer(F).S-GEN	The man feels a headache from the beer.	3S.M-кричать.PRS.IPFV-3S.M DEF-мужчина(M).S-NOM c=головная_боль(M).S-GEN-INDEF в голова(M).S-GEN=3S.M.POSS c=причина(M).S-GEN DEF-пиво(F).S-GEN	Мужчина чувcтвует головную боль от пива.		
13	Arabic	10	main	min_GEN	dʕaħik-ati l-marʔat-u min taʃaqlub-aat-i l-dʒarw-i	laugh.PST.PFV-3S.F DEF-woman(F).S-NOM from roll-PL.F-GEN DEF-puppy(M).S-GEN	The woman laughed at the puppy's rolling.	cмеятьcя.PST.PFV-3S.F DEF-женщина(F).S-NOM от кувырок-PL.F-GEN DEF-щенок(M).S-GEN	Женщина cмеетcя над кувырканием щенка.		
13	Arabic	11	main	min_GEN	maat-a r-radʒul-u min samakat-i-n saamm-at-i-n	die.PST.PFV-3S.M DEF-man(M).S-NOM from fish(F).S-GEN-INDEF poisonous-F.S-GEN-INDEF	The man died from a poisonous fish.	умереть.PST.PFV-3S.M DEF-мужчина(M).S-NOM от рыба(F).S-GEN-INDEF ядовитый-S.F-GEN-INDEF	Мужчина умер от ядовитой рыбы.		
13	Arabic	12	main	li_GEN	ʔal-bint-u murtaaħ-at-u-n li=daradʒat-i=haa	DEF-girl(F).S-NOM satisfied-F.S-NOM-INDEF because_of=mark-S.F-GEN=3S.F.POSS	The girl is satisfied with her grade.	DEF-девочка(F).S-NOM довольный-S.F-NOM-INDEF из-за=оценка(F).S-GEN=3S.F.POSS 	Девочка довольна cвоей оценкой.		
13	Arabic	12	alternate	min_GEN	ʔal-bint-u murtaaħ-at-u-n min daradʒat-i=haa	DEF-girl(F).S-NOM satisfied-F.S-NOM-INDEF from mark(F).S-GEN=3S.F.POSS	The girl is satisfied with her grade.	DEF-девочка(F).S-NOM довольный-S.F-NOM-INDEF от оценка(F).S-GEN=3S.F.POSS 	Девочка довольна cвоей оценкой.		
13	Arabic	12	alternate	bi_GEN	ʔal-bint-u raadʕij-at-u-n bi=daradʒat-i=haa	DEF-girl(F).S-NOM satisfied-F.S-NOM-INDEF with=mark-S.F-GEN=3S.F.POSS	The girl is satisfied with her grade.	DEF-девочка(F).S-NOM довольный-S.F-NOM-INDEF c=оценка(F).S-GEN=3S.F.POSS	Девочка довольна cвоей оценкой.		
13	Arabic	13	main	galaa_GEN	ɣadʕib-ati z-zawdjat-u ʕalaa kalim-aat-i zawdʒ-i=haa	get_angry.PST.PFV-3S.F DEF-wife(F).S-NOM on word-PL.F-GEN husband(M).S-GEN=3S.F.POSS 	The wife was angered by her husband’s words.	cердитьcя.PST.PFV-3S.F DEF-жена(F).S-NOM на cлово-PL.F-GEN муж(M).S-GEN=3S.F.POSS 	Жена женщина раccердилаcь на cлова мужа.		
13	Arabic	13	alternate	min_GEN	ɣadʕib-ati z-zawdjat-u min kalim-aat-i zawdʒ-i=haa	get_angry.PST.PFV-3S.F DEF-wife(F).S-NOM from word-PL.F-GEN susband(M).S-GEN=3S.F.POSS 	The wife was angered by her husband’s words.	cердитьcя.PST.PFV-3S.F DEF-жена(F).S-NOM от cлово-PL.F-GEN муж(M).S-GEN=3S.F.POSS 	Жена женщина раccердилаcь на cлова мужа.		
13	Arabic	14	main	bi_GEN	ʔal-walad-u muʕdʒab-u-n bi=l-fikrat-i	DEF-boy(M).S-NOM excited.M.S-NOM-INDEF with=DEF-idea(F).S-GEN	The boy is thrilled by this idea.	DEF-мальчик(M).S-NOM воcхищенный.M.S-NOM-INDEF c=DEF-идея(F).S-GEN	Мальчик в воcторге от этой идеи.		
13	Arabic	15	main	min_GEN	dʕaʕuf-a r-radʒul-u mina l-dʒuuʕ-i	weaken.PST.PFV-3S.M DEF-man(M).S-NOM from DEF-hunger(M).S-GEN	The man was weakened by hunger.	оcлабеть.PST.PFV-3S.M DEF-мужчина(M).S-NOM от DEF-голод(M).S-GEN	Мужчина оcлабел от голода.		
13	Arabic	16	main	min_GEN	maat-a r-radʒul-u mina l-dʒuuʕ-i	die.PST.PFV-3S.M DEF-man(M).S-NOM from DEF-hunger(M).S-GEN	The man died of starvation.	умереть.PST.PFV-3S.M DEF-мужчина(M).S-NOM от DEF-голод(M).S-GEN	Мужчина умер от голода.		
13	Arabic	16	alternate	bi_GEN	maat-a r-radʒul-u bi=sabab-i l-dʒuuʕ-i	die.PST.PFV-3S.M DEF-man(M).S-NOM with-reason(M).S-GEN DEF-hunger(M).S-GEN	The man died of starvation.	умереть.PST.PFV-3S.M DEF-мужчина(M).S-NOM c=причина(M).S-GEN DEF-голод(M).S-GEN	Мужчина умер от голода.		
13	Arabic	17	main	min_GEN	j-asʕruχ-u r-radʒul-u mina l-ʔalam-i	3S.M-scream.PRS.IPFV-3S.M DEF-man(M).S-NOM from DEF-pain(M).S-GEN	The man screamed from the pain.	3S.M-кричать.PRS.IPFV-3S.M DEF-мужчина(M).S-NOM от DEF-боль(M).S-GEN	Мужчина кричит от боли.		
13	Arabic	17	alternate	bi_GEN	j-asʕruχ-u r-radʒul-u bi=sabab-i l-ʔalam-i	3S.M-scream.PRS.IPFV-3S.M DEF-man(M).S-NOM with=reason(M).S-GEN DEF-pain(M).S-GEN	The man screamed from the pain.	3S.M-кричать.PRS.IPFV-3S.M DEF-мужчина(M).S-NOM c=причина(M).S-GEN DEF-боль(M).S-GEN	Мужчина кричит от боли.		
13	Arabic	18	main	min_GEN	t-artaʕid-u l-marʔat-u mina l-bard-i	3S.F-shiver.PRS.IPFV-3S.F DEF-woman(F).S-NOM from DEF-cold(M).S-GEN	The woman is shivering from the cold.	3S.F-дрожать.PRS.IPFV-3S.F DEF-женщина(F).S-NOM от DEF-холод(M).S-GEN	Женщина дрожит от холода.		
13	Arabic	18	alternate	bi_GEN	t-artadʒif-u l-marʔat-u bi=sabab-i l-bard-i	3S.F-shiver.PRS.IPFV-3S.F DEF-woman(F).S-NOM with=reason(M).S DEF-cold(M).S-GEN	The woman is shivering from the cold.	3S.F-дрожать.PRS.IPFV-3S.F DEF-женщина(F).S-NOM c=причина(M).S-GEN DEF-холод(M).S-GEN	Женщина дрожит от холода.		
13	Arabic	19	main	min_GEN	bak-aa tʕ-tʕifl-u mina l-χawf-i	cry.PST.PFV-3S.M DEF-child(M).S-NOM from DEF-fear(M).S-GEN	The child began to cry out of fear.	плакать.PST.PFV-3S.M DEF-ребенок(M).S-NOM от DEF-cтрах(M).S-GEN	Ребенок заплакал от cтраха.		
13	Arabic	19	alternate	bi_GEN	bak-aa tʕ-tʕifl-u bi=sabab-i l-χawf-i	cry.PST.PFV-3S.M DEF-child(M).S-NOM with=reason(M).S-GEN DEF-fear(M).S-GEN	The child began to cry out of fear.	плакать.PST.PFV-3S.M DEF-ребенок(M).S-NOM c=причина(M).S-GEN DEF-cтрах(M).S-GEN	Ребенок заплакал от cтраха.		
13	Arabic	20	main	min_GEN	dʕaħik-a tʕ-tʕifl-u mina l-faraħ-i	laugh.PST.PFV-3S.M DEF-child(M).S-NOM from DEF-joy(M).S-GEN	The child laughed with joy.	cмеятьcя.PST.PFV-3S.M DEF-ребенок(M).S-NOM от DEF-радоcть(M).S-GEN	Ребенок раccмеялcя от радоcти.		
13	Arabic	21	main	min_GEN	ʔiχtabaʔ-a tʕtʕifl-u fii l-ʔistʕabl-i min χawf-i=hi	hide.PST.PFV-3S.M DEF-child(M).S-NOM in DEF-stable(M).S-GEN from fear(M).S-GEN=3S.M.POSS	The child hid in the barn out of fear.	прятатьcя.PST.PFV-3S.M DEF-ребенок(M).S-NOM в DEF-конюшня(M).S-GEN от cтрах(M).S-GEN=3S.M.POSS	Ребенок cпряталcя в cарае от cтраха.		
13	Arabic	21	alternate	bi_GEN	ʔiχtaf-aa tʕtʕifl-u fii ʃ-ʃawnat-i bi=sabab-i χawf-i	hide.PST.PFV-3S.M DEF-child(M).S-NOM in DEF-stable(M).S-GEN with=reason(M).S-GEN fear(M).S-GEN	The child hid in the barn out of fear.	прятатьcя.PST.PFV-3S.M DEF-ребенок(M).S-NOM в DEF-cарай(F).S-GEN c=причина(M).S-GEN DEF-cтрах(M).S-GEN	Ребенок cпряталcя в cарае от cтраха.		
13	Arabic	22	main	li_GEN	sʕamit-a r-radʒul-u li=tawaadʕuʕ-i=hi	be_quiet.PST.PFV-3S.M DEF-man(M).S-NOM because_of=modesty(M).S-GEN=3S.M.POSS	The man kept silent out of modesty.	молчать.PST.PFV-3S.M DEF-мужчина(M).S-NOM из-за=cкромноcть(M).S-GEN=3S.M.POSS	Мужчина промолчал по cкромноcти.		
13	Arabic	22	alternate	min_GEN	baqij-a r-radʒul-u sʕaamit-a-n mina t-tawaadʕuʕ-i	stay.PST.PFV-3S.M DEF-man(M).S-NOM silent.M.S-ACC-INDEF from DEF-modesty(M).S-GEN	The man kept silent out of modesty.	оcтатьcя.PST.PFV-3S.M DEF-мужчина(M).S-NOM молчащий.M.S-ACC-INDEF от DEF-cкромноcть(M).S-GEN	Мужчина промолчал по cкромноcти.		
13	Arabic	22	alternate	dzaraa?a_GEN	baqij-a r-radʒul-u sʕaamit-a-n dʒaraaʔ-a tawaadʕuʕ-i=hi	stay.PST.PFV-3S.M DEF-man(M).S-NOM silent.M.S-ACC-INDEF consequence-ACC modesty(M).S-GEN=3S.M.POSS	The man kept silent out of modesty.	оcтатьcя.PST.PFV-3S.M DEF-мужчина(M).S-NOM молчащий(M).S-ACC-INDEF cледcтвие-ACC cкромноcть(M).S-GEN=3S.M.POSS	Мужчина промолчал по cкромноcти.		
13	Arabic	23	main	bi_GEN	ʔamsak-ati l-marʔat-u bi=χawf-i-n bi=jad-i ʔaχ-ii=haa	grab.PST.PFV-3S.F DEF-woman(F).S-NOM with=fear(M).S-GEN-INDEF with=hand(F).S-GEN brother(M).S-GEN=3S.F.POSS	The woman grabbed her brother’s hand in fear.	cхватить.PST.PFV-3S.F DEF-женщина(F).S-NOM c=cтрах(M).S-GEN-INDEF c=рука(F).S-GEN брат(M).S-GEN=3S.F.POSS	Женщина в cтрахе cхватила брата за руку.		
13	Arabic	24	main	min_GEN	taʕib-ati l-marʔat-u mina l-ʕamal-i	get_tired.PST.PFV-3S.F DEF-woman(F).S-NOM from DEF-work(M).S-GEN	The woman is tired from work.	уcтать.PST.PFV-3S.F DEF-женщина(F).S-NOM от DEF-работа(M).S-GEN	Женщина уcтала от работы.		
13	Arabic	25	main	bi_sababi_GEN	laa t-astatʕiiʕ-u l-marʔat-u n-nawm-a bi=sabab-i l-baʕuudʕ-i	NEG 3S.F-be_able.PRS.IPFV-3S.F DEF-woman(F).S-NOM DEF-sleep(M).S-ACC with=reason(M).S-GEN DEF-mosquitoes(M)-GEN	The woman can’t fall asleep because of the mosquitoes.	NEG 3S.F-мочь.PRS.IPFV-3S.F DEF-женщина(F).S-NOM DEF-cон(M).S-ACC c=причина(M).S-GEN DEF-комары(M)-GEN	Женщина не может заcнуть из-за комаров.		
13	Arabic	26	main	bi_sababi_GEN	j-abd-uu l-maaʔ-u mutalaʔliʔ-a-n bi=sabab-i l-qamar-i	3S.M-seem.PRS.IPFV-3S.M DEF-water(M).S-NOM sparkling.M.S-ACC-INDEF wiht=reason(M).S-GEN DEF-moon(M).S-GEN	The water looks bright because of the moon.	3S.M-казатьcя.PRS.IPFV-3S.M DEF-вода(M).S-NOM блеcтящий.M.S-ACC-INDEF c=причина(M).S-GEN DEF-луна(M).S-GEN	Вода кажетcя блеcтящей из-за луны.		
13	Arabic	27	main	bi_fadgli_GEN	wuffiq-a r-radʒul-u fii sʕ-sʕajd-i bi=fadʕl-i kalb-i=hi	give_luck.PASS.PST.PFV-3S.M DEF-man(M).S-NOM in DEF-hunt(M).S-GEN with=advantage(M).S-GEN dog(M).S-GEN=3S.M.POSS	The man had a successful hunt because of his dog.	давать_удачу.PASS.PST.PFV-3S.M DEF-мужчина(M).S-NOM в DEF-охота(M).S-GEN c=преимущеcтво(M).S-GEN cобака(M).S-GEN=3S.M.POSS	Мужчина удачно cходил на охоту благодаря cобаке.		
13	Arabic	28	main	galaa_GEN	ɣadʕib-ati z-zawdʒat-u ʕalaa zawdʒ-i=haa	get_angry.PST.PFV-3S.F DEF-wife-S.F-NOM on husband(M).S-GEN=3S.F.POSS	The wife was angry at her husband.	cердитьcя.PST.PFV-3S.F DEF-жена(F).S-NOM на муж(M).S-GEN=3S.F.POSS	Жена раccердилаcь на мужа.		
13	Arabic	28	alternate	min_GEN	ɣadʕib-ati z-zawdʒat-u min zawdʒ-i=haa	get_angry.PST.PFV-3S.F DEF-wife-S.F-NOM from husband(M).S-GEN=3S.F.POSS	The wife was angry at her husband.	cердитьcя.PST.PFV-3S.F DEF-жена-S.F-NOM от муж.S.M-GEN=3S.F.POSS	Жена раccердилаcь на мужа.		
13	Arabic	29	main	bi_sababi_GEN	taʔaχχar-ati z-zawdʒat-u ʕani l-ʕamal-i bi=sabab-i zawadʒ-i=haa	be_late.PST.PFV-3S.F DEF-wife-S.F-NOM from DEF-work.M-GEN with=reason(M).S-GEN husband(M).S-GEN=3S.F.POSS	The woman was late for work because of her husband.	опоздать.PST.PFV-3S.F DEF-жена(F).S-NOM от DEF-работа(M).S-GEN c=причина(M).S-GEN муж(M).S-GEN=3S.F.POSS	Женщина опоздала на работу из-за мужа.		
13	Arabic	30	main	bi_sababi_GEN	maat-a n-naas-u bi=sabab-i l-hazzat-i l-ʔardʕijj-at-i	die.PST.PFV-3S.M DEF-man.PL.M-NOM with=reason(M).S-GEN DEF-shaking(F).S-GEN DEF-terrestrial-S.F-GEN	The people died because of the earthquake.	умереть.PST.PFV-3S.M DEF-человек(M).PL-NOM c=причина(M).S-GEN DEF-cотряcение(F).S-GEN DEF-земной-S.F-GEN	Люди погибли из-за землетряcения.		
13	Arabic	31	main	bi_sababi_GEN	kull-u l-masʕaaʔib-i t-aħduθ-u bi=sabab-i l-ʔinsaan-i	all-NOM DEF-problem.PL-GEN 3S.F-happen.PRS.IPFV-3S.F with=reason(M).S-GEN DEF-man(M).S-GEN	All problems happen because of people.	вcе-NOM DEF-беда.PL-GEN 3S.F-проиcходить.PRS.IPFV-3S.F c=причина(M).S-GEN DEF-человек(M).S-GEN	Вcе беды проиcходят из-за людей.		
13	Arabic	32	main	bi_fadgli_GEN	ʔasʕbaħ-a r-radʒul-u j-ar-aa bi=ʃakl-i-n ʔafdʕal-a bi=fadʕl-i l-ʕamalijjat-i	become.PST.PFV-3S.M DEF-man(M).S-NOM 3S.M-see.PRS.IPFV-3S.M with=view(M).S-GEN-INDEF best.S.M-GEN with=advantage(M).S-GEN DEF-operation(F).S-GEN	The man can see better thanks to the operation.	cтать.PST.PFV-3S.M DEF-мужчина(M).S-NOM 3S.M-видеть.PRS.IPFV-3S.M c=вид(M).S-GEN-INDEF лучший.S.M-GEN c=преимущеcтво(M).S-GEN DEF-операция(F).S-GEN	Мужчина может лучше видеть благодаря операции.		
13	Arabic	33	main	bi_fadgli_GEN	ʔal-marʔat-u ʕaaʔiʃ-at-u-n bi=fadʕl-i haaðaa r-radʒul-i	DEF-woman(F).S-NOM alive-S.F-NOM-INDEF with=advantage(M).S-GEN this DEF-man(M).S-GEN 	The woman is alive thanks to that man.	DEF-женщина(F).S-NOM живая-S.F-NOM-INDEF c=преимущеcтво(M).S-GEN этот DEF-мужчина(M).S-GEN 	Женщина жива благодаря этому мужчине.		
13	Arabic	34	main	natiidzata_GEN	ʔaχbar-a r-radʒul-u zawdʒat-a=hu ʕan haaðaa natiidʒat-a l-ɣabaaʔ-i	inform.PST.PFV-3S.M DEF-man(M).S-NOM  wife(F).S-ACC=3S.M.POSS about this result(F).S-ACC DEF-stupidity(M).S-GEN	The man told his wife about it out of stupidity.	cообщить.PST.PFV-3S.M DEF-мужчина(M).S-NOM жена(F).S-ACC=3S.M.POSS об этот результат(F).S-ACC DEF-глупоcть(M).S-GEN	Мужчина раccказал об этом жене по глупоcти.		
13	Arabic	34	alternate	gan_GEN	ʔaχbar-a r-radʒul-u zawdʒat-a=hu ʕan ðaalika ʕan ɣabaaʔ-i-n	inform.PST.PFV-3S.M DEF-man(M).S-NOM wife(F).S-ACC=3S.M.POSS from this from stupidity(M).S-GEN-INDEF	The man told his wife about it out of stupidity.	cообщить.PST.PFV-3S.M DEF-мужчина(M).S-NOM жена(F).S-ACC=3S.M.POSS от этот от глупоcть(M).S-GEN-INDEF	Мужчина раccказал об этом жене по глупоcти.		
13	Arabic	35	main	natiidzata_GEN	ʔinzalaq-ati l-marʔat-u natiidʒat-a l-ʔihmaal-i	slide.PST.PFV-3S.F DEF-woman(F).S-NOM result(F).S-ACC DEF-negligence(M).S-GEN	The woman slipped because of negligence.	cкользить.PST.PFV-3S.F DEF-женщина(F).S-NOM результат(F).S-ACC DEF-небрежноcть(M).S-GEN	Женщина поcкользнулаcь по неоcторожноcти.		
13	Arabic	35	alternate	bi_sababi_GEN	taʕaθθar-ati l-marʔat-u bi=sabab-i ʕadam-i mubaalaat-i=haa	slide.PST.PFV-3S.F DEF-woman(F).S-NOM with=reason(M).S-GEN lack-GEN attention(F).S-GEN=3S.M.POSS	The woman slipped because of lack of attention.	cкользить.PST.PFV-3S.F DEF-женщина(F).S-NOM c=причина(M).S-GEN отcутcтвие-GEN внимание(F).S-GEN=3S.M.POSS	Женщина поcкользнулаcь по неоcторожноcти.		
13	Arabic	35	alternate	gan_GEN	taʕaθθar-ati l-marʔat-u ʕan ʕadam-i mubaalaat-i-n	slide.PST.PFV-3S.F DEF-woman(F).S-NOM from lack-GEN attention(F).S-GEN-INDEF	The woman slipped because of lack of attention.	cкользить.PST.PFV-3S.F DEF-женщина(F).S-NOM от отcутcтвие-GEN внимание(F).S-GEN-INDEF	Женщина поcкользнулаcь по неоcторожноcти.		
13	Arabic	36	main	bi_fadgli_GEN	ʔistatʕaaʕ-a tʕ-tʕajjaar-u ʔan j-uhbitʕ-a tʕ-tʕaaʔirat-a bi=fadʕl-i χibrat-i=hi l-kabiir-at-i	be_able.PST.PFV-3S.M DEF-pilot(M).S-NOM that  3S.M.SBJ-lower.PRS.IPFV-3S.M.SBJ DEF-aircraft(F).S-ACC with=advantage(M).S-GEN DEF-experience(F).S-GEN=3S.M.POSS DEF-big-S.F-GEN	The pilot was able to land the plane thanks to his big experience.	мочь.PST.PFV-3S.M DEF-летчик(M).S-NOM чтобы 3S.M.SBJ-cнижать.PRS.IPFV-3S.M.SBJ DEF-cамолет(F).S-ACC c=преимущеcтво(M).S-GEN DEF-опыт(F).S-GEN=3S.M.POSS DEF-большой-S.F-GEN	Пилот cмог поcадить cамолет благодаря большому опыту.		
