language_no	language_name	stimulus_no	status	causal_marker	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comments	comments_informal
6	Assyrian Neo-Aramaic	10	main	but	báxta gxə́c-la ka but cálba	woman laugh.PST-LS.3F to about dog(M)	The woman laughed at the puppy.	женщина смеяться.PST-LS.3F к о собака(M)	Женина рассмеялась из-за собаки.		
6	Assyrian Neo-Aramaic	11	main	mən	náša mə́t-lə mən núyna sammánta	man(M) die.PST-LS.3M from fish(F) poisonous.F	The man died from a poisonous fish.	мужчина(M) умирать.PST-LS.3M от рыба(F) ядовитый.F	Мужчина умер от ядовитой рыбы.		
6	Assyrian Neo-Aramaic	12	main	bi	bráta +ráz=əva bi pášcaš-o	girl(F) willing=3.RETR with gift(F)-P.3F	The girl is satisfied with the gift.	девушка(F) желающий=3.RETR с подарок(F)-P.3F	Девушка довольна своим подарком.		
6	Assyrian Neo-Aramaic	13	main	 +al	báxta crə́b-la +al hamzámt-ət +gora	woman(F) be_angry.PST-LS.3F on talk.NMLZ-REL husband(M)	The wife was angry because of her husband’s words.	женщина(F) быть_злым.PST-LS.3F на говорить.NMLZ-REL муж(M)	Женщина разозлилась на слова мужа.		
6	Assyrian Neo-Aramaic	14	main	but	yála1 súra2 +rába xdí-lə ka but tanét báb-u	child1,2 many become_joyful.PST-LS.3M to about say.NMLZ father(M)-P.3M	The boy was trilled by his fathers words.	ребенок1,2 много стать_веселым.PST-LS.3M к о говорить.NMLZ отец(M)-P.3M	Мальчик очень обрадовался словам отца.		
6	Assyrian Neo-Aramaic	15	main	mən	náša pís vílə mən cəpnúyta	man(M) bad be.PST-LS.3M from starvation(F)	The man felt bad bacause of starvation.	мужчина(M) плохой быть.PST-LS.3M от голод(F)	Мужчине стало плохо от голода.		
6	Assyrian Neo-Aramaic	16	main	mən	náša mə́t-lə mən cə́pna	man(M) die.PST-LS.3M from hunger(M)	The man died of starvation.	мужчина(M) умирать.PST-LS.3M от голод(M)	Мужчина умер от голода.		
6	Assyrian Neo-Aramaic	17	main	mən	úrza č̣arč̣úr=əl mən +márra	man(M) shout.PROG=3M from pain(M)	The man screamed from the pain.	мужчина(M) кричать.PROG=3M от боль(M)	Мужчина кричит от боли.		
6	Assyrian Neo-Aramaic	18	main	mən	báxta mən kárta bərǧád=əla	woman(F) from cold(F) shiver.PROG=3F	The woman is shivering from the cold.	женщина(F) от холод(F) дрожать.PROG=3F	Женщина дрожит от холода.		
6	Assyrian Neo-Aramaic	19	main	mən	yála1 súra2 bxí-lə mən +zdúyta	child(M)1,2 cry.PST-LS.3M from fear(F)	The child began to cry out of fear.	ребенок(M)1,2 плакать.PST-LS.3M от страх(F)	Ребенок заплакал от страха.		
6	Assyrian Neo-Aramaic	20	main	mən	yála1 súra2 gxə́c-lə mən xadúyta	child1,2 laugh.PST-LS.3M from pleasure(F)	The child laughed out of joy.	ребенок1,2 смеяться.PST-LS.3M от удовольствие(F)	Ребенок засмеялся от радости.		
6	Assyrian Neo-Aramaic	21	main	mən	yála súra mən +zdúyt-u gán-u tušy-á-lə gav pága	child1,2 from fear-P.3M REFL(F)-P.3M hide.PST-SS.3F-LS.3M in stable(M)	The child hid in the barn out of fear.	ребенок1,2 от страх-P.3M RELF(F)-P.3M прятаться.PST-SS.3F-LS.3M в сарай(M)	Ребенок от страха спрятался в сарае.		
6	Assyrian Neo-Aramaic	22	main	mən	úrza la humzə́m-lə mən macixúyta	man(M) NEG speak.PST-LS.3M from humility(F)	The man kept silent because of modesty.	мужчина(M) NEG1 говорить.PST-LS.3M от скромность(F)	Мужчина промолчал по скромности.		
6	Assyrian Neo-Aramaic	23	main	mən	báxta mən +zdúyta íd=ət axun-о dvə́k-la	woman(F) from fear(F) hand(F)=REL brother(M)-P.3F seize.PST-LS.3F	The woman grabbed her brother’s hand in fear.	женщина(F) от страх(F) рука(F)=REL брат(M)-P.3F хватать.PST-LS.3F	Женщина от страха схватила руку брата.		
6	Assyrian Neo-Aramaic	24	main	mən	báxta šuršít=əla mən pəlxána	woman(F) become_tired.RES.F=3F from work(M)	The woman was tired from work.	женщина(F) становиться_уставшим.RES.F=3F от работа(M)	Женщина устала от работы.		
6	Assyrian Neo-Aramaic	25	main	but	báxta léva bašúra damx-á-va ka but baky̭áy	woman(F) NEG.3.RETR be_able.PROG sleep.PRS-SS.3F-RETR to about mosquito(F).PL	The woman can’t fall asleep because of the mosquitoes.	женщина(F) NEG.3.RETR мочь.PROG спать.PRS-SS.3F-RETR к о комар(F).PL	Женщина не смогла заснуть из-за комаров.		
6	Assyrian Neo-Aramaic	26	main	but	míyya mabyún=əna +sə́pyə ka but +sára	water(PL) seem.PROG=3PL clear.PL to about moon(M)	The water looks clear because of the moon.	вода(PL) казаться.PROG=3PL чистый.PL к о луна(M)	Вода кажется чистой из-за луны.		
6	Assyrian Neo-Aramaic	27	main	but	úrza gə́ns xə́š-lə +séda ka but cálba	man(M) good go.PST-LS.3M hunting(M) to about dog(M)	The man had a successful hunt because of his dog.	мужчина(M) хороший идти.PST-LS.3M охота(M) к о собака(M)	Мужчина хорошо сходил на охоту из-за собаки.		
6	Assyrian Neo-Aramaic	27	alternate	avə_+raba_basima_ka	úrza gə́ns xə́š-lə +séda ávə-Ø +rába basíma ka cálba	man(M) good go.PST-LS.3M hunting(M) be.PRS-SS.3M many pleasant.M to dog(M)	The man had a successful hunt, thanks to his dog.	мужчина(M) хороший идти.PST-LS.3M охота(M) быть.PRS-SS.3M много приятный.M к собака(M)	Мужчина хорошо сходил на охоту благодаря собаке.		
6	Assyrian Neo-Aramaic	28	main	 +al	báxta crə́b-la +al gór-o	woman(F) become_angry.PST-LS.3F to husband(M)-P.3F	The wife was angry at her husband.	женщина(F) становиться_злым.PST-LS.3F к муж(M)-P.3F	Женщина разозлилась на мужа.		
6	Assyrian Neo-Aramaic	29	main	but	báxta urkə́l-la +al pəlxána ka but gór-o	woman(F) be_late.PST-LS.3F to work(M) to about husband(M)-P.3F	The woman was late for work because of her husband. 	женщина(F) опаздывать.PST-LS.3F к работа(M) к о муж(M)-P.3F	Женщина опаздала на работу из-за мужа.		
6	Assyrian Neo-Aramaic	30	main	but	 +álma mə́t-lun ka but +rodána	people(M) die.PST-LS.3PL to about earthquake(M)	The people died because of the earthquake. 	люди(M) умирать.PST-LS.3PL к о землетрясение(M)	Люди погибли из-за землетрясения.		
6	Assyrian Neo-Aramaic	31	main	but	cúllə pís məndí váy=əna ka but náša	all bad thing(M) be.PROG=3PL to about man(M)	All bad things happen because of man.	все плохой вещь(M) быть.PROG=3PL к о мужчина(M)	Все плохие вещи происходят из-за человека.		
6	Assyrian Neo-Aramaic	32	main	mən +bar	náša bəxzáy=ələ +spáy mən +bar basə́mt=ət +aynátə	man(M) see.PROG=3M good from after cure.NMLZ=REL eye(F).PL	The man can see better because of the eye treatment.	мужчина(M) смотреть.PROG=3M хорошо от после лечить.NMLZ=REL глаз(F).PL	Мужчина лучше видит из-за лечения глаз.		
6	Assyrian Neo-Aramaic	33	main	but	báxta xéta pə́š-la ka but +d-avvó	woman(F) alive.F stay.PST-LS.3F to about OBL-DEM3.M	The woman stay alive because of him.	женщина(F) живой.F оставаться.PST-LS.3F к о OBL-DEM3.M	Женщина осталась жива из-за него.		
6	Assyrian Neo-Aramaic	33	alternate	avə_+raba_basima_ka	báxta xéta pə́š-la ávə +rába basíma ka d-á náša	woman(F) alive.F stay.PST-LS.3F be.PRS.SS.3M well pleasant to OBL-DEM1.SG man(M)	The woman is alive thanks to that man. 	женщина(F) живой.F оставаться.PST-LS.3F быть.PRS-SS.3M хороший приятный к OBL-DEM1.SG мужчина(M)	Женщина осталась жива благодаря этому мужчине.		
6	Assyrian Neo-Aramaic	34	main	mən	náša cúl məndi hukí-lə ka šváv-u mən raxmanúyta	man(M) all thing(M) tell.PST-LS.3M to neihbour(M)-P.3M from compassion(F)	The man told everything to his neighbor because of the kindness.	мужчина(M) все вещь(M) говорить.PST-LS.3M к соседу(M)-P.3M от сострадание(F)	Мужчина обо всем рассказал соседу по доброте.		
6	Assyrian Neo-Aramaic	35	main	but	báxta npə́l-la ka but +márr-o	woman(F) fall.PST-LS.3F to about pain(M)-P.3F	The woman fell because of the pain.	женщина(F) падать.PST-LS.3F к о боль(M)-P.3F	Женщина упала от боли.	No satisfactory translation has been obtained	
6	Assyrian Neo-Aramaic	36	main	but	náša mutv-á-l samolét ka but +rába hón-u	man(M) put.PST-SS.3F-LS.3M aircraft(F) to about many mind-P.3M	The man landed the plane thanks to his knowledge.	мужчина(M) ставить.PST-RETR-LS.3M самолет(F) к о много разум-P.3M	Мужчина посадил самолет благодаря хорошим знаниям.		
6	Assyrian Neo-Aramaic	37	main	but	náša la +mə́s-lə mutvá-lə samolét ka but la dét-u	man(M) NEG1 be_able.PST-LS.3M place.PST-SS.3F-LS.3M aircraft(F) to about NEG1 know.NMLZ-P.3M	The man did not land the plane because of lack of knowledge.	мужчина(M) NEG1 мочь.PST-LS.3M ставить.PST-RETR-LS.3M самолет(F) к о NEG1 знать.NMLZ-P.3M	Мужчина не смог посадить самолет из-за незнания.		
6	Assyrian Neo-Aramaic	38	main	mən	 +dán=ət +dávi +álma mən cə́pna c-+axə́l-va yə́kna	time(F)=REL war(F) people(M) from hunger(M) HAB-eat.PRS.SS.3M-RETR grass(M)	In wartime, people ate grass out of hunger.	время(F)=REL война(F) люди(M) от голод(M) HAB-есть.PRS.SS.3M-RETR трава(M)	Во время войны люди с голоду ели траву.		
6	Assyrian Neo-Aramaic	39	main	but	báxta +və́r-ra gaváy ka but +tamáša	woman(F) enter.PST-LS.3F inside to about curiosity(F)	The woman went inside out of curiosity.	женщина(F) входить.PST-LS.3F внутрь к о любопытство(F)	Женщина вошла внутрь из любопытства.		
6	Assyrian Neo-Aramaic	40	main	but	úrza mxí-lə ka báxt-u ka but +xayinúyt-u	man(M) beat.PST-LS.3M to woman(F)-P.3M to about jealousy(F)-P.3M	The man killed his wife out of jealousy.	мужчина(M) бить.PST-LS.3M к женщина(F)-P.3M к о ревность(F)-P.3M	Мужчина убил жену из ревности.		
6	Assyrian Neo-Aramaic	41	main	mən	náša ka cúllə hukí-lə mən zayarúyta	man(M) to all tell.PST-LS.3M from haughtiness(F)	The man told everyone out of haughtiness.	мужчина(M) к все говорить.PST-LS.3M от высокомерие(F)	Мужчина всем рассказал из высокоменрия.		
6	Assyrian Neo-Aramaic	42	main	mən	báxta mən сárba šmiṭ-é=va cúllə mánə 	woman(F) from anger(F) break.RES.F-P.3PL=3.RETR all dish(M).PL	The woman out of anger broke all the dishes.	женщина(F) от злость(F) ломать.RES-P.3PL=3.RETR все посуда(M).PL	Женщина из злости сломала всю посуду.		
6	Assyrian Neo-Aramaic	43	main	but	ka but kárta báxta dmə́x-la bi ǧúll-o	to about cold(F) woman(F) sleep.PST-LS.3F with clothes(M).PL-P.3F	Because of the cold, the woman went to sleep clothed.	к о холод(F) женщина(F) спать.PST-LS.3F с одежда(M).PL-P.3F	Из-за холода женщина легла спать одетой.		
6	Assyrian Neo-Aramaic	44	main	but	 +rábi +xkə́r-lə əsculá ka but ǧúll-u	teacher(M) honour.PST-LS.3M student(M) to about clothes(M)-P.3M	The teacher commended the student for his clothes.	учитель(M) уважать.PST-LS.3M ученик(M) к о одежда(M)-P.3M	Учитель похвалил ученика за его одежду.		
6	Assyrian Neo-Aramaic	45	main	but	náša mxí-lə ka šváva ka but xə́rba +xabránə	man(M) strike.PST-LS.3M to neighbor(M) to about bad word(M).PL	The man beat his neighbor because of his bad words.	мужчина(M) бить.PST-LS.3M к сосед(M) к о плохой слово(M).PL	Мужчина побил соседа за его плохие слова.		
6	Assyrian Neo-Aramaic	46	main	but	ya1 súrə2 +ṗlíš=əna ka but gútta	child.PL1,2 fight.RES.PL=3PL to about ball(F)	The children fought over the ball.	ребенок.PL1,2 драться.RES.PL=3PL к о мяч(F)	Дети подрались из-за мяча.		
6	Assyrian Neo-Aramaic	47	main	but	úrza +ṗlə́š-lə mən axún-u ka but zúyzə	man(M) fight.PST-LS.3M from brother(M)-P.3M to about money(M).PL	The man argued with his brother over the money.	мужчина(M) ссориться.PST-LS.3M от брат(M)-P.3M к о деньги(M).PL	Мужчина поссорился с братом из-за денег.		
6	Assyrian Neo-Aramaic	47	alternate	risət	úrza +ṗlə́š-lə mən axún-u ríš=ət zúyzə	man(M) fight.PST-LS.3M from brother(M)-P.3M head=REL money.PL	The man argued with his brother over the money.	мужина(M) ссориться.PST-LS.3M от брат(M)-P.3M голова=REL деньги.PL	Мужчина поссорился с братом из-за денег.		
6	Assyrian Neo-Aramaic	48	main	but	báxta zvə́n-na ctáva ka but šapírə šə́clə	woman(F) buy.PST-LS.3F book(M) to about beautiful.PL picture(M).PL	The woman bought the book because of the beautiful pictures.	женщина(F) покупать.PST-LS.3F книга(M) к о красивый.PL picture(M).PL	Женщина купила книгу из-за красивых картинок.		
6	Assyrian Neo-Aramaic	49	main	but	báxta la tpə́k-la mən +xavə́rt-o ka but la +spáy cép-o	woman(F) NEG meet.PST-LS.3F from girlfriend(F)-P.3F to about NEG well pleasure(F)-P.3F	The woman did not go out with her friend because of her bad mood. 	женщина(F) NEG1 встречать.PST-LS.3F от подруга(F)-P.3F к о NEG1 хороший настроение(F)-P.3F	Женщина не встретилась с подругой из-за плохого настроения.		
6	Assyrian Neo-Aramaic	50	main	n.a.	xzí-li gól +ṗurmí-li b lélə +múṭra vít=əla	see.PST-LS.1SG pool(F) understand.PST-LS.1SG with night(F) rain(F) be.RES.F=3F	I saw the puddles and understood it was raining in the night.	видеть.PST-LS.1SG бассейн(F) понимать.PST-LS.1SG с нось(F) дождь(F) быть.RES.F=3F	Я увидел лужи и понял, что ночью был дождь.	This translation is not included in the database because it is a biclausal construction with a dependent causal clause.	
6	Assyrian Neo-Aramaic	51	main	n.a.	xzí-li hóga +ṗurmí-li míyya +bərdáx=əva	see.PST-LS.1SG steam(M) understand.PST-LS.1SG water(PL) boil.PROG=3.RETR	I saw the steam and understood that the water is boiled now.	видеть.PST-LS.1SG пар(M) понимать.PROG-LS.1SG вода(PL) кипеть.PROG=3.RETR	Я увидел пар и понял, что вода закипела.	This translation is not included in the database because it is a biclausal construction with a dependent causal clause.	
6	Assyrian Neo-Aramaic	52	main	n.a.	 +vúr gaváy kárt=əla gav +tárra	enter.IMP inside cold(F)=3F in door(M)	Come inside because it’s cold outside.	входить.IMP внутрь холод(F)=3F в дверь(M)	Заходи внутрь, а то снаружи холодно.	This translation is not included in the database because it is a biclausal construction with a dependent causal clause.	
6	Assyrian Neo-Aramaic	53	main	n.a.	cé=la +súdr-i kárt=əla	where=3F shirt(F)-P.1SG cold(F)=3F	Where is my shirt? It is cold.	где=3F рубашка-P.1SG холод(F)=3F	Где моя рубашка? Холодно.	This translation is not included in the database because it is a biclausal construction with a dependent causal clause.	
6	Assyrian Neo-Aramaic	54	main	but	a mənyána le tápk-a +basúrta mən xá ka but matematiké	DEM1.SG number(M) NEG2 happen.PRS-SS.3F less.F from one to about math(F)	This number cannot be less than one, per mathematics.	DEM1.SG число(M) NEG2 случаться.PRS-SS.3F меньше от один к о математика(F)	Это число не может быть меньше единицы из-за математики.		
