language_no	language_name	stimulus_no	status	causal_marker	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comments	comments_informal
43	Kumyk	7	main	n.a.	er1 giši2 tok ur-ʁan-nan gečin-e	man1,2 electricity beat-PC_PST-ABL die-NPST.3SG	The man died from the fact that (he) was struck by an electric current.	мужчина1,2 ток бить-PC_PST-ABL умирать-NPST.3SG	Мужчина погиб от того, что (его) ударил ток.	This translation is not included in the database because the causing event is expressed as a dependent clause, not a noun phrase.	
43	Kumyk	8	main	abl	qʼatyn qʼawaʁa-dan ajyqʼ-t-y	woman1,2 noise-ABL wake_up-PST-3SG	The woman woke up from the noise.	женщина шум-ABL просыпаться-PST-3SG	Женщина проснулась от шума.		
43	Kumyk	9	main	uchun	er1 giši-ne2 piwo učun baš-y awru-j	man-GEN1,2 beer because_of head-P_3 get_sick-NPST.3SG	A man has a headache because of beer.	мужчина-GEN1,2 пиво из-за голова-P_3 болеть-NPST.3SG	У мужчины болит голова из-за пива.		
43	Kumyk	9	alternate	abl	er1 giši-ne2 piwo-dan baš-y awru-j	man-GEN1,2 beer-ABL head-P_3 get_sick-NPST.3SG	A man has a headache from beer.	мужчина-GEN1,2 пиво-ABL голова-P_3 болеть-NPST.3SG	У мужчины от пива болит голова.		
43	Kumyk	10	main	abl	qʼatyn it-ni ojnaqʼlaj-ʁan-nan kʲule-d-i	woman dog-GEN play-PC_PRS-ABL laugh-PST-3SG	The woman laughed at the way the dog was playing.	женщина собака-GEN играть-PC_PRS-ABL смеяться-PST-3SG	Женщина рассмеялась над тем, как играет собака.		
43	Kumyk	10	alternate	uchun	qʼatyn it učun kʲule-d-i	woman dog because_of laugh-PST-3SG	The woman laughed at the dog.	женщина собака из-за смеяться-PST-3SG	Женщина рассмеялась из-за собаки.		
43	Kumyk	11	main	abl	er1 giši2 aʁulu balyqʼ-tan o'l-d-ju eki gʲun-nen sonʁ	man1,2 poisonous fish-ABL die-PST-3SG two day-ABL after	The man died from poisonous fish two days later.	мужчина1,2 ядовитый рыба-ABL умирать-PST-3SG два день-ABL после	Мужчина умер от ядовитой рыбы через два дня.		
43	Kumyk	11	alternate	uchun	er1 giši2 aʁulu balyqʼ učun o'l-d-ju eki gʲun-nen sonʁ	man1,2 poisonous fish because_of die-PST-3SG two day-ABL after	The man died due to poisonous fish two days later.	мужчина1,2 ядовитый рыба из-за умирать-PST-3SG два день-ABL после	Мужчина умер из-за ядовитой рыбы через два дня.		
43	Kumyk	12	main	dat	qʼyz razi qʼyjmat-yn-a	girl pleased note-P_3-DAT	The girl is satisfied with her grade.	девочка довольный оценка-P_3-DAT	Девочка довольна своей оценкой.		
43	Kumyk	13	main	dat	qʼatyn er giši-ne sёz-ler-i-ne asːi bol-d-u	woman man-GEN1,2 word-PL-P_3-DAT irritable become-PST-3SG	The wife was angry at her husband's words.	женщина мужчина-GEN1,2 слово-PL-P_3-DAT раздражительный стать-PST-3SG	Жена рассердилась на слова мужа.		
43	Kumyk	14	main	abl	jaš šat šu ajt-ʁan zat-dan	child glad that say-PC_PRS case-ABL	The boy is happy with what his father told him.	ребенок радостный тот сказать-PC_PRS дело-ABL	Мальчик рад от того, что ему сказал отец.		
43	Kumyk	14	alternate	uchun	jaš šat šu ajt-ʁan zat učun	child glad that say-PC_PRS case because_of	The boy is happy because of what his father told him.	ребенок радостный тот сказать-PC_PRS дело из-за	Мальчик рад из-за того, что ему сказал отец.		
43	Kumyk	15	main	abl	er1 giši2 ačlyqʼ-tan osal bol-d-u	man1,2 famine-ABL weak become-PST-3SG	The man was weak from hunger.	мужчина1,2 голод-ABL слабый становиться-PST-3SG	Мужчина ослабел от голода.		
43	Kumyk	15	alternate	uchun	er1 giši2 ačlyqʼ učun osal bol-d-u	man1,2 famine because_of weak become-PST-3SG	The man was weakened by hunger.	мужчина1,2 голод из-за слабый становиться-PST-3SG	Мужчина ослабел из-за голода.		
43	Kumyk	16	main	abl	er1 giši2 ačlyqʼ-tan o'l-d-ju	man1,2 famine-ABL smell-PST-3SG	The man died of starvation.	мужчина1,2 голод-ABL умерать-PST-3SG	Мужчина умер от голода.		
43	Kumyk	17	main	abl	er1 giši2 awruw-dan qʼyčyr-a	man1,2 pain-ABL scream-NPST.3SG	The man screams in pain.	мужчина1,2 боль-ABL кричать-NPST.3SG	Мужчина кричит от боли.		
43	Kumyk	17	alternate	uchun	er1 giši2 awruw učun qʼyčyr-a	man1,2 pain because_of scream-NPST.3SG	The man screams because of the pain.	мужчина1,2 боль из-за кричать-NPST.3SG	Мужчина кричит из-за боли.		
43	Kumyk	18	main	abl	qʼatyn suwuqʼ-tan qʼartylla-j	woman cold-ABL tremble-NPST.3SG	The woman is shivering from the cold.	женщина холод-ABL дрожать-NPST.3SG	Женщина дрожит от холода.		
43	Kumyk	19	main	n.a.	jaš qʼorqʼ-up jyla-d-y	child be_afraid-CV_PERF cry-PST-3SG	The child, frightened, began to cry.	ребенок бояться-CV_PERF плакать-PST-3SG	Ребенок, испугавшись, заплакал.	This translation is not included in the database because the causing event is expressed as a dependent clause, not a noun phrase.	
43	Kumyk	19	alternate	abl	jaš qʼorqʼuw-dan jyla-d-y	child fear-ABL cry-PST-3SG	The child was crying out of fear.	ребенок страх-ABL плакать-PST-3SG	Ребенок заплакал из-за страха.		
43	Kumyk	19	alternate	uchun	jaš qʼorqʼuw učun jyla-d-y	child fear because_of cry-PST-3SG	The child cried out in fear.	ребенок страх из-за плакать-PST-3SG	Ребенок заплакал от страха.		
43	Kumyk	20	main	abl	jaš šatlyqʼ-tan kʲule-d-i	child joy-ABL laugh-PST-3SG	The child laughed with joy.	ребенок радость-ABL смеяться-PST-3SG	Ребенок рассмеялся от радости.		
43	Kumyk	21	main	n.a.	jaš qʼorqʼ-up aran-ny jašyn-d-y	child be_afraid-CV_PERF khlev-GEN hide-PST-3SG	The child, frightened, hid in the barn.	ребенок бояться-CV_PERF хлев-GEN прятаться-PST-3SG	Ребенок, испугавшись, спрятался в сарае.	This translation is not included in the database because the causing event is expressed as a dependent clause, not a noun phrase.	
43	Kumyk	22	main	abl	er1 giši2 salamatlyqʼ-tan sёz ajt-ma-d-y	man1,2 modesty-ABL word speak-NEG-PST-3SG	The man humbly remained silent.	мужчина1,2 скромность-ABL слово говорить-NEG-PST-3SG	Мужчина по скромности промолчал.		
43	Kumyk	22	alternate	uchun	er1 giši2 salamatlyqʼ učun sёz ajt-ma-d-y	man1,2 modesty because_of word speak-NEG-PST-3SG	The man remained silent out of modesty.	мужчина1,2 скромность из-за слово говорить-NEG-PST-3SG	Мужчина из-за скромности промолчал.		
43	Kumyk	23	main	n.a.	qʼatyn qʼorqʼ-up qʼardaš-yn-y qʼol-u-n tut-t-u	woman be_afraid-CV_PERF brother-P_3-GEN hand-P_3-GEN grab-PST-3SG	The woman, frightened, grabbed her brother's hand.	женщина бояться-CV_PERF брат-P_3-GEN рука-P_3-GEN хватать-PST-3SG	Женщина, испугавшись, схватила брата за руку.	This translation is not included in the database because the causing event is expressed as a dependent clause, not a noun phrase.	
43	Kumyk	24	main	abl	qʼatyn iš-ten boša-d-y	woman work-ABL weaken-PST-3SG	The woman is tired from work.	женщина работа-ABL ослабевать-PST-3SG	Женщина устала от работы.		
43	Kumyk	25	main	abl	qʼatyn žibin-ler-den juχla-p bol-ma-d-y	woman fly-PL-ABL sleep-CV_PERF become-NEG-PST-3SG	The woman cannot sleep because of the flies.	женщина муха-PL-ABL спать-CV_PERF становиться-NEG-PST-3SG	Женщина не может заснуть из-за мух.		
43	Kumyk	25	alternate	uchun	qʼatyn žibin-ler učun juχla-p bol-ma-d-y	woman fly-PL because_of sleep-CV_PERF become-NEG-PST-3SG	The woman cannot sleep because of the flies.	женщина муха-PL из-за спать-CV_PERF становиться-NEG-PST-3SG	Женщина не может заснуть из-за мух.		
43	Kumyk	26	main	uchun	su aj učun jaryqʼ gʲor-u'n'-e	water moon because_of light see-REFL-NPST.3SG	The water appears bright because of the moon.	вода луна из-за светлый видеть-REFL-NPST.3SG	Вода кажется светлой из-за луны.		
43	Kumyk	27	main	uchun	er1 giši2 oχt-ʁa ariw bar-d-y it učun	man1,2 hunting-DAT beautiful go-PST-3SG dog because_of	The man successfully went hunting because of the dog.	мужчина1,2 охота-DAT красивый идти-PST-3SG собака из-за	Мужчина удачно сходил на охоту из-за собаки.		
43	Kumyk	28	main	gen	qʼatyn er-i-ne asːi bol-d-u	woman man1,2 irritable become-PST-3SG	The wife was angry with her husband.	женщина мужчина1,2 раздражительный стать-PST-3SG	Жена рассердилась на мужа.		
43	Kumyk	29	main	uchun	qʼatyn iš-ge geč bol-d-u er-i učun	woman work-DAT late become-PST-3SG man-P_3 because_of	The woman was late for work because of her husband.	жена работа-DAT поздно стать-PST-3SG мужчина-P_3 из-за	Женщина опоздала на работу из-за мужа.		
43	Kumyk	30	main	uchun	adam-lar terbeniw učun 'ol-d-ju	man-PL earthquake because_of die-PST-3SG	People died because of the earthquake.	человек-PL землетрясение из-за умирать-PST-3SG	Люди погибли из-за землетрясения.		
43	Kumyk	30	alternate	abl	adam-lar terbeniw-den 'ol-d-ju	man-PL earthquake-ABL die-PST-3SG	People died because of the earthquake.	человек-PL землетрясение-ABL умирать-PST-3SG	Люди погибли из-за землетрясения.		
43	Kumyk	31	main	uchun	bary qʼyjynlyqʼ-lar adam učun bol-a	all difficulty-PL human1,2 because_of become-NPST.3SG	All troubles are caused by people.	все трудность-PL человек из-за стать-NPST.3SG	Все беды происходят из-за людей.		
43	Kumyk	32	main	uchun	er1 giši2 ariw gʲore-ʁen bol-d-u operacija učun	man1,2 beautiful see-PC_PRS become-PST-3SG surgery because_of	The man began to see better due to the operation.	мужчина1,2 красиво видеть-PC_PRS стать-PST-3SG операция из-за	Мужчина стал лучше видеть из-за операции.		
43	Kumyk	33	main	uchun	qʼatyn saw qʼal-d-y er giši učun	woman alive stay-PST-3SG man1,2 because_of	The woman is alive because of this man.	женщина живой оставаться-PST-3SG мужчина1,2 из-за	Женщина жива из-за этого мужчины.		
43	Kumyk	34	main	uchun	er1 giši2 qʼatyn qʼaʁlyqʼ učun ajt-t-y	man1,2 woman stupidity because_of speak-PST-3SG	The man told his wife about this out of stupidity.	мужчина1,2 женщина глупость из-за говорить-PST-3SG	Мужчина рассказал об этом жене из-за глупости.		
43	Kumyk	35	main	abl	qʼatyn χantawluqʼ-tan syrʁala-d-y	woman heedlessness-ABL slip-PST-3SG	The woman slipped from heedlessness.	женщина ротозейство-ABL поскользнуться-PST-3SG	Женщина поскользнулась от ротозейства.		
43	Kumyk	35	alternate	uchun	qʼatyn χantawluqʼ učun syrʁala-d-y	woman heedlessness because_of slip-PST-3SG	The woman slipped due to heedlessness.	женщина ротозейство из-за поскользнуться-PST-3SG	Женщина поскользнулась из-за ротозейства.		
43	Kumyk	36	main	uchun	pilot samolet-nu oltu-t-t-u jaχšy bil-eʁen učun'	pilot airplane-GEN sit-CAUS-PST-3SG good know-PC_PRS because_of	The pilot was able to land the plane because he knew (everything) well.	пилот самолет-GEN сидеть-CAUS-PST-3SG хороший знать-PC_PRS из-за	Пилот смог посадить самолет из-за того, что (все) хорошо знал.		
43	Kumyk	37	main	abl	pilot samolet-nu oltu-t-ma-d-y bilmejgenlik-ten	pilot airplane-GEN sit-CAUS-NEG-PST-3SG ignorance-ABL	The pilot was unable to land the plane out of ignorance.	пилот самолет-GEN сидеть-CAUS-NEG-PST-3SG незнание-ABL	Пилот не смог посадить самолет от незнания.		
43	Kumyk	37	alternate	uchun	pilot samolet-nu oltu-t-ma-d-y bilmejgenlik učun	pilot airplane-GEN sit-CAUS-NEG-PST-3SG ignorance because_of	The pilot was unable to land the plane due to ignorance.	пилот самолет-GEN сидеть-CAUS-NEG-PST-3SG незнание из-за	Пилот не смог посадить самолет из-за незнания.		
43	Kumyk	38	main	abl	daw zaman-na adam-lar ačlyqʼ-dan ot aša-j et-d-i	war time-GEN man-PL famine-ABL grass eat-NPST.3SG be.PST.3SG	During the war, people ate grass out of hunger.	война время-GEN человек-PL голод-ABL трава есть-NPST.3SG быть.PST.3SG	Во время войны люди с голода ели траву.		
43	Kumyk	38	alternate	uchun	daw zaman-na adam-lar ačlyqʼ učun ot aša-j et-d-i	war time-GEN man-PL famine because_of grass eat-NPST.3SG be.PST.3SG	During the war, people ate grass because of hunger.	война время-GEN человек-PL голод из-за трава есть-NPST.3SG быть.PST.3SG	Во время войны люди из-за голода ели траву.		
43	Kumyk	39	main	abl	qʼatyn kʲop bil-meqʼ sjuegen-in-den ičge gir-d-e	woman much know-INF loving-P_3-ABL inside enter-PST-3SG	The woman went inside because she wanted to know a lot.	женщина много знать-INF любящий-P_3-ABL внутрь заходить-PST-3SG	Женщина зашла внутрь из-за того, что хотела много знать.		
43	Kumyk	40	main	abl	er1 giši2 gʲullew-un-an qʼatyn-yn 'oltjur-d-u'	man1,2 envy-P_3-ABL woman-P_3.GEN kill-PST-3SG	A man killed his wife out of jealousy.	мужчина1,2 зависть-P_3-ABL женщина-P_3.GEN убивать-PST-3SG	Мужчина убил жену из ревности.		
43	Kumyk	40	alternate	uchun	er1 giši2 gʲullew-un učun qʼatyn-yn 'oltjur-d-u'	man1,2 envy-P_3 because_of woman-P_3.GEN kill-PST-3SG	A man killed his wife out of jealousy.	мужчина1,2 зависть-P_3 из-за женщина-P_3.GEN убивать-PST-3SG	Мужчина убил жену из ревности.		
43	Kumyk	41	main	abl	er1 giši2 χoχajlyqʼ-tan bary-na=da χabarla-d-y	man1,2 arrogance-ABL all-GEN=ADD tell-PST-3SG	The man told everyone about it out of pride.	мужчина1,2 гордость-ABL все-GEN=ADD рассказывать-PST-3SG	Мужчина всем об этом рассказал из гордости.		
43	Kumyk	42	main	abl	qʼatyn asːilik-dan sawut-la-ny syndyr-d-y	woman anger-ABL vessel-PL-GEN break-PST-3SG	The woman broke all the dishes out of anger.	женщина злость-ABL посуда-PL-GEN разбить-PST-3SG	Женщина разбила всю посуду от злости.		
43	Kumyk	42	alternate	uchun	qʼatyn asːilik učun sawut-la-ny syndyr-d-y	woman anger because_of vessel-PL-GEN break-PST-3SG	The woman broke all the dishes out of anger.	женщина злость из-за посуда-PL-GEN разбить-PST-3SG	Женщина разбила всю посуду из-за злости.		
43	Kumyk	43	main	abl	qʼatyn gijin-ip juχla-d-y suwuqʼluqʼ-tan	woman dress-CV_PERF fall_asleep-PST-3SG cold-ABL	The woman went to bed dressed for the cold.	женщина одеваться-CV_PERF заснуть-PST-3SG холод-ABL	Женщина легла спать одетой от холода.		
43	Kumyk	43	alternate	uchun	qʼatyn gijin-ip juχla-d-y suwuqʼluqʼ učun	woman dress-CV_PERF fall_asleep-PST-3SG cold because_of	The woman went to bed dressed because of the cold.	женщина одеваться-CV_PERF заснуть-PST-3SG холод из-за	Женщина легла спать одетой из-за холода.		
43	Kumyk	44	main	gen	muallim jaš-ny maqʼta-d-y gijin ustju-ne	teacher child-GEN praise-PST-3SG dressed suit-GEN	The teacher praised the student for his costume.	учитель ребенок-GEN хвалить-PST-3SG одетый костюм-GEN	Учитель похвалил ученика за его костюм.		
43	Kumyk	45	main	uchun	er1 giši2 χonšu-sun pakala-d-y jaman sёz-ler-i učun	man1,2 neighbour-P_3.GEN beat-PST-3SG bad word-PL-P_3 because_of	A man beat a neighbor for his bad words.	мужчина1,2 сосед-P_3.GEN бить-PST-3SG плохой слово-PL-P_3 из-за	Мужчина побил соседа за его плохие слова.		
43	Kumyk	46	main	uchun	jaš-lar top učun' kyryl-d-y	child-PL ball because_of	The kids fought over the ball.	ребенок-PL мяч из-за-за драться-PST-3SG	Дети подрались из-за мяча.		
43	Kumyk	47	main	uchun	er giši qʼardaš-i bulan eriš-ip aqʼča učun	man1,2 brother-P_3 with argue-CV_PERF money because_of	A man quarreled with his brother over money.	мужчина1,2 брат-P_3 с спорить-CV_PERF деньги из-за	Мужчина поссорился с братом из-за денег.		
43	Kumyk	48	main	uchun	qʼatyn kitap-ny al-dy curat-la-ny učun	woman1,2 book-GEN take-PST drawing-PL-GEN because_of	The woman bought this book because of the drawings.	женщина книга-GEN брать-PST рисунок-PL-GEN из-за	Женщина купила эту книгу из-за рисунков.		
43	Kumyk	49	main	uchun	qʼatyn qʼurdaš qʼatyn bulan gʲorjun-me-d-i jaman kep-i učun	woman1,2 girlfriend with see-NEG-PST-3SG badly mood-P_3 because_of	The woman did not meet with her friend because of a bad mood.	женщина подруга с видеться-NEG-PST-3SG плохо настроение-P_3 из-за	Женщина не стала встречаться с подругой из-за плохого настроения.		
43	Kumyk	50	main	gore	kaw-la-ʁa gʲore geče jangur edi	puddle-PL-DAT according_to night rain be.PST.3SG	Judging by the puddles, it was raining at night.	лужа-PL-DAT согласно ночь дождь быть.PST.3SG	Судя по лужам, ночью шел дождь.		
43	Kumyk	51	main	gore	gʲobjuk-le-ge gʲore su qʼajna-d-y	bubble-PL-DAT according_to water boil-PST-3SG	Judging by the bubbles, the water has already boiled.	пузырь-PL-DAT согласно вода кипеть-PST-3SG	Судя по пузырькам, вода уже закипела.		
43	Kumyk	52	main	n.a.	gir u'j-ge jaʁa-da suwuqʼ-ny	go.IMP house-DAT end-LOC cold	Come inside, it's cold outside.	идти.IMP дом-DAT край-LOC холод	Заходи в дом, на улице холодно.	This translation is not included in the database because the expression corresponding to the causing event is not a syntactic dependent of the expression corresponding to the caused event.	
43	Kumyk	53	main	n.a.	qʼajda meni žilet-im maʁa suwuqʼ	where I.GEN vest-P_1SG I.DAT cold	Where is my sweater, am I cold.	где я.GEN жилет-P_1SG я.DAT холод	Где мой свитер, мне холодно?	This translation is not included in the database because the expression corresponding to the causing event is not a syntactic dependent of the expression corresponding to the caused event.	
43	Kumyk	54	main	gore	šu sanaw bir-den az bol-ma bol-ma-j matematika-da-ʁy zakon-ʁa gʲore	this number one-ABL big become-INF become-NEG-NPST.3SG mathematics-LOC-ADJ law-DAT according_to	This number cannot be less than one due to mathematical laws.	этот число один-ABL большой стать-INF стать-NEG-NPST.3SG математика-LOC-ADJ закон-DAT согласно	Это число не может быть меньше единицы в силу математических законов.		
