language_no	language_name	stimulus_no	status	causal_marker	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comments	comments_informal
21	Ukrainian	12	main	INS	Дівчинк-а задоволен-а сво-єю оцінк-ою.	girl(F)-NOM.SG satisfied-NOM.SG.F own-INS.SG.F grade(F)-INS.SG	The girl is satisfied with her grade.	девочка(F)-NOM.SG довольный-NOM.SG.F свой-INS.SG.F оценка(F)-INS.SG	Девочка довольна своей оценкой.		
21	Ukrainian	13	main	na_ACC	Жінк-а розсерди-л-а-ся на слов-а чоловік-а.	wife(F)-NOM.SG get_angry-PST-SG.F-REFL on word(N)-ACC.PL man(M)-GEN.SG	The wife was angered because of her husband’s words.	жена(F)-NOM.SG рассердиться-PST-SG.F-REFL на слово(N)-ACC.PL мужчина(M)-GEN.SG	Жена разозлилась из-за слов мужа.		
21	Ukrainian	14	main	vid_GEN	Хлопчик в захват-і від ц-ієї іде-ї.	boy(M).NOM.SG in excitement(M)-LOC.SG from this-GEN.SG.F idea(F)-GEN.SG	The boy was thrilled by this idea.	мальчик(M).NOM.SG в восторг(M)-LOC.SG от этот-GEN.SG.F идея(F)-GEN.SG	Мальчик был в восторге от этой идеи.		
21	Ukrainian	15	main	vid_GEN	Чоловік ста-в слабк-ий від голод-у.	man(M).NOM.SG become-PST.SG.M weak-NOM.SG.M from hunger(M)-GEN.SG	The man was weakened by hunger.	мужчина(M).NOM.SG стать-PST.SG.M слабый-NOM.SG.M от голод(M)-GEN.SG	Мужчина ослабел от голода.		
21	Ukrainian	16	main	vid_GEN	Чоловік помер від голоду.	man(M).NOM.SG die.PST.SG.M from hunger(M)-GEN.SG	The man died of starvation.	мужчина(M).NOM.SG умереть.PST.SG.M от голод(M)-GEN.SG	Мужчина умер от голода.		
21	Ukrainian	17	main	vid_GEN	Чоловік крич-ить від бол-ю.	man(M).NOM.SG scream-PRS.3SG from pain(M)-GEN.SG	The man screams from the pain.	мужчина(M).NOM.SG кричать-PRS.3SG от боль(F)-GEN.SG	Мужчина кричит от боли.		
21	Ukrainian	18	main	vid_GEN	Жінк-а ковта-є дрижак-ів від холод-у	woman(F)-NOM.SG swallow-PRS.3SG trembling-GEN.PL from cold(M)-GEN.SG	The woman is shivering from the cold.	женщина(F)-NOM.SG глотать-PRS.3SG дрожь-GEN.PL от холод(M)-GEN.SG	Женщина дрожит от холода.		
21	Ukrainian	19	main	vid_GEN	Дитин-а розплака-л-а-ся від страх-у.	child(F)-NOM.SG start_to_cry-PST-SG.F-REFL from fear(M)-GEN.SG	The child began to cry out of fear.	ребенок(F)-NOM.SG заплакать-PST-SG.F-REFL от страх(M)-GEN.SG	Ребенок заплакал от страха.		
21	Ukrainian	20	main	vid_GEN	Дитин-а розсмія-л-а-ся від радост-і.	child(F)-NOM.SG burst_out_laughing-PST-SG.F-REFL from joy(F)-GEN.SG	The child began to laugh with joy.	ребенок(F)-NOM.SG рассмеяться-PST-SG.F-REFL от радость(F)-GEN.SG	Ребенок засмеялся от радости.		
21	Ukrainian	21	main	vid_GEN	Дитин-а від страх-у сховал-а-ся в хлів-у.	child(F)-NOM.SG from fear(M)-GEN.SG hide-PST-SG.F-REFL in barn(M)-LOC.SG	The child hid in the barn out of fear.	ребенок(F)-NOM.SG от страх(M)-GEN.SG спрятаться-PST-SG.F-REFL в сарай(M)-LOC.SG	Ребенок спрятался в сарае от страха.		
21	Ukrainian	22	main	cerez_ACC	Чоловік через соромязливість промовча-в.	man(M).NOM.SG through modesty(F).ACC.SG keep_silent-PST.SG.M	The man kept silent out of modesty.	мужчина(M).NOM.SG через скромность(F).ACC.SG промолчать-PST.SG.M	Мужчина молчал из скромности.		
21	Ukrainian	23	main	cerez_ACC	Жінк-а через страх схопи-л-а брат-а за рук-у.	woman(F)-NOM.SG through fear(M).ACC.SG grab-PST-SG.F brother(M)-ACC.SG for hand(F)-ACC.SG	The woman grabbed her brother’s hand out of fear.	женщина(F)-NOM.SG через страх(M).ACC.SG схватить-PST-SG.F брат(M)-ACC.SG за рука(F)-ACC.SG	Женщина в страхе схватила руку своего брата.		
21	Ukrainian	24	main	vid_GEN	Жінк-а втоми-л-а-ся від робот-и.	woman(F)-NOM.SG get_tired-PST-SG.F-REFL from work(F)-GEN.SG	The woman is tired from work.	женщина(F)-NOM.SG устать-PST-SG.F-REFL от работа(F)-GEN.SG	Женщина устала от работы.		
21	Ukrainian	25	main	vid_GEN	Жінк-а не мож-е засну-ти від комар-ів.	woman(F)-NOM.SG NEG can-PRS.3SG fall_asleep-INF from mosquito(M)-GEN.PL	The woman can’t fall asleep because of the mosquitoes.	женщина(F)-NOM.SG NEG мочь-PRS.3SG заснуть-INF от комар(M).GEN.PL	Женщина не может заснуть из-за комаров.		
21	Ukrainian	26	main	vid_GEN	Вод-а зда-єть-ся світл-ою від місяц-я.	water(F)-NOM.SG seem-PRS.3SG-REFL bright-INS.SG.F from moon(M)-GEN.SG	The water looks bright because of the moon.	вода(F)-NOM.SG казаться-PRS.3SG-REFL светлый-INS.SG.F от луна(M)-GEN.SG	Вода кажется светлой из-за луны.		
21	Ukrainian	27	main	zavdjaky_DAT	Чоловік вдало зходи-в на полюванн-я завдяки собац-і.	man(M).NOM.SG successfully go-PST.SG.M on hunt(N)-ACC.SG thanks_to dog(F)-DAT.SG	Thanks to his dog, the man had a successful hunt.	мужчина(M).NOM.SG удачно сходить-PST.SG.M на охота(N)-ACC.SG благодаря собака(F)-DAT.SG	Благодаря собаке мужчина отлично пооохотился.		
21	Ukrainian	28	main	na_ACC	Жінк-а розсерди-л-а-ся на чоловік-а.	wife(F)-NOM.SG get_angry-PST-SG.F-REFL on man(M)-ACC.SG	The wife was angry at her husband.	жена(F)-NOM.SG рассердиться-PST-SG.F-REFL на мужчина(M)-ACC.SG	Женщина разозлилась на мужа.		
21	Ukrainian	29	main	cerez_ACC	Жінк-а спізни-л-а-ся на робот-у через чоловік-а.	woman(F)-NOM.SG be_late-PST-SG.F-REFL on work(F)-ACC.SG through man(M)-ACC.SG	The woman was late for work because of her husband.	жена(F)-NOM.SG опоздать-PST-SG.F-REFL на работа(F)-ACC.SG через мужчина(M)-ACC.SG	Женщина опоздала на работу из-за мужа.		
21	Ukrainian	30	main	cerez_ACC	Люд-и загину-л-и через землетрус.	man(M)-NOM.PL perish-PST-PL through earthquake(M).ACC.SG	The people died because of the earthquake.	человек(M)-NOM.PL погибнуть-PST-PL через землетрясение(M).ACC.SG	Люди погибли из-за землетрясения.		
21	Ukrainian	31	main	cerez_ACC	Ус-і негаразд-и трапля-ють-ся через люд-ей.	whole-NOM.PL misfortune(M)-NOM.PL happen-PRS.3PL-REFL through man(M)-ACC.PL	All misfortunes happen because of people.	весь-NOM.PL беда(M)-NOM.PL происходить-PRS.3PL-REFL через человек(M)-ACC.PL	Все несчастья случаются из-за людей.		
21	Ukrainian	32	main	pislja_GEN	Чоловік ста-в краще бачи-ти після операці-ї.	man(M).NOM.SG become-PST.SG.M better see-INF after surgery(F)-GEN.SG	The man started to see better after the surgery.	мужчина(M).NOM.SG стать-PST.SG.M лучше видеть-INF после операция(F)-GEN.SG	Мужчина стал видеть лучше благодаря операции.		
21	Ukrainian	33	main	zavdjaky_DAT	Жінк-а залиши-л-а-ся жив-а завдяки ць-ому чоловік-у.	woman(F)-NOM.SG stay-PST-SG.F-REFL alive-NOM.SG.F thanks_to this-DAT.SG.M man(M)-DAT.SG	The woman stayed alive thanks to that man.	женщина(F)-NOM.SG остаться-PST-SG.F-REFL живой-NOM.SG.F благодаря этот-DAT.SG.M мужчина(M)-DAT.SG	Женщина осталась жива благодаря этому мужчине.		
21	Ukrainian	34	main	cerez_ACC	Чоловік розпові-в ц-е жінц-і через сво-ю дурниц-ю.	man(M).NOM.SG tell-PST.SG.M this-ACC woman(F)-DAT.SG through own-ACC.SG.F stupidity(F)-ACC.SG	The man told his wife about it out of stupidity.	мужчина(M).NOM.SG рассказать-PST.SG.M это-ACC жена(F)-DAT.SG через свой-ACC.SG.F глупость(F)-ACC.SG	Мужчина по глупости рассказал об этом своей жене.		
21	Ukrainian	35	main	cerez_ACC	Жінк-а підсковзну-л-а-ся через необачність.	woman(F)-NOM.SG slip-PST-SG.F-REFL through negligence(F).ACC.SG	The woman slipped because of carelessness.	женщина(F)-NOM.SG поскользнуться-PST-SG.F-REFL через неосторожность(F).ACC.SG	Женщина поскользнулась по неосторожности.		
21	Ukrainian	36	main	zavdjaky_DAT	Пілот зміг посади-ти літак завдяки велик-ому досвід-у.	pilot(M).NOM.SG be_able.PST.SG.M land-INF plane(M).ACC.SG thanks_to big-DAT.SG.M experience(M)-DAT.SG	The pilot was able to land the plane thanks to his great experience.	пилот(M).NOM.SG смочь.PST.SG.M посадить-INF самолет(M).ACC.SG благодаря большой-DAT.SG.M опыт(M)-DAT.SG	Пилот смог посадить самолет благодаря своему опыту.		
21	Ukrainian	37	main	cerez_ACC	Пілот не зміг посади-ти літак через брак досвід-у.	pilot(M).NOM.SG NEG be_able.PST.SG.M land-INF plane(M).ACC.SG through lack(M).ACC.SG experience(M)-GEN.SG	The pilot could not land the plane due to lack of experience.	пилот(M).NOM.SG NEG смочь.PST.SG.M посадить-INF самолет(M).ACC.SG через недостаток(M).ACC.SG опыт(M)-GEN.SG	Пилот не cмог посадить самолет по неопытности.		
21	Ukrainian	38	main	z_GEN	Під час війн-и з голод-у люд-и ї-л-и трав-у.	under time(M).ACC.SG war(F)-GEN.SG out_of hunger(M)-GEN.SG man(M)-NOM.PL eat-PST-PL grass(F)-ACC.SG	In wartime, people ate grass out of hunger.	под время(M).ACC.SG война(F)-GEN.SG из голод(M)-GEN.SG человек(M)-NOM.PL есть-PST-PL травa(F)-ACC.SG	Люди ели траву во время войны от голода.		
21	Ukrainian	39	main	cerez_ACC	Жінк-а зайш-л-а всередину через цікавість.	woman(F)-NOM.SG enter-PST-SG.F inwards through curiosity(F).ACC.SG	The woman went inside out of curiosity.	женщина(F)-NOM.SG зайти-PST-SG.F внутрь через любопытство(F).ACC.SG	Женщина зашла внутрь из любопытства.		
21	Ukrainian	40	main	cerez_ACC	Чоловік вби-в жінк-у через ревнощ-і.	man(M).NOM.SG kill-PST.SG.M woman(F)-ACC.SG through jealousy(F)-ACC.PL	The man killed his wife out of jealousy.	мужчина(M).NOM.SG убить-PST.SG.M жена(F)-ACC.SG через ревность(F)-ACC.PL	Мужчина убил жену из ревности.		
21	Ukrainian	41	main	cerez_ACC	Чоловік розпові-в про ц-е вс-ім через марнославств-о.	man(M).NOM.SG tell-PST.SG.M about this-ACC everyone-DAT.PL through vanity(N)-ACC.SG	The man told everyone about it out of vanity.	мужчина(M).NOM.SG рассказать-PST.SG.M про это-ACC все-DAT.PL через тщеславие(N)-ACC.SG	Мужчина всем рассказал об этом из тщеславия.		
21	Ukrainian	42	main	z_GEN	Жінк-а розби-л-а весь св-ій посуд із злост-і.	woman(F)-NOM.SG break-PST-SG.F all.ACC.SG.M own-ACC.SG.M dishes(M).ACC.SG out_of anger(F)-GEN.SG	The woman broke all her dishes out of anger.	женщина(F)-NOM.SG разбить-PST-SG.F весь.ACC.SG.M свой-ACC.SG.M посуда(M).ACC.SG из злость(F)-GEN.SG	Женщина в ярости побила всю посуду.		
21	Ukrainian	43	main	cerez_ACC	Жінка ляг-л-а спа-ти одягнут-ою через холод.	woman(F)-NOM.SG lie_down-PST-SG.F sleep-INF dressed-INS.SG.F through cold(M).ACC.SG	The woman went to sleep dressed because of the cold.	женщина(F)-NOM.SG лечь-PST-SG.F спать-INF одетый-INS.SG.F через холод(M).ACC.SG	Женщина легла спать одетой из-за холода.		
21	Ukrainian	44	main	za_ACC	Вчитель похвали-в учн-я за його костюм.	teacher(M).NOM.SG commend-PST.SG.M student(M)-ACC.SG for 3SG.M.POSS suit(M).ACC.SG	The teacher commended the student for his suit.	учитель(M).NOM.SG похвалить-PST.SG.M ученик(M)-ACC.SG за 3SG.M.POSS костюм(M).ACC.SG	Учитель похвалил ученика за его костюм.		
21	Ukrainian	45	main	za_ACC	Чоловік поби-в сусід-а за його слов-а.	man(M).NOM.SG beat-PST.SG.M neighbour(M)-ACC.SG for 3SG.M.POSS word(N)-ACC.PL	The man killed the neighbor for his words.	мужчина(M).NOM.SG побить-PST.SG.M сосед(M)-ACC.SG за 3SG.M.POSS слово(N)-ACC.PL	Мужчина убил соседа за его слова.		
21	Ukrainian	46	main	za_ACC	Діт-и поби-л-и-ся за м'яч.	child(F)-NOM.PL have_a_fight-PST-PL-REFL for ball(M).ACC.SG	The children fought because of the ball.	ребенок(F)-NOM.PL подраться-PST-PL-REFL за мяч(M).ACC.SG	Дети подрались из-за мяча.		
21	Ukrainian	47	main	cerez_ACC	Чоловік посвари-в-ся з брат-ом через спадок.	man(M).NOM.SG have_an_argument-PST.SG.M-REFL with brother(M)-INS.SG through inheritance(M).ACC.SG	The man argued with his brother over the inheritance.	мужчина(M).NOM.SG поссориться-PST.SG.M-REFL с брат(M)-INS.SG через наследство(M).ACC.SG	Мужчина поругался с братом из-за наследства.		
21	Ukrainian	48	main	cerez_ACC	Жінк-а купи-л-а ц-ю книг-у через красив-і малюнк-и.	woman(F)-NOM.SG buy-PST-SG.F this-ACC.SG.F book(F)-ACC.SG through beautiful-ACC.PL drawing(M)-ACC.PL	The woman bought the book because of the pictures.	женщина(F)-NOM.SG купить-PST-SG.F этот-ACC.SG.F книга(F)-ACC.SG через красивый-ACC.PL рисунок(M)-ACC.PL	Женщина купила эту книгу из-за картинок.		
21	Ukrainian	49	main	cerez_ACC	Жінк-а не ста-л-а зустріча-ти-ся з подруг-ою через поган-ий настрій.	woman(F)-NOM.SG NEG become-PST-SG.F meet-INF-REFL with friend(F)-INS.SG through bad-ACC.SG.M mood(M).ACC.SG	The woman didn't meet her friend because of her bad mood.	женщина(F)-NOM.SG NEG стать-PST-SG.F встречаться-INF-REFL с подруга(F)-INS.SG через плохой-ACC.SG.M настроение(M).ACC.SG	Женщина отменила планы с подругой из-за плохого настроения.		
21	Ukrainian	50	main	n.a.	Дивл-ячи-сь на калюж-і, вночі йшо-в дощ.	look-CVB-REFL on puddle(F)-ACC.PL at_night go-PST.SG.M rain(M).NOM.SG	Judging by the puddles, it rained last night.	смотреть-CVB-REFL на лужа(F)-ACC.PL ночью идти-PST.SG.M дождь(M).NOM.SG	Судя по лужам, ночью шёл дождь.	This translation is not included in the database because the causing event is expressed as a dependent clause, not a noun phrase.	
21	Ukrainian	51	main	n.a.	Дивл-ячи-сь на бульбашк-и вод-а вже закипі-л-а.	look-CVB-REFL on bubble(F)-ACC.PL water(F)-NOM.SG already begin_to_boil-PST-SG.F	Judging by the bubbles, the water has come to boil.	смотреть-CVB-REFL на пузырек(F)-ACC.PL вода(F)-NOM.SG уже закипеть-PST-SG.F	Судя по пузырькам, вода кипит.	This translation is not included in the database because the causing event is expressed as a dependent clause, not a noun phrase.	
21	Ukrainian	52	main	n.a.	Заходь до дом-у. Холодно.	enter.IMP.2SG to house(M)-GEN.SG. It_is_cold.	Come in. It is cold.	заходить.IMP.2SG к дом(M)-GEN.SG. Холодно.	Заходи домой. Холодно.	This translation is not included in the database because the expression corresponding to the causing event is not a syntactic dependent of the expression corresponding to the caused event. 	
21	Ukrainian	53	main	n.a.	Де мій світер? Холодно.	where 1SG.POSS.M.SG sweater(M).NOM.SG?  It_is_cold.	Where is my sweater? It is cold.	где мой.M.SG свитер(M).NOM.SG? Холодно.	Где мой свитер? Холодно.	This translation is not included in the database because the expression corresponding to the causing event is not a syntactic dependent of the expression corresponding to the caused event. 	
21	Ukrainian	54	main	v_silu_GEN	Ц-е числ-о не мож-е бу-ти менш-им за одиниц-ю в сил-у математичн-их закон-ів.	this-NOM.SG.N number(N)-NOM.SG NEG can-PRS.3SG be-INF less-INS.M.SG for digit(F)-ACC.SG in force(F)-ACC.SG mathematical-GEN.PL law(M)-GEN.PL	This number cannot be less than one per mathematical law.	этот-NOM.SG.N число(N)-NOM.SG NEG мочь-PRS.3SG быть-INF меньший-INS.SG.M за единица(F)-ACC.SG в сила(F)-ACC.SG математический-GEN.PL закон(M)-GEN.PL	По математическим законам это число не может быть меньше единицы.		
