language_no	language_name	stimulus_no	status	causal_marker	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comments	comments_informal
5	Catalan	11	main	n.a.	L' home va mor-ir enverin-at per un peix verinós.	DEF.SG.M man(M).SG go.PRS.3SG die-INF poison-PTCP.SG.M for INDF.SG.M fish(M).SG poisonous.SG.M	The man died poisoned by a venomous fish.	DEF.SG.M мужчина(M).SG иметь.PRS.3SG умереть-INF отравить-PTCP.SG.M из-за INDF.SG.M рыба(M).SG ядовитый.SG.M	Мужчина умер, отравленный ядовитой рыбой.	This translation is not included in the database because the causing event is expressed as a dependent clause, not a noun phrase.	
5	Catalan	12	main	amb	La noi-a està satisf-et-a amb la seva not-a.	DEF.SG.F girl(F)-SG be.PRS.3SG satisfy-PTCP.SG-F with DEF.SG.F 3SG.POSS.SG.F note(F)-SG	The girl is satisfied with her grade.	DEF.SG.F девочка(F)-SG быть.PRS.3SG довольный-PTCP.SG-F с DEF.SG.F 3SG.POSS.SG.F оценка(F)-SG	Девочка довольна своей оценкой.		
5	Catalan	13	main	n.a.	Les paraul-es del seu marit la van fer enfad-ar.	DEF.PL.F word(F)-PL from.DEF.SG.M 3SG.POSS.SG.M husband(M).SG 3SG.F.DO go.PRS.3PL do.INF anger-INF	Her husband's words made her angry.	DEF.PL.F слово(F)-PL от.DEF.SG.M 3SG.POSS.SG.M муж(M).SG 3SG.F.DO идти.PRS.3PL делать.INF сердиться-INF	Слова ее мужа ее заставили рассердиться.	This translation is not included in the database because the expected causal noun phrase is expressed as the grammatical subject.	
5	Catalan	14	main	amb	El noi est-ava entusiasm-at amb la ide-a.	DEF.SG.M boy(M).SG be-IPFV.3SG enthuse-PTCP.SG.M with DEF.SG.F idea(F)-SG	The boy was thrilled by this suggestion.	DEF.SG.M мальчик(M).SG быть-IPFV.3SG восторгаться-PTCP.SG.M с DEF.SG.F идея(F)-SG	Мальчик был в восторге от этой идеи.		
5	Catalan	15	main	n.a.	La gan-a va afebl-ir l' home.	DEF.SG.F hunger(F)-SG go.PRS.3SG weaken-INF DEF.SG.M man(M).SG	The hunger weakened the man.	DEF.SG.F голод(F)-SG идти.PRS.3SG ослабить-INF DEF.SG.M мужчина(M).SG	Голод ослабил мужчину.	This translation is not included in the database because the expected causal noun phrase is expressed as the grammatical subject.	
5	Catalan	16	main	de	L' home va mor-ir de gan-a.	DEF.SG.M man(M).SG go.PRS.3SG die-INF from hunger(F)-SG	The man died of starvation.	DEF.SG.M мужчина(M).SG идти.PRS.3SG умереть-INF от голод(F)-SG	Мужчина умер от голода.		
5	Catalan	17	main	de	L' home crid-ava del mal.	DEF.SG.M man(M).SG cry-IPFV.3SG from.DEF.SG.M pain(M).SG	The man was screaming from the pain.	DEF.SG.M мужчина(M).SG кричать-IPFV.3SG от.DEF.SG.M боль(M).SG	Мужчина кричал от боли.		
5	Catalan	18	main	de	La don-a tremol-a de fred.	DEF.SG.F woman(F)-SG tremble-PRS.3SG from cold(M).SG	The woman is shivering from the cold.	DEF.SG.F женщина(F)-SG дрожать-PRS.3SG от холод(M).SG	Женщина дрожит от холода.		
5	Catalan	19	main	n.a.	El nen va començ-ar a crid-ar espant-at.	DEF.SG.M child(M).SG go.PRS.3SG start-INF to cry-INF scare-PTCP.SG.M	The child began to cry frightened.	DEF.SG.M ребёнок(M).SG идти.PRS.3SG начать-INF в плакать-INF испугаться-PTCP.SG.M	Ребенок заплакал испуганный.	This translation is not included in the database because the causing event is expressed as a dependent clause, not a noun phrase.	
5	Catalan	20	main	de	El nen re-ia d' alegri-a.	DEF.SG.M child(M).SG laugh-IPFV.3SG from happiness(F)-SG	The child was laughing out of joy.	DEF.SG.M ребёнок(M).SG смеяться-IPFV.3SG от радость(F)-SG	Ребенок смеялся от радости.		
5	Catalan	21	main	per	El nen es va amag-ar al graner per por.	DEF.SG.M child(M).SG REFL go.PRS.3SG hide-INF to.DEF.SG.M granary(M).SG for fear(F).SG	The child hid in the barn because of fear.	DEF.SG.M ребёнок(M).SG REFL идти.PRS.3SG прятаться-INF в.DEF.SG.M сарай(M).SG из-за страх(F).SG	Ребенок спрятался в сарае от страха.		
5	Catalan	22	main	per	L' home es va call-ar per modesti-a.	DEF.SG.M man(M).SG REFL go.PRS.3SG shut_up-INF for modesty(F)-SG	The man was silent because of modesty.	DEF.SG.M мужчина(M).SG REFL идти.PRS.3SG молчать-INF из-за скромность(F)-SG	Мужчина промолчал по скромности.		
5	Catalan	23	main	amb	La don-a va agaf-ar la mà del seu germà amb por.	DEF.SG.F woman(F)-SG go.PRS.3SG grab-INF DEF.SG.F hand(F).SG from.DEF.SG.M 3SG.POSS.SG.M brother(M).SG with fear(F).SG	The woman held onto her elder brother’s arm in fear.	DEF.SG.F женщина(F)-SG идти.PRS.3SG схватить-INF DEF.SG.F рука(F).SG от.DEF.SG.M 3SG.POSS.SG.M брат(M).SG с страх(F).SG	Женщина схватила брата за руку от страха.		
5	Catalan	24	main	de	La don-a està cans-ad-a de treball-ar.	DEF.SG.F woman(F)-SG be.PRS.3SG wear_out-PTCP.SG-F from work-INF	The woman was tired from work.	DEF.SG.F женщина(F)-SG быть.PRS.3SG уставать-PTCP.SG-F от работать-INF	Женщина устала от работы.		
5	Catalan	25	main	per_culpa_de	La dona no es pot adorm-ir per culp-a dels mosquit-s.	DEF.SG.F woman(F)-SG NEG REFL be_able.PRS.3SG get_off_to_sleep-INF for blame(F)-SG from.DEF.PL.M mosquito(M)-PL	The woman can’t fall asleep because of the mosquitoes.	DEF.SG.F женщина(F)-SG NEG REFL мочь.PRS.3SG заснуть-INF из-за вина(F)-SG от.DEF.PL.M комар(M)-PL	Женщина не может заснуть из-за комаров.		
5	Catalan	26	main	degut_a	L' aigu-a brill-a degut a la llun-a.	DEF.SG.F water(F)-SG shine-PRS.3SG be_due.PTCP.SG.M to DEF.SG.F moon(F)-SG	The water looks bright because of the moon.	DEF.SG.F вода(F)-SG светиться-PRS.3SG быть_должным.PTCP.SG.M в DEF.SG.F луна(F)-SG	Вода светится из-за луны.		
5	Catalan	27	main	gracies_a	L' home ha caç-at molt gràci-es al seu gos.	DEF.SG.M man(M).SG have.PRS.3SG hunt-PTCP.SG.M a_lot grace(F)-PL to.DEF.SG.M 3SG.POSS.SG.M dog(M).SG	The man had a successful hunt thanks to his dog.	DEF.SG.M мужчина(M).SG иметь.PRS.3SG охотиться-PTCP.SG.M много благодарность(F)-PL в.DEF.SG.M 3SG.POSS.SG.M собака(M).SG	Мужчина сходил на охоту благодаря собаке.		
5	Catalan	28	main	amb	La don-a s' hav-ia enfad-at amb ell.	DEF.SG.F woman(F)-SG REFL have-IPFV.3SG anger-PTCP.SG.M with 3SG.M	The wife got angry at him.	DEF.SG.F женщина(F)-SG REFL иметь-IPFV.3SG рассердиться-PTCP.SG.M с 3SG.M	Жена рассердилась на него.		
5	Catalan	29	main	per_culpa_de	La don-a fe-ia tard per culp-a del seu marit.	DEF.SG.F woman(F)-SG do-IPFV.3SG late for blame(F)-SG from.DEF.SG.M 3SG.POSS.SG.M husband(M).SG	The woman was late for work because of her husband.	DEF.SG.F женщина(F)-SG делать-IPFV.3SG поздно из-за вина(F)-SG от.DEF.SG.M 3SG.POSS.SG.M муж(M).SG	Женщина опоздала из-за мужа.		
5	Catalan	30	main	a_causa_de	La gent ha mor-t a caus-a del terratrèmol.	DEF.SG.F people(F).SG have.PRS.3SG die-PTCP.SG.M to cause(F)-SG from.ART.DEF.SG.M earthquake(M).SG	People died because of the earthquake.	DEF.SG.F люди(F).SG иметь.PRS.3SG умирать-PTCP.SG.M в причина(F)-SG от DEF.SG.M землетрясение(M).SG	Люди погибли из-за землетрясения.		
5	Catalan	31	main	n.a.	Tot-es les desgràci-es succeeixen per l' acció human-a.	all-PL.F DEF.PL.F misfortune(F)-PL happen.PRS.3PL for DEF.SG.F action(F).SG human-SG.F	All misfortunes happen because of human actions.	весь-PL.F DEF.PL.F беда(F)-PL происходить.PRS.3PL из-за DEF.SG.F действие(F).SG человеческий-SG.F	Все беды происходят из-за действий людей.	This translation is not included in the database because the noun phrase used in the nominal causal construction semantically deviates from the one intended by the stimulus sentence	
5	Catalan	32	main	gracies_a	L' home veu millor gràci-es a la intervenció.	DEF.SG.M man(M).SG see.PRS.3SG better grace(F)-PL to DEF.SG.F intervention(F).SG	The man sees better thanks to the operation.	DEF.SG.M мужчина(M).SG видеть.PRS.3SG хороший.COMP благодарность(F)-PL в DEF.SG.F операция(F).SG	Мужчина лучше видит благодаря операции.		
5	Catalan	33	main	gracies_a	La don-a està viv-a gràci-es a aquell home.	DEF.SG.F woman(F)-SG be.PRS.3SG alive-SG.F grace(F)-PL to that.SG.M man(M).SG	The woman is alive thanks to that man.	DEF.SG.F женщина(F)-SG быть.PRS.3SG живой-SG.F благодарность(F)-PL в тот.SG.M мужчина(M).SG	Женщина жива благодаря этому мужчине. 		
5	Catalan	34	main	per	L' home li ho va dir a la seva don-a per estupides-a.	DEF.SG.M man(M).SG 3SG.IO 3SG.N.DO go.PRS.3SG say.INF to DEF.SG.F 3SG.POSS.SG.F woman(F)-SG for stupidity(F)-SG	The man told his wife about it out of stupidity.	DEF.SG.M мужчина(M).SG 3SG.IO 3SG.N.DO идти.PRS.3SG сказать.INF в DEF.SG.F 3SG.POSS.SG.F женщина(F)-SG из-за глупость(F)-SG	Мужчина рассказал об этом жене по глупости.		
5	Catalan	35	main	per	La don-a va rellisc-ar per imprudenci-a.	DEF.SG.F woman(F)-SG go.PRS.3SG slip-INF for recklessness(F)-SG	The woman slipped because of carelessness.	DEF.SG.F женщина(F)-SG идти.PRS.3SG поскользнуться-INF из-за неосторожность(F)-SG	Женщина поскользнулась по неосторожности.		
5	Catalan	36	main	gracies_a	El pilot ha aconsegu-it aterr-ar l' avió gràci-es a la seva experienci-a.	DEF.SG.M pilot(M).SG have.PRS.3SG achieve-PTCP.SG.M land-INF DEF.SG.M plane(M).SG grace(F)-PL to DEF.SG.F 3SG.POSS.SG.F experience(F)-SG	The pilot was able to land the plane thanks to his solid experience.	DEF.SG.M пилот(M).SG иметь.PRS.3SG достигать-PTCP.SG.M совершить_посадку-INF DEF.SG.M самолёт(M).SG благодарность(F)-PL в DEF.SG.F 3SG.POSS.SG.F опыт(F)-SG	Пилот смог посадить самолет благодаря своему опыту.		
5	Catalan	37	main	degut_a	El pilot no ha po-gut aterr-ar l' avió degut a la seva inexperienci-a.	DEF.SG.M pilot(M).SG NEG have.PRS.3SG be_able-PTCP.SG.M land-INF DEF.SG.M plane(M).SG be_due.PTCP.SG.M. to DEF.SG.F 3SG.POSS.SG.F inexperience(F)-SG	The pilot couldn’t land the plane due to his inexperience.	DEF.SG.M пилот(M).SG NEG иметь.PRS.3SG мочь-PTCP.SG.M совершить_посадку-INF DEF.SG.M самолёт(M).SG быть_должным.PTCP.SG.M. в DEF.SG.F 3SG.POSS.SG.F неопытность(F)-SG	Пилот не смог посадить самолет из-за неопытности.		
5	Catalan	38	main	de	A la guerr-a la gent menj-ava herb-a de tant-a gan-a que teni-a.	to DEF.SG.F war(F)-SG DEF.SG.F people(F).SG eat-IPFV.3SG grass(F)-SG from so_much-SG.F hunger(F)-SG that have-IPFV.3SG	During the war, people ate grass because of so much hunger that they had.	В DEF.SG.F война(F)-SG DEF.SG.F люди(F).SG кушать-IPFV.3SG трава(F)-SG от столько-SG.F голод(F)-SG что иметь-IPFV.3SG	Во время войны люди ели траву от того, какой <сильный> был голод.		
5	Catalan	39	main	per	La don-a va entr-ar hi per curiositat.	DEF.SG.F woman(F)-SG go.PRS.3SG enter-INF there for curiosity(F).SG	The woman entered there out of curiosity.	DEF.SG.F женщина(F)-SG идти.PRS.3SG войти-INF туда из-за любопытство(F).SG	Женщина зашла туда из любопытства.		
5	Catalan	40	main	n.a.	La gelosi-a va fer que l' home mat-és la seva don-a.	DEF.SG.F jealousy(F)-SG go.PRS.3SG do.INF that DEF.SG.M man(M).SG kill-IPFV.CONJ.3SG DEF.SG.F 3SG.POSS.SG.F woman(F)-SG	The jealousy made the man kill his wife.	DEF.SG.F ревность(F)-SG идти.PRS.3SG делать.INF что DEF.SG.M мужчина(M).SG убить-IPFV.CONJ.3SG DEF.SG.F 3SG.POSS.SG.F женщина(F)-SG	Ревность заставила мужчину убить свою жену.	This translation is not included in the database because the expected causal noun phrase is expressed as the grammatical subject.	
5	Catalan	41	main	per	L' home ho va dir a tothom per vanitat.	DEF.SG.M man(M).SG 3SG.N.DO go.PRS.3SG say.INF to everybody for vanity(F).SG	The man told this to everyone out of vanity.	DEF.SG.M мужчина(M).SG 3SG.N.DO идти.PRS.3SG сказать.INF в все из-за тщеславие(F).SG	Мужчина рассказал об этом всем из тщеславия.		
5	Catalan	42	main	amb	La don-a va trenc-ar tot-s els plat-s amb ira.	DEF.SG.F woman(F)-SG go.PRS.3SG break-INF all-PL.M DEF.PL.M dish(M)-PL with anger(F).SG	The woman broke all the dishes out of anger.	DEF.SG.F женщина(F)-SG идти.PRS.3SG разбить-INF весь-PL.M DEF.PL.M посуда(M)-PL с злость(F).SG	Женщина разбила всю посуду от злости.		
5	Catalan	43	main	per	La don-a va an-ar a dorm-ir tapad-a pel fred.	DEF.SG.F woman(F)-SG go.PRS.3SG go-INF to sleep-INF covered-SG.F for.DEF.SG.M cold(M).SG	The woman went to sleep dressed because of the cold.	DEF.SG.F женщина(F)-SG идти.PRS.3SG идти-INF в спать-INF одетый-SG.F из-за.DEF.SG.M холод(M).SG	Женщина легла спать одетой из-за холода.		
5	Catalan	44	main	per	El professor va elogi-ar l' estudiant pel seu vestit.	DEF.SG.M professor(M).SG go.PRS.3SG praise-INF DEF.SG.M student(M).SG for.DEF.SG.M 3SG.POSS.SG.M dress(M).SG	The professor complimented the student on his uniform.	DEF.SG.M учитель(M).SG идти.PRS.3SG хвалить-INF DEF.SG.M ученик(M).SG из-за.DEF.SG.M 3SG.POSS.SG.M костюм(M).SG	Преподаватель похвалил студента за его костюм.		
5	Catalan	45	main	n.a.	L' home va mat-ar el seu veí pel que va dir.	DEF.SG.M man(M).SG go.PRS.3SG kill-INF DEF.SG.M 3SG.POSS.SG.M neighbour(M).SG for.DEF.SG.M that go.PRS.3SG say.INF	The man beat his neighbor because of the words that he said.	DEF.SG.M мужчина(M).SG идти.PRS.3SG бить-INF DEF.SG.M 3SG.POSS.SG.M сосед(M).SG из-за.DEF.SG.M что идти.PRS.3SG сказать.INF	Мужчина побил соседа за то, что он сказал.	This translation is not included in the database because the causing event is expressed as a dependent clause, not a noun phrase.	
5	Catalan	46	main	per	Els nen-s es barall-aven per la pilot-a.	DEF.PL.M child(M)-PL REFL fight-IPFV.3PL for DEF.SG.F ball(F)-SG	The children were fighting over a ball.	DEF.PL.M ребёнок(M)-PL REFL драться-IPFV.3PL из-за DEF.SG.F мяч(F)-SG	Дети подрались из-за мяча.		
5	Catalan	47	main	per	L' home discut-ia amb el seu germà per l' herènci-a.	DEF.SG.M man(M).SG debate-IPFV.3SG with DEF.SG.M 3SG.POSS.SG.M brother(M).SG for DEF.SG.F inheritance(F)-SG	The man argued with his brother over the inheritance.	DEF.SG.M мужчина(M).SG ссориться-IPFV.3SG с DEF.SG.M 3SG.POSS.SG.M брат(M).SG из-за DEF.SG.F наследство(F)-SG	Мужчина поссорился с братом из-за наследства.		
5	Catalan	48	main	per	La don-a va compr-ar el llibre per les imatge-s.	DEF.SG.F woman(F)-SG go.PRS.3SG buy-INF DEF.SG.M book(M).SG for DEF.PL.F picture(F)-PL	The woman bought the book for the drawings.	DEF.SG.F женщина(F)-SG идти.PRS.3SG купить-INF DEF.SG.M книга(M).SG из-за DEF.PL.F рисунок(F)-PL	Женщина купила эту книгу из-за рисунков.		
5	Catalan	49	main	per_culpa_de	La don-a ha cancellat els plan-s amb el seu amic per culp-a del seu mal humor.	DEF.SG.F woman(F)-SG have.PRS.3SG cancel-PTCP.SG.M DEF.PL.M plan(M)-PL with DEF.SG.M 3SG.POSS.SG.M friend(M).SG for blame(F)-SG from.DEF.SG.M 3SG.POSS.SG.M bad.SG.M mood(M).SG	The woman cancelled the plans with her friend because of her bad mood.	DEF.SG.F женщина(F)-SG иметь.PRS.3SG отменить-PTCP.SG.M DEF.PL.M план(M)-PL с DEF.SG.M 3SG.POSS.SG.M друг(M).SG из-за вина(F)-SG от.DEF.SG.M 3SG.POSS.SG.M плохой.SG.M настроение(M).SG	Женщина отменила планы с подругой из-за плохого настроения.		
5	Catalan	50	main	amb	Amb els bassal-s, es pot veure clarament que ahir al vespre va ploure.	with DEF.PL.M puddle(M)-PL, REFL be_able.PRS.3SG see.INF clearly that yesterday to.DEF.SG.M night(M) go.PRS.3SG rain.INF	Because of the puddles, it is possible to see clearly that yesterday night it was raining.	с DEF.PL.M лужа(M)-PL REFL мочь.PRS.3SG видеть.INF ясно что вчера в.DEF.SG.M ночь(M) идти.PRS.3SG идти(о дожде).INF	По лужам ясно видно, что вчера ночью шел дождь.		
5	Catalan	51	main	tenint_en_compte	Ten-int en compte les bomboll-es, l' aigu-a bull.	have-GER in account(M).SG DEF.PL.F bubble(F)-PL, DEF.SG.F water(F)-SG boil.PRS.3SG	Taking into consideration the bubbles, the water is boiling.	иметь-GER в счёт(M).SG DEF.PL.F пузырёк(F)-PL, DEF.SG.F вода(F)-SG кипеть.PRS.3SG	Судя по пузырькам, вода кипит.		
5	Catalan	52	main	n.a.	Entra a dins, perquè fa fred.	enter.IMP.2SG to inside, because do.PRS.3SG cold(F).SG	Come inside, because it is cold.	войти.IMP.2SG в внутрь, потому_что делать.PRS.3SG холод(F).SG	Заходи в дом, потому что холодно.	This translation is not included in the database because the causing event is expressed as a dependent clause, not a noun phrase.	
5	Catalan	53	main	n.a.	On és el meu jersei? Fa fred.	where be.PRS.3SG DEF.SG.M 1SG.POSS.SG.M jumper(M).SG? do.PRS.3SG cold(M).SG	Where is my sweater? It is cold.	где быть.PRS.3SG DEF.SG.M 1SG.POSS.SG.M свитер(M).SG? делать.PRS.3SG холод(M).SG	Где мой свитер? Холодно.	This translation is not included in the database because the expression corresponding to the causing event is not a syntactic dependent of the expression corresponding to the caused event.	
5	Catalan	54	main	n.a.	Matemàticament, aquest número no pot ser menor d' u.	mathematically, this.SG.M number(M).SG NEG be_able.PRS.3SG be.INF less from one(M).SG	Mathematically this number cannot be less than one.	математически, этот.SG.M номер(M).SG NEG мочь.PRS.3SG быть.INF меньше от единица(M).SG	Математически, этот номер не может быть меньше единицы	This translation is not included in the database because the causing event is expressed as an adverb, not a nominal phrase.	
