language_no	language_name	stimulus_no	status	causal_marker	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comments	comments_informal
11	Maloe Karachkino Chuvash	11	main	ABL	 arʑɨn jadovit polə-ran vil-ze	man poisonous fish-ABL die-CV_SIM	The man died from a poisonous fish.	мужчина ядовитый рыба-ABL умирать-CV_SIM	Мужчина умер от ядовитой рыбы.		
11	Maloe Karachkino Chuvash	12	main	INS	 xër aʨa xəj-ën otsenki-be kilëʂ-se	daughter child self.P_3-GEN mark-INS like-CV_SIM	The girl is satisfied with her grade.	дочь ребенок сам.P_3-GEN оценка-INS нравиться-CV_SIM	Девочка довольна своей оценкой. 		
11	Maloe Karachkino Chuvash	13	main	cine	 xërarəm obəʂk-i-n səmag-ə ɕi-n-e ɕillen-ze	woman husband-P_3-GEN word-P_3 on-P_3-OBJ get_angry-CV_SIM	The wife was angered by her husband’s words.	женщина муж-P_3-GEN слово-P_3 на-P_3-OBJ сердиться-CV_SIM	Жена женщина рассердилась на слова мужа. 		
11	Maloe Karachkino Chuvash	14	main	ABL	 arʑɨn aʨa ku ʂogəʂ-ran pet kilëʂ-rj-ë	man child this idea-ABL very like-PST-3SG	The boy was thrilled by this idea.	мужчина ребенок этот идея-ABL очень нравиться-PST-3SG	Мальчик в восторге от этой идеи.		
11	Maloe Karachkino Chuvash	15	main	ABL	 arʑɨn vɨʑə-ran vəj-zər-la-n-nə	man hunger-ABL power-CAR-VBZ-REFL-PC_PST	The man was weakened by hunger.	мужчина голод-ABL сила-CAR-VBZ-REFL-PC_PST	Мужчина ослабел от голода. 		
11	Maloe Karachkino Chuvash	16	main	n.a.	 arʑɨn vɨɕ-sa vil-ze	man starve-CV_SIM die-CV_SIM	The man died of starvation.	мужчина голодать-CV_SIM умереть-CV_SIM	Мужчина, голодая, умер. 	This translation is not included in the database because the causing event is expressed as a dependent clause, not a noun phrase.	
11	Maloe Karachkino Chuvash	17	main	INS	 arʑɨn ɨrat-n-i-be kəʂkər-at	man hurt-PC_PST-P_3-INS scream-NPST[3SG]	The man screamed from the pain.	мужчина болеть-PC_PST-P_3-INS кричать-NPST[3SG]	Мужчина кричит от боли. 		
11	Maloe Karachkino Chuvash	18	main	ABL	 xërarəm sibë-ren ʨëtr-et	woman cold-ABL shiver-NPST[3SG]	The woman is shivering from the cold.	женщина холод-ABL дрожать-NPST[3SG]	Женщина дрожит от холода. 		
11	Maloe Karachkino Chuvash	19	main	n.a.	 aʨa xəra-n-i-be məgər-z=er-ʨ-ë	child be_afraid-PC_PST-P_3-INS cry-CV_SIM=let-PST-3SG	The child began to cry because he was afraid.	ребенок бояться-PC_PST-P_3-INS плакать-CV_SIM=пустить-PST-3SG	Ребенок заплакал, потому что был напуган. 	This translation is not included in the database because the causing event is expressed as a dependent clause, not a noun phrase.	
11	Maloe Karachkino Chuvash	20	main	n.a.	 aʨa savən-n-i-be kol-z=er-ʨ-ë	child enjoy-PC_PST-P_3-INS laugh-CV_SIM=let-COP_PST-3SG	The child laughed because he was excited.	ребенок радоваться-PC_PST-P_3-INS смеяться-CV_SIM=пустить-COP_PST-3SG	Ребенок рассмеялся, потому что обрадовался. 	This translation is not included in the database because the causing event is expressed as a dependent clause, not a noun phrase.	
11	Maloe Karachkino Chuvash	21	main	n.a.	 aʨa xəra-n-i-be saraj-nj-a bɨdan-ʨ-ə	child be_afraid-PC_PST-P_3-INS barn-P_3-OBJ hide-PST-3SG	The child hid in the barn because he was afraid.	ребенок бояться-PC_PST-P_3-INS сарай-P_3-OBJ прятаться-PST-3SG	Ребенок спрятался в сарае, потому что был напуган. 	This translation is not included in the database because the causing event is expressed as a dependent clause, not a noun phrase.	
11	Maloe Karachkino Chuvash	22	main	n.a.	 arʑɨn skomnɨ pol-n-i-be nim=de kalaɕ-ma-rʲ-ə	man modest be-PC_PST-P_3-INS nothing=ADD tell-NEG-PST-3SG	The man kept silent because he was modest.	мужчина скромный быть-PC_PST-P_3-INS ничто=ADD говорить-NEG-PST-3SG	Мужчина промолчал, потому что он скромный.	This translation is not included in the database because the causing event is expressed as a dependent clause, not a noun phrase.	
11	Maloe Karachkino Chuvash	23	main	n.a.	 xërarəm xəra-n-i-be piʨë-ʂ-ne alə-ran jar-z=il-ʨ-ë	woman be_afraid-PC_PST-P_3-INS elder_brother-P_3-OBJ hand-ABL let-CV_SIM=take-PST-3SG	The woman grabbed her brother’s hand because she was afraid.	женщина бояться-PC_PST-P_3-INS старший_брат-P_3-OBJ рука-ABL пускать-CV_SIM=взять-PST-3SG	Женщина схватила брата за руку, потому что была напугана.	This translation is not included in the database because the causing event is expressed as a dependent clause, not a noun phrase.	
11	Maloe Karachkino Chuvash	24	main	n.a.	 xërarəm ëɕle-ze jələn-ʨ-ə	woman work-CV_SIM get_tired-PST-3SG	The woman is tired working.	женщина работать-CV_SIM устать-PST-3SG	Женщина устала, работая. 	This translation is not included in the database because the causing event is expressed as a dependent clause, not a noun phrase.	
11	Maloe Karachkino Chuvash	25	main	pergi	 xërarəm vərəmdonə-zam bergi ɕur-za kaj-i-mes	woman mosquito-PL POST sleep-CV_SIM  go-POT-NEG.NPST[3SG]	The woman can’t fall asleep because of the mosquitoes.	женщина комар-PL POST спать-CV_SIM  идти-POT-NEG.NPST[3SG]	Женщина не может заснуть из-за комаров. 		
11	Maloe Karachkino Chuvash	26	main	pergi	 ʂu ojək pergi ɕudə tojən-at	water moon POST light seem-NPST[3SG]	The water looks bright because of the moon.	вода луна POST светлый казаться-NPST[3SG]	Вода кажется светлой из-за луны. 		
11	Maloe Karachkino Chuvash	27	main	pergi	 arʑɨn oxota-ja jɨdə bergi lajək kaj-za gilʲ-ʨ-ë	man hunt-OBJ dog POST good go-CV_SIM come-PST-3SG	The man had a successful hunt because of his dog	мужчина охота-OBJ собака POST хороший идти-CV_SIM прийти-PST-3SG	Мужчина хорошо сходил на охоту из-за собаке. 		
11	Maloe Karachkino Chuvash	28	main	cine	 arəm-ə obəʂk-i ɕine ɕillen-ʨ-ë	wife-P_3 husband-P_3 POST angry-PST-3SG	The wife was angry at her husband.	жена-P_3 муж-P_3 POST сердить-PST-3SG	Жена рассердилась на мужа. 		
11	Maloe Karachkino Chuvash	29	main	pergi	 xërarəm obəʂk-i bergi ëʑ-e kaja jol-za	woman husband-P_3 POST work-OBJ back stay-CV_SIM	The woman was late for work because of her husband.	женщина муж-P_3 POST работать-OBJ назад оставаться-CV_SIM	Женщина опоздала на работу из-за мужа.		
11	Maloe Karachkino Chuvash	30	main	pergi	 ɕɨn-zam vil-ze zemletresene bergi	human-PL die-CV_SIM earthquake POST	The people died because of the earthquake.	человек-PL умереть-CV_SIM землетрясение POST	Люди погибли из-за землетрясения.		
11	Maloe Karachkino Chuvash	31	main	pergi	 mënbor xojgə ɕɨn-zam bergi pol-at	all trouble human-PL POST be-NPST[3SG]	All misfortunes happen because of people.	весь беда человек-PL POST быть-NPST[3SG]	Все беды происходят из-за людей. 		
11	Maloe Karachkino Chuvash	32	main	n.a.	 arʑɨn operaci tu-nə bergi lajək-rak kor-at	man operation do-PC_PST POST good-COMP see-NPST[3SG]	The man can see better now because (he) has done operation.	мужчина операция делать-PC_PST POST хороший-COMP видеть-NPST[3SG]	Мужчина стал лучше видеть, потому что сделал операцию.. 	This translation is not included in the database because the causing event is expressed as a dependent clause, not a noun phrase.	
11	Maloe Karachkino Chuvash	33	main	bola_OBJ	 xërarəm ʨërë ɕa arʑɨn-a bola	woman alive this man-OBJ POST	The woman is alive thanks to that man.	женщина живой этот мужчина-OBJ POST	Женщина жива благодаря этому мужчине.		
11	Maloe Karachkino Chuvash	34	main	INS	 arʑɨn ɕa ɕinʥen arəm-nj-a xəj-ën okmag-ə-ba kala-za bar-zа	man this POST wife-P_3-OBJ self.P_3-GEN stupidity-P_3-INS tell-CV_SIM give-CV_SIM	The man told his wife about it out of stupidity.	мужчина это POST жена-P_3-OBJ сам.P_3-GEN глупость-P_3-INS говорить-CV_SIM дать-CV_SIM	Мужчина рассказал об этом жене по глупости. 		
11	Maloe Karachkino Chuvash	35	main	n.a.	 xërarəm jənəʂ ɕu-za yk-rj-ë	woman mistake fall-CV_SIM fall-PST-3SG	The woman fell mistakenly.	женщина ошибка падать-CV_SIM падать-PST-3SG	Женщина упала по ошибке. 	This translation is not included in the database because the causing event is expressed as an adverb, not a nominal phrase.	
11	Maloe Karachkino Chuvash	36	main	pergi	 pɨzək opɨt pergi pilot xəj-ën samolot-nj-a lajək lart-sa	big experience POST pilot self.P_3-GEN aircraft-P_3-OBJ good land-CV_SIM	The pilot landed the plane well thanks to his experience.	большой опыт POST пилот сам.P_3-GEN самолет-P_3-OBJ хороший сажать-CV_SIM	Пилот смог хорошо посадить самолет благодаря большому опыту. 		
11	Maloe Karachkino Chuvash	37	main	n.a.	 pilot opɨt ɕok pergi samolot-nj-a lard-i-me-rj-ë	pilot experience NEG.EX POST aircraft-P_3-OBJ land-POT-NEG-PST-3SG	The pilot couldn’t land the plane because he had no experience.	пилот опыт NEG.EX POST самолет-P_3-OBJ сажать-POT-NEG-PST-3SG	Пилот не смог посадить самолет, потому что у него не было опыта. 	This translation is not included in the database because the causing event is expressed as a dependent clause, not a noun phrase.	
11	Maloe Karachkino Chuvash	38	main	pergi	 vərʑə vəgət-ën-ʥe ɕɨn-zam vɨʑə bergi korək ɕi-ze	war time-P_3-LOC human-PL hunger POST grass eat-CV_SIM	In wartime, people ate grass out of hunger.	война время-P_3-LOC человек-PL голод POST трава есть-CV_SIM	Во время войны люди с голода ели траву. 		
11	Maloe Karachkino Chuvash	39	main	n.a.	 lubopɨtni bergi xërarəm ʂala gër-ze	curious POST woman insede war-CV_SIM	Because she was curious, the woman went inside.	любопытный POST женщина внутрь войти-CV_SIM	Женщина зашла внутрь, потому что любопытная. 	This translation is not included in the database because the causing event is expressed as a dependent clause, not a noun phrase.	
11	Maloe Karachkino Chuvash	40	main	n.a.	 arʑɨn arəm-nj-a xoʂ-nə bergi vëler-ze	man wife-P_3-OBJ be_jealous-PC_PST POST kill-CV_SIM	The man killed his wife because he was jealous.	мужчина жена-P_3-OBJ ревновать-PC_PST POST убить-CV_SIM	Мужчина убил жену из ревности. 	This translation is not included in the database because the causing event is expressed as a dependent clause, not a noun phrase.	
11	Maloe Karachkino Chuvash	41	main	INS	 arʑɨn muxtan-ʥəg-ə-ba on ɕi-n-ʥen por-n-e=de kala-za bar-za	man brag-NMLZ2-P_3-INS he.GEN on-P_3-ABL every-P_3-OBJ=ADD tell-CV_SIM give-CV_SIM	The man told everyone about it out of vanity.	мужчина хвастаться-NMLZ2-P_3-INS он.GEN на-P_3-ABL всякий-P_3-OBJ=ADD говорить-CV_SIM дать-CV_SIM	Мужчина всем об этом рассказал из тщеславия. 		
11	Maloe Karachkino Chuvash	42	main	n.a.	 xërarəm tarək-n-i-be mënbor posudi-n-e ɕëmër-ze tək-sa	woman be_angry-PC_PST-P_3-INS all crockery-P_3-OBJ break-CV_SIM pour-CV_SIM	The woman broke all the dishes because she was angry.	женщина злиться-PC_PST-P_3-INS весь посуда-P_3-OBJ разбить-CV_SIM сыпать-CV_SIM	Женщина разбила всю посуду, потому что была зла. 	This translation is not included in the database because the causing event is expressed as a dependent clause, not a noun phrase.	
11	Maloe Karachkino Chuvash	43	main	pergi	 xërarəm xun-ma-zər-ak sivë bergi ɕur-ma vɨrt-sa	woman undress-INF-CAR-EMPH cold POST sleep-INF lie_down-CV_SIM	The woman went to sleep  without undressing because of the cold.	женщина раздеваться-INF-CAR-EMPH холод POST спать-INF лечь-CV_SIM	Женщина легла спать, не раздеваясь, из-за холода.		
11	Maloe Karachkino Chuvash	44	main	CSL	 uʨitelʲ vërenegen-e onən kostʲum-ʐən mokta-za	teacher student-OBJ он.GEN costume-CSL compliment-CV_SIM	The teacher commended the student for his suit.	учитель ученик-OBJ он.GEN костюм-CSL хвалить-CV_SIM	Учитель похвалил ученика за его костюм. 		
11	Maloe Karachkino Chuvash	45	main	CSL	 arʑɨn poskil-e onən səmag-zam-ʐən xëne-ze	man neighbour-OBJ he.GEN word-PL-CSL beat-CV_SIM	The man killed his neighbor because of his words.	мужчина сосед-OBJ он.GEN слово-PL-CSL избить-CV_SIM	Мужчина побил соседа за его слова. 		
11	Maloe Karachkino Chuvash	46	main	CSL	 aʨa-zam mʲaʨ-ʂən ɕabəɕ-sa	child-PL ball-CSL fight-CV_SIM	The children fought over the ball.	ребенок-PL мяч-CSL драться-CV_SIM	Дети подрались из-за мяча. 		
11	Maloe Karachkino Chuvash	47	main	pergi	 arʑɨn xəj-ën piʨë-ʂ-pe nasledstvo pergi vərɕ-sa gaj-za	man self.P_3-GEN elder_brother-P_3-INS heritage POST argue-CV_SIM go-CV_SIM	The man argued with his brother over the inheritance.	мужчина сам.P_3-GEN старший_брат-P_3-INS наследство  POST ссориться-CV_SIM идти-CV_SIM	Мужчина поссорился с старшим братом из-за наследства. 		
11	Maloe Karachkino Chuvash	48	main	pergi	 xërarəm ku gënege-je kartinka-zam bergi il-ze	woman this book-OBJ drawing-PL POST take-CV_SIM	The woman bought the book because of the pictures.	женщина этот книга-OBJ рисунок-PL POST брать-CV_SIM	Женщина купила эту книгу из-за рисунков. 		
11	Maloe Karachkino Chuvash	49	main	pergi	 xërarəm jabəx nastrojene pergi joldaʐ-ə-ba tël bol-ma-n	woman bad mood POST friend-P_3-INS place be-NEG-PC_RES	The woman did not meet with her friend because of her bad mood.	женщина плохой настроение POST подруга-P_3-INS место быть-NEG-PC_RES	Женщина не встретилась с подругой из-за плохого настроения. 		
11	Maloe Karachkino Chuvash	50	main	n.a.	 kylenʥëk-senj-e pək-san kaɕ-pa ɕomər ɕu-za	puddle-PL-OBJ look-CV_ANT night-INS rain wash-CV_SIM	Judging by the puddles, it rained last night.	лужа-PL-OBJ смотреть-CV_ANT ночь-INS дождь мыть-CV_SIM	Судя по лужам, ночью шел дождь. 	This translation is not included in the database because the causing event is expressed as a dependent clause, not a noun phrase.	
11	Maloe Karachkino Chuvash	51	main	n.a.	 xəmbə-zanj-a pək-san ʂu vëre-ze kaj-za pol-ma-la	bubble-PL-OBJ look-CV_ANT water boil-CV_SIM go-CV_SIM be-INF-ATTR	Judging by the bubbles, the water is boiling.	пузырек-PL-OBJ смотреть-CV_ANT вода кипеть-CV_SIM идти-CV_SIM быть-INF-ATTR	Судя по пузырькам, вода уже закипела. должно быть 	This translation is not included in the database because the causing event is expressed as a dependent clause, not a noun phrase.	
11	Maloe Karachkino Chuvash	52	main	n.a.						No satisfactory translation has been obtained.	
11	Maloe Karachkino Chuvash	53	main	n.a.						No satisfactory translation has been obtained.	
11	Maloe Karachkino Chuvash	54	main	pergi	 ku ʨislo përe-ren pëʨëk-rek pol-i-mes matematika zakonʲ-ə-zam bergi	this number one-ABL small-COMP be-POT-NEG.NPST[3SG] mathematics law-P_3-PL POST	This number cannot be less than one, per mathematical law.	этот число один-ABL малый-COMP быть-POT-NEG.NPST[3SG] математика закон-P_3-PL POST	Это число не может быть меньше единицы в силу математических законов. 		
