language_no	language_name	stimulus_no	status	causal_marker	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comments	comments_informal
40	Khwarshi	12	main	SUPER	kad iłi-lo q’ilmate-za-ƛ’o razi gołe	girl 3SG.O-GEN2 mark-PL.O-SUPER satisfied be.PRS	The girl is satisfied with her grades.	девочка 3SG.O-GEN2 оценка-PL.O-SUPER доволен быть.PRS	Девочка довольна своими оценками.		
40	Khwarshi	13	alternate	POSS_TRNS	χol-lo ʕadelab-la lož-za-qo-jža dija semi m-ajk’a	husband-GEN2 silly-? word-PL.O-POSS-TRNS 1SG.GEN1 anger III-go	I got angry because of my husband's stupid words	муж-GEN2 глупый-? слово-PL.O-POSS-TRNS 1SG.GEN1 гнев III-идти	Я рассердилась из-за глупых слов мужа		
40	Khwarshi	13	main	SUPER	ʁini χida-na χol-lo lož-za-ƛ’o	woman be_angry(?)-EVD husband-GEN2 word-PL.O-SUPER	The woman was angry at her husband's words.	женщина сердиться(?)-EVD муж-GEN2 слово-PL.O-SUPER	Женщина рассердилась на слова мужа.		
40	Khwarshi	14	alternate	POSS_TRNS	uža ʁeʁu ajša iłi-l χabaru-qo-jža	son joy get_up\AOR 3SG.O-DAT chat\O-POSS-TRNS	The son rejoiced at his words.	сын радость встать\AOR 3SG.O-DAT разговор\O-POSS-TRNS	Сын обрадовался от его слов.		
40	Khwarshi	14	main	POSS_ABL	uža ʁeʁu ah-na iłi-l pikru-qo-žo	son joy get_up-EVD 3SG.O-DAT idea-POSS-ABL	The son was delighted with his idea.	сын радость встать-EVD 3SG.O-DAT идея-POSS-ABL	Сын обрадовался от его идеи.		
40	Khwarshi	15	alternate	n.a.	žikʷa miq-qo di-žo toχł-ana	man starve-PRS ?-ABL weaken-EVD	The man is starving, and this makes him weak.	мужчина голодать-PRS ?-ABL ослабеть-EVD	Мужчина голодает, и от этого слабеет.	This translation is not included in the database because the causing event is expressed as a dependent clause, not a noun phrase.	
40	Khwarshi	15	main	POSS_ABL	žikʷa taba-ła-na miqʷa-nu-qo-žo	man soft-VBLZ-EVD starve-MSD-POSS-ABL	The man fainted from hunger.	мужчина мягкий-VBLZ-EVD голодать-MSD-POSS-ABL	Мужчина потерял сознание от голода.		
40	Khwarshi	16	main	POSS_ABL	žikʷa iha-na miqwa-nu-qo-žo	man die-EVD starve-MSD-POSS-ABL	The man died due to starvation.	мужчина умереть-EVD голодать-MSD-POSS-ABL	Мужчина умер из-за голода.		
40	Khwarshi	17	alternate	n.a.	uža q’aƛ’ozaha ah-na l-e:ƛ-ƛo di-žo	boy shouting achieve-EVD IV-hurt-PRS ?-ABL	The boy screamed in pain.	мальчик крикливый достичь-EVD IV-болеть-PRS ?-ABL	Мальчик кричал, потому что ему было больно.	This translation is not included in the database because the causing event is expressed as a dependent clause, not a noun phrase.	
40	Khwarshi	17	main	POSS_ABL	žikwa q’aƛ’ozaha ajšo leƛƛa-qo-žo	man shouting get_up\PRS pain(?)-ABL	The man screams in pain.	мужчина крикливый встать\PRS боль(?)-ABL	Мужчина кричит от боли.		
40	Khwarshi	18	alternate	POSS_ABL	ʁini j-uc’a-nu-qo-žo beberaƛ’o j-iƛ’a-na	woman II-freeze-MSD-POSS-ABL shiver II-go-EVD	The woman has started to tremble because she is cold.	женщина II-мерзнуть-MSD-POSS-ABL дрожь II-идти-EVD	Женщина задрожала от от того, что ей холодно.		
40	Khwarshi	18	alternate	POSS_TRNS	ʁini luc’o-qo-jža beberało j-ił-ana	woman cold-POSS-TRNS shiver II-go-PRS	The woman is shivering from the cold.	женщина холод-POSS-TRNS дрожь II-идти-PRS	Женщина дрожит от холода.		
40	Khwarshi	18	main	POSS_ABL	ʁini beberało j-ił-ana luc’o-qo-žo	woman shiver II-go-EVD cold-POSS-ABL	The woman has started to tremble because she is cold.	женщина дрожь II-идти-EVD холод-POSS-ABL	Женщина задрожала от холода.		
40	Khwarshi	19	alternate	n.a.	uža ij-ja ujƛa uƛ-zal	son cry-AOR be_afraid\AOR be_afraid-TMP	The son cried out in fear.	сын плакать-AOR бояться\AOR боятья-TMP	Сын заплакал, испугавшись.	This translation is not included in the database because the causing event is expressed as a dependent clause, not a noun phrase.	
40	Khwarshi	19	alternate	POSS_TRNS	uža ij-ja ujƛa uƛ-nu-qo-jža	son cry-AOR be_afraid\AOR be_afraid-MSD-POSS-TRNS	The son cried out in fear.	сын плакать-AOR бояться\AOR бояться-MSD-POSS-TRNS	Сын заплакал от страха.		
40	Khwarshi	19	main	POSS_ABL	b-uƛa-nu-qo-žo ija-na q’ale	VI-be_afraid-MSD-POSS-ABL cry-EVD child	The child cried out in fear.	VI-бояться-MSD-POSS-ABL плакать-EVD ребенок	Ребенок заплакал от страха.		
40	Khwarshi	20	alternate	n.a.	ʁeʁu-n ah-na uža qwaqwa-jƛa	joy-ADD get_up-CNV son haha-QUOT.AOR	The son, delighted, laughed.	радость-ADD встать-CNV сын хаха-QUOT.AOR	Сын, обрадовавшись, рассмеялся.	This translation is not included in the database because the causing event is expressed as a dependent clause, not a noun phrase.	
40	Khwarshi	20	main	n.a.	q’ale qwaqwa-ƛa-na ʁeʁu b-ah-nu-qo-žo	child haha-QUOT-EVD joy VI-get_up-MSD-POSS-ABL	The child laughed with joy.	ребенок хаха-QUOT-EVD радость VI-встать-MSD-POSS-ABL	Ребенок рассмеялся от радости.	This translation is not included in the database because the noun phrase used in the nominal causal construction semantically deviates from the one intended by the stimulus sentence.	
40	Khwarshi	21	main	POSS_TRNS	uža gʷangʷa-na uƛ-nu-qo-jža beƛe-l	son hide-EVD be_afraid-MSD-POSS-TRNS barn-LAT	The son hid in the barn out of fear.	сын прятаться-EVD бояться-MSD-POSS-TRNS сарай-LAT	Сын спрятался в сарае от страха.		
40	Khwarshi	22	main	n.a.	iłi-lo č’uħi-ƛ’o sabałana žu una-bč’u j-ejča	3SG.O-GEN2 pride-SUPER because_of 3SG.ABS talk-NEG.CVB II-be\AOR	(The woman) did not talk (to men) because of being proud.	3SG.O-GEN2 гордость-SUPER из-за 3SG.ABS беседовать-NEG.CVB II-быть\AOR	(Женщина) по своей скромности не беседовала (с мужчинами)	This translation is not included in the database because the noun phrase used in the nominal causal construction semantically deviates from the one intended by the stimulus sentence.	
40	Khwarshi	23	alternate	n.a.	ʁin-na j-uƛ-na este-s leƛ’a l-aqaχ-χa	woman-ADD II-be_afraid-CNV brother-GEN1 hand IV-take-AOR	The woman, afraid, took her brother's hand.	женщина-ADD II-бояться-CNV брат-GEN1 рука IV-взять-AOR	Женщина, побоявшись, взяла руку брата.	This translation is not included in the database because the causing event is expressed as a dependent clause, not a noun phrase.	
40	Khwarshi	23	alternate	n.a.	ʁini j-ujƛo idi-žo este-s leƛ’a l-aqaχ-χa	woman II-be_afraid\PRSS DEM-ABL brother-GEN1 hand IV-take-AOR	The woman is afraid and because of this she took her brother's hand.	женщина II-бояться\PRSS DEM-ABL брат-GEN1 рука IV-взять-AOR	Женщина боится и от этого взяла брата за руку.	This translation is not included in the database because the causing event is expressed as a dependent clause, not a noun phrase.	
40	Khwarshi	23	main	MSD-POSS-ABL	ʁini j-uƛ-nu-qo-žo este-s leƛ’a l-aqaχ-χa	woman-ADD II-be_afraid-MSD-POSS-ABL brother-GEN1 hand IV-take-AOR	The woman took her brother's hand because in fear.	женщина-ADD II-бояться-MSD-POSS-ABL брат-GEN1 рука IV-взять-AOR	Женщина в страхе взяла руку брата.		
40	Khwarshi	24	main	POSS_ABL	ʁini akejła ħalt’i-qo-žo	woman get_tired\AOR work-POSS-ABL	The woman is tired from work.	женщина устать\AOR работа-POSS-ABL	Женщина устала от работы.		
40	Khwarshi	25	alternate	n.a.	žikʷa ƛes-ł-ate k’ara-za hajn-o idi-žo	man fall_asleep-POT-NEG.PRS mosquito-PL.O bite\PRS ?-ABL	A man cannot sleep because mosquitoes bite.	мужчина уснуть-POT-NEG.PRS комар-PL.O кусать\PRS ?-ABL	Мужчина не может уснуть из-за того, что комары кусают.	This translation is not included in the database because the causing event is expressed as a dependent clause, not a noun phrase.	
40	Khwarshi	25	main	SUPER_ATR	ʁini ƛes-a j-eqw-ate k’ara-za-ƛo-sa	woman fall_asleep-INF II-be_able-NEG.PRS mosquito-PL-SUPER-ATR	The woman cannot sleep because of the mosquitoes.	женщина уснуть-INF II-мочь-NEG.PRS комар-PL-SUPER-ATR	Женщина не может уснуть из-за комаров.		
40	Khwarshi	26	alternate	gossal	ła žejla l-eq’e-he buca gossal	water light IV-become-PRS moon be-TMP	The water became clear because of the moon.	вода светлый IV-стать-PRS луна быть-TMP	Вода стала светлой из-за луны.		
40	Khwarshi	26	main	POSS_ABL	ła žejla l-eq’e-he buca-qo-žo	water light IV-become-PRS moon-POSS-ABL	The water became clear because of the moon.	вода светлый IV-стать-PRS луна-POSS-ABL	Вода стала светлой из-за луны.		
40	Khwarshi	27	alternate	n.a.	žikʷa beła b-iha-χ-χa ʁoj-lo kumak-ƛ’o-jža	man deer III-die-CAUS-AOR dog-GEN2 help-SUPER-TRNS	A man killed a deer with the help of a dog.	мужчина олень III-умереть-CAUS-AOR собака-GEN2 помощь-SUPER-TRNS	Мужчина убил оленя благодаря помощи собаки.	This translation is not included in the database because the noun phrase used in the nominal causal construction semantically deviates from the one intended by the stimulus sentence.	
40	Khwarshi	27	main	SUPER_sabalana	žikʷa k’wet’ ak’-ana ohota-ƛ’o ʁoj-ƛ’o sabałana	brace fine go-EVD hunting-SUPER dog-SUPER because_of	The man went hunting well thanks to the dog.	ужчина хорошо идти-EVD охота-SUPER собака-SUPER из-за	Мужчина хорошо сходил на охоту благодаря собаке.		
40	Khwarshi	28	main	POSS_DAT	ʁina-s semi majk’a žikʷa-qo-l	woman-GEN1 anger go\AOR man-POSS-DAT	The woman was angry with the man.	женщина-GEN1 гнев идти\AOR мужчина-POSS-DAT	Женщина рассердилась на мужчину.		
40	Khwarshi	28	alternate	SUPER_ATR	ʁini j-oχ-χa χol-ƛ’o-sa	woman II-be_angry-AOR husband-SUPER-ATR	The woman was angry with her husband.	женщина II-сердиться-AOR муж-SUPER-ATR	Женщина рассердилась на мужа.		
40	Khwarshi	29	main	SUPER_sabalana	ʁini kʷat’it-ta ħalt’i- ƛ’o-l χol- ƛ’o sabałana	woman be_late-AOR work-SUPER-DAT husband-SUPER because_of	The woman was late for work because of her husband.	женщина опоздать-AOR работа-SUPER-DAT муж-SUPER из-за	Женщина опоздала на работу из-за мужа.		
40	Khwarshi	29	alternate	SUPER_ATR	ʁini kʷat’it-ta ħalt’i- ƛ’o-l χol- ƛ’o-sa	woman be_late-AOR work-SUPER-DAT husband-SUPER-ATR	The woman was late for work because of her husband.	женщина опоздать-AOR работа-SUPER-DAT муж-SUPER-ATR	Женщина опоздала на работу из-за мужа.		
40	Khwarshi	30	alternate	n.a.	hadan b-iš-ša muk’o-n k’or-ana	human HPL-die-AOR earth-ADD collapse-CNV	People died because the earth collapsed.	человек HPL-умереть-AOR земля-ADD рушиться-CNV	Люди умерли, потому что земля разрушилась.	This translation is not included in the database because the causing event is expressed as a dependent clause, not a noun phrase.	
40	Khwarshi	30	main	POSS_TRNS	hadan b-iš-ša muk’o k’ora-nu-qo-jža	human HPL-die-AOR earth collapse-MSD-POSS-TRNS	People died because of the earthquake.	человек HPL-умереть-AOR земля рушиться-MSD-POSS-TRNS	Люди умерли из-за землетрясения.		
40	Khwarshi	30	alternate	SUPER_ATR	hadan b-ih-na dunijal žužula-nu-ƛ’o-sa	human HPL-die-EVD world move-MSD-SUPER-ATR	People died because of the earthquake.	человек HPL-умереть-EVD мир двигаться-MSD-SUPER-ATR	Люди умерли из-за землетрясения		
40	Khwarshi	31	main	SUPER_sabalana	gojła qʷahaƛa l-e:qʷa hadam sabałana	all sorrow IV-appear\GNT human because_of	All misfortunes happen because of humans.	все печаль IV-происходить\GNT человек из-за	Все беды происходят из-за человека.		
40	Khwarshi	32	alternate	n.a.	žikʷa-l k’ʷet’ l-akʷ-a l-eq-qa ezale-za-l operacija b-u-zal	man-DAT fine IV-see-INF IV-become-AOR eye-PL.O-DAT surgery VI-do-TMP	The man began to see better after undergoing eye surgery.	мужчина-DAT хорошо IV-видеть-INF IV-стать-AOR глаз-PL.O-DAT операция VI-делать-TMP	Мужчина стал лучше видеть после того, как сделали операцию на глаза.	This translation is not included in the database because the causing event is expressed as a dependent clause, not a noun phrase.	
40	Khwarshi	32	main	SUPER_sabalana	žikʷa-l k’ʷet’ l-akʷa l-eq-qa ezale-za-l operacija- ƛ’o sabałana	man-DAT fine IV-see IV-become-AOR eyes-PL.O-DAT surgery-SUPER because_of	The man began to see better thanks to eye surgery.	мужчина-DAT хорошо IV-видеть IV-стать-AOR глаза-PL.O-DAT операция-POSS из-за	Мужчина стал лучше видеть благодаря операции на глаза.		
40	Khwarshi	33	main	SUPER_sabalana	šamil-ƛ’o sabałana ʁini č’ago łeχ-χa	Sh.-SUPER because_of woman alive stay-AOR	The woman survived thanks to Shamil.	Ш.-POSS-ATR из-за женщина живой остаться-AOR	Женщина осталась жива благодаря Шамилю.		
40	Khwarshi	34	main	POSS_ABL	χol-i ejsa ʁina-qo-l isu-lo ʕadałi-qo-žo	husband-ERG tell\AOR woman\O-POSS woman\O-POSS-LAT stupidity.O-POSS-ABL	The husband told his wife about it out of stupidity.	муж-ERG рассказать\AOR женщина\O-POSS-LAT 3SG-GEN2 глупость.O-POSS-Abl	Муж рассказал жене по глупости.		
40	Khwarshi	35	main	n.a.	žu iž-ža iłi-s ħisab gobič’č’u	stupidity\ERG fell-AOR 3SG.O-GEN1 caution without	She fell by accident.	DEM упасть-AOR 3SG.O-GEN1 осторожность без	Она упала по неосторожности.	This translation is not included in the database because the noun phrase used in the nominal causal construction semantically deviates from the one intended by the stimulus sentence.	
40	Khwarshi	36	main	n.a.	šoper-qo tormoz gil-a l-eq-qa iso-qo mašina k’ʷet’ miχi-k’-a b-eq-qo b-eča-zal	driver-POSS brake put-INF IV-small-AOR IV-small-AOR machine fine drive-CAUS-INF VI-be_able-PRS VI-be-TMP	The driver was able to apply the brakes because he knows how to drive a car.	шофер-POSS тормоз класть-INF IV-смочь-AOR 3SG.O-POSS машина хорошо ехать-CAUS-INF VI-уметь-PRS VI-быть-TMP	Шофер смог нажать на тормоз, потому что он хорошо умеет водить машину.	This translation is not included in the database because the causing event is expressed as a dependent clause, not a noun phrase.	
40	Khwarshi	37	main	n.a.	šoper-qo tormoz gil-a l-eqʷ-aj iso-qo bercin-go mašina miχi-k’-a b-eq-qo b-eča-bč’u-čo	driver-POSS brake put-INF IV-small-NEG.AOR IV-small-NEG.AOR beautiful-ADV machine drive-CAUS-INF VI-be_able-PRS VI-be-NEG.CNV-ITS	The driver did not have time to apply the brakes because he did not know how to drive a car.	шофер-POSS тормоз класть-INF IV-смочь-NEG.AOR 3SG.O-POSS красивый-ADV машина ехать-CAUS-INF VI-уметь-PRS VI-быть-NEG.CNV-ITS	Шофер не успел нажать на тормоз, потому что он не умел водить машину.	This translation is not included in the database because the causing event is expressed as a dependent clause, not a noun phrase.	
40	Khwarshi	38	main	n.a.	adʁul zamana-ł χadam-i mikʷa-nu-qo-žo baχ l-ac’-o l-ejča	earlier time-CONT people-ERG starve-MSD-POSS-ABL  grass IV-eat-PRS IV-be\AOR	Previously, people were starving and eating grass because of this.	раньше время-CONT люди-ERG голодать-MSD-POSS-ABL трава IV-есть-PRS IV-быть\AOR	Раньше люди голодали и от этого ели траву.	This translation is not included in the database because the causing event is expressed as a dependent clause, not a noun phrase.	
40	Khwarshi	39	main	n.a.	da iła mašta-łe-l di-l žu b-akʷ-a q'uč-ana b-e:ča	IV-be\AOR come_in\AOR mosque-CONT-LAT 1SG.O-LAT DEM.ABS VI-see-INF want-EVD VI-be\AOR	I went to the mosque, I wanted to see how it was inside.	1SG.ABS войти\AOR мечеть-CONT-LAT 1SG.O-LAT DEM.ABS VI-видеть-INF хотеть-EVD VI-быть\AOR	Я зашла в мечеть, хотела посмотреть как там внутри.	This translation is not included in the database because the causing event is expressed as a dependent clause, not a noun phrase.	
40	Khwarshi	40	alternate	n.a.	žikʷa ʁini j-ih-aχ-χa šakła-na	man\ERG woman II-die-CAUS-AOR jealousy-CVB	The man got jealous and killed the woman.	мужчина\ERG женщина II-умереть-CAUS-AOR ревность-CVB	Мужчина, взревновав, убил женщину.	This translation is not included in the database because the causing event is expressed as a dependent clause, not a noun phrase.	
40	Khwarshi	40	main	SUPER_TRNS	žikʷa ʁini j-ih-aχ-χa šakł-i-ƛ’o-jža	man\ERG woman II-die-CAUS-AOR jealousy-O-SUPER-TRNS	A man killed a woman out of jealousy.	мужчина\ERG женщина II-умереть-CAUS-AOR ревность-O-SUPER-TRNS	Мужчина убил женщину из ревности.		
40	Khwarshi	41	main	TRM	issi gojło q’oč ejsa č’oχ-i-qqe	jealousy-O-SUPER-TRNS all all tell\AOR pride-O-TRM	She told about it everyone out of pride.	3SG.ERG? все ? tell\AOR гордость-O-TRM	Он рассказала всем из гордости.		
40	Khwarshi	42	alternate	n.a.	Fatima semi-n mak’-ana gojła loq’a ʁurit’-a	F. anger-ADD go-CVB all vessel break-AOR	Fatima, angry, broke all the dishes.	Ф. гнев-ADD идти-CVB весь посуда разбить-AOR	Фатима, разгневавшись, разбила всю посуду.	This translation is not included in the database because the causing event is expressed as a dependent clause, not a noun phrase.	
40	Khwarshi	42	main	n.a.	Fatima semi mak’a-nu-qo-žo gojła loq’a ʁurit’-a	F. anger come-MSD-POSS-ABL all vessel break-AOR	Fatima broke all the dishes in anger.	Ф. гнев идти-MSD-POSS-ABL весь посуда разбить-AOR	Фатима от гнева разбила всю посуду.		
40	Khwarshi	43	alternate	n.a.	j-ujc’o idi-žo j-ukuč’i šiƛ’o šiƛ’ana j-aq-qa	II-freeze\PRS DEM-ABL II-? cloth put_on-CVB II-go_to_bed-AOR	The girl lay down wearing a lot of clothes because she was cold.	II-мерзнуть\PRS DEM-ABL II-? одежда надеть-CVB II-ложиться-AOR	Девушка легла, надев много одежды оттого, что замерзла.	This translation is not included in the database because the causing event is expressed as a dependent clause, not a noun phrase.	
40	Khwarshi	43	main	n.a.	j-uc’a-nu-qo-žo j-ukuč’i šiƛ’o šiƛ’a-na j-aq-qa	II-freeze-MSD-POSS-ABL II-? cloth put_on-CVB II-go_to_bed-AOR	The girl lay down wearing a lot of clothes because she was cold.	II-мерзнуть-MSD-POSS-ABL II-? одежда надеть-CVB II-ложиться-AOR	Девушка легла, надев много одежды оттого, что замерзла.		
40	Khwarshi	44	main	n.a.	učitel-i c’aldoqab ecic-ca isu-lo žawab-ƛ’o sabałana	teacher-ERG student-? [I]praise-AOR 3SG.O-GEN2 answer-SUPER because_of	The teacher praised the student for the answer.	учитель-ERG ученик-? [I]хвалить-AOR 3SG.O-GEN2 ответ-SUPER из-за	Учитель похвалил ученика за хороший ответ.	This translation is not included in the database because the noun phrase used in the nominal causal construction semantically deviates from the one intended by the stimulus sentence.	
40	Khwarshi	45	alternate	SUPER_sabalana	šamil-i žik’-a madoʁa-l isu-lo lož-za-ƛ’o sabałana	Sh.-ERG beat-AOR neighbour-DAT 3SG.O-GEN2 word-PL.O-SUPER because_of	Shamil beat the neighbor for his words.	Ш.-ERG бить-AOR сосед-DAT 3SG.O-GEN2 слово-PL.O-SUPER из-за	Шамиль побил соседа за его слова.		
40	Khwarshi	45	main	SUPER_ATR	šamil-i žik’-a madoʁa-l isu-lo lož-za-ƛ’o-sa	Sh.-ERG beat-AOR neighbour-DAT 3SG.O-GEN2 word-PL.O-SUPER-ATR	Shamil beat the neighbor for his words.	Ш.-ERG бить-AOR сосед-DAT 3SG.O-GEN2 слово-PL.O-SUPER-ATR	Шамиль побил соседа за его слова.		
40	Khwarshi	46	main	SUPER_ATR	q’ale b-ejša igruška-ƛ’o-sa	children HPL-fight\AOR toy-SUPER-ATR	The children fought over the toy.	дети HPL-драться\AOR игрушка-SUPER-ATR	Дети подрались из-за игрушки.		
40	Khwarshi	47	main	SUPER_sabalana	žu oχ-χa es-te-ł ʕakus maʕišat sabałana	he [I]be_at_loggerheads-AOR brother-O-CONT parents property because_of	He was at loggerheads with his brother because of the ingeritance.	он [I]быть.в.ссоре-AOR брат-O-CONT родители имущество из-за	Он поссорился с братом из-за наследства.		
40	Khwarshi	48	main	SUPER_ATR	ʁina b-ej-za abdu hĩše surake-za-ƛ’o-sa	woman III-buy\AOR DEM.PROX book picture-PL.O-SUPER-ATR	The woman bought this book because of the pictures.	женщина III-купить\AOR DEM.PROX книга картинка-PL.O-SUPER-ATR	Женщина купила эту книгу из-за картинок.		
40	Khwarshi	48	alternate	sabalana	iłi ʁina žu l-ejza gange-ba sabałana	DEM woman.ERG DEM IV-buy\AOR flower-PL-ATR from	The woman bought it because of the flowers.	DEM женщина.ERG DEM IV-купить\AOR цветок-PL-ATR из-за	Женщина купила это из-за цветков.		
40	Khwarshi	49	main	n.a.	Fatima ƛ’ƛ’-aj hamaʁeʁa-ʁol iłi-s lokwa goƛ’a-ha l-eč-aj	F. go-NEG.AOR girlfriend-DIR 3SG.F.O-GEN1 heart call-PRS IV-be-NEG.AOR	Fatima did not go to her friend, she was not in the mood.	Ф. идти-NEG.AOR подруга-DIR 3SG.F.O-GEN1 сердце звать-PRS IV-быть-NEG.AOR	Фатима не пошла к подруге, у нее не было настроения.	This translation is not included in the database because the causing event is expressed as a dependent clause, not a noun phrase.	
40	Khwarshi	50	main	n.a.						No satisfactory translation has been obtained.	
