language_no	language_name	stimulus_no	status	causal_marker	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comments	comments_informal
28	Basque	23	main	n.a.	Emakume-a-k bere anaia-ren esku-a euts-i zuen beldur-tu-rik.	woman-SG-ERG REFL brother[SG]-GEN hand-SG[ABS] grab-PFV AUX.PST.ABS3SG.ERG3SG be_afraid-PFV-PART	The woman grabbed her brother’s hand in fear.			This translation is not included in the database because the causing event is expressed as a dependent clause, not a noun phrase.	
28	Basque	24	main	GEN_ondorioz	Emakume-a neka-tu-ta dago lan-a-ren ondorio-z.	woman-SG[ABS] be_tired-PFV-PTCP ABS3SG.PRS.stay work-SG-GEN result-INS	The woman is tired from work.				
28	Basque	25	main	MOT	Emakume-a-k ezin du moskito-engatik lo har-tu.	woman-SG-ERG impossibility AUX.PST.ABS3SG.ERG3SG mosquito[PL]-MOT sleep take-PFV	The woman can’t fall asleep because of the mosquitoes.				
28	Basque	26	main	MOT	Ur-a-k disdiratsu dago-ela dirudi ilargi-a-rengatik.	water-SG-ERG brilliant ABS3SG.PRS.stay-COMPL ABS3SG.PRS.seem.ERG3SG moon-SG-MOT	The water looks bright because of the moon.				
28	Basque	27	main	DAT_esker	Txakurr-a-ri esker, ehiza on-a iza-n zuen gizon-a-k.	dog-SG-DAT thanks_to hunt good-SG[ABS] be-PFV AUX.PST.ABS3SG.ERG3SG man-SG-ERG	Thanks to his dog, the man had a successful hunt.				
28	Basque	28	main	COM	Emakume-a senarr-a-rekin haserre zegoen.	woman-SG[ABS] husband-SG-COM angry ABS3SG.PST.stay	The wife was angry at her husband.				Probably, a calque of the Spanish construction.
28	Basque	29	main	MOT	Emakume-a bere senarr-a-rengatik berandu irits-i zen lan-era.	woman-SG[ABS] REFL husband-SG-MOT late arrive-PFV AUX.PST.ABS3SG work[SG]-ALL	The woman was late for work because of her husband.				
28	Basque	30	main	GEN_ondorioz	Jende-a lurrikara-ren ondorio-z hil zen.	people-SG[ABS] earthquake[SG]-GEN result-INS die[PFV] AUX.PST.ABS3SG	The people died because of the earthquake.				
28	Basque	31	main	n.a.	Ezbehar guzti-ak gizaki-en ondorio dira.	misfortune all-PL.ABS human[PL]-GEN result AUX.PRS.ABS3PL	All misfortunes happen because of people.			This translation is not included in the database because the causing event is expressed as an adnominal dependent in the main clause.	
28	Basque	32	main	GEN_ondorioz	Ebakuntza-ren ondorio-z gizon-a-k hobe ikus-ten du orain.	operation-GEN result-INS man-SG-ERG better see-IPFV AUX.PRS.ABS3SG.ERG3SG now	The man can see better thanks to the operation.				
28	Basque	33	main	DAT_esker	Emakume-a gizon-a-ri esker da bizi-rik.	woman-SG[ABS] man-SG-DAT thanks_to AUX.PRS.ABS3SG live-PART	The woman is alive thanks to that man.				
28	Basque	34	main	ABL	Gizon-a-k ergelkeria-tik konta-tu zion hori bere emazte-a-ri.	man-SG-ERG stupidity-ABL tell-PFV AUX.PST.ABS3SG.DAT3SG.ERG3SG this[ABS] REFL wife-SG-DAT	The man told his wife about it out of stupidity.				
28	Basque	35	main	GEN_ondorioz	Emakume-a bere arduragabekeria-ren ondorio-z errista-tu zen.	woman-SG[ABS] REFL irresponsibility[SG]-GEN result-INS slip-PFV AUX.PST.ABS3SG	The woman slipped because of carelessness.				
28	Basque	36	main	DAT_esker	Pilotu-a-k bere esperientzia-ri esker iza-n da hegazkin-a lurrera-tze-ko gai.	pilot-SG-ERG REFL experience[SG]-DAT thanks_to be-PFV AUX.PRS.ABS3SG plane-SG[ABS] land-IPFV-ADJ able	The pilot was able to land the plane thanks to his experience.				
28	Basque	37	main	GEN_ondorioz	Pilotu-a-k ezin iza-n zuen hegazkin-a lurrera-tu bere esperientzia ez-a-ren ondorio-z.	pilot-SG-ERG impossibility be-PFV AUX.PST.ABS3SG.ERG3SG plane-SG[ABS] land-PFV REFL experience lack-SG-GEN result-INS 	The pilot could not land the plane due to inexperience.				
28	Basque	37	alternate	MOT	Pilotu-a-k ezin iza-n zuen hegazkin-a lurrera-tu bere esperientzia ez-a-gatik.	pilot-SG-ERG impossibility be-PFV AUX.PST.ABS3SG.ERG3SG plane-SG[ABS] land-PFV REFL experience lack-SG-MOT	The pilot could not land the plane due to inexperience.				
28	Basque	38	main	INS	Guda garai-a-n, jende-a-k gose-z belarr-a ja-n zuen.	war[SG.ABS] time-SG-IN people-SG-ERG hunger-INS grass-SG[ABS] eat-PFV AUX.PST.ABS3SG.ERG3SG	In wartime, people ate grass out of hunger.				
28	Basque	39	main	n.a.	Emakume-a jakinmin-a-k jo-ta sar-tu zen barru-ra.	woman-SG[ABS] curiosity-SG-ERG hit-PTCP enter-PFV AUX.PST.ABS3SG inside-ALL	The woman went inside out of curiosity.			This translation is not included in the database because the causing event is expressed as a dependent clause, not a noun phrase.	
28	Basque	40	main	n.a.	Gizon-a-k jeloskortasun-a-k jo-ta hil zuen bere emazte-a.	man-SG-ERG jealousy-SG-ERG hit-PTCP kill[PFV] AUX.PST.ABS3SG.ERG3SG REFL wife-SG[ABS]	The man killed his wife out of jealousy.			This translation is not included in the database because the causing event is expressed as a dependent clause, not a noun phrase.	
28	Basque	40	alternate	MOT	Gizon-a-k jeloskortasun-a-gatik hil zuen bere emazte-a.	man-SG-ERG jealousy-SG-MOT kill[PFV] AUX.PST.ABS3SG.ERG3SG REFL wife-SG[ABS]	The man killed his wife out of jealousy.				
28	Basque	41	main	INS	Gizon-a-k mundu guzti-a-ri konta-tu zion harrokeria-z.	man-SG-ERG world all-SG-DAT tell-PFV AUX.PST.ABS3SG.DAT3SG.ERG3SG vanity-INS	The man told everyone about it out of vanity.				
28	Basque	42	main	n.a.	Emakume-a-k ontzi guzti-ak puska-tu zituen haserre-a-k jo-ta	woman-SG-ERG dish all-PL.ABS break-PFV AUX.PST.ABS3PL.ERG3SG anger-SG-ERG hit-PTCP 	The woman broke all the dishes out of anger.			This translation is not included in the database because the causing event is expressed as a dependent clause, not a noun phrase.	
28	Basque	42	alternate	n.a.	Emakume-a-k ontzi guzti-ak puska-tu zituen haserre-tu-rik 	woman-SG-ERG dish all-PL.ABS break-PFV AUX.PST.ABS3PL.ERG3SG get_angry-PFV-PART 	The woman broke all the dishes out of anger.			This translation is not included in the database because the causing event is expressed as a dependent clause, not a noun phrase.	
28	Basque	42	alternate	INS	Emakume-a-k ontzi guzti-ak puska-tu zituen haserre-z.	woman-SG-ERG dish all-PL.ABS break-PFV AUX.PST.ABS3PL.ERG3SG anger-INS	The woman broke all the dishes out of anger.				
28	Basque	43	main	n.a.	Emakume-a lo-ta-ra jantz-i-ta joa-n zen hotz-a zue-lako.	woman-SG[ABS] sleep-PTCP-ALL put_on-PFV-PTCP go-PFV AUX.PST.ABS3SG cold-SG[ABS] AUX.PST.ABS3SG.ERG3SG-cause 	The woman went to sleep clothed because of the cold.			This translation is not included in the database because the causing event is expressed as a dependent clause, not a noun phrase.	
28	Basque	43	alternate	GEN_ondorioz	Emakume-a lo-ta-ra jantz-i-ta joa-n zen hotz-a-ren ondorio-z.	woman-SG[ABS] sleep-PTCP-ALL put_on-PFV-PTCP go-PFV AUX.PST.ABS3SG cold-SG-GEN result-INS	The woman went to sleep clothed because of the cold.				
28	Basque	44	main	MOT	Irakasle-a-k ikasle-a bere traje-a-gatik zorion-du zuen.	teacher-SG-ERG student-SG[ABS] REFL suit-SG-MOT congratulate-PFV AUX.PST.ABS3SG.ERG3SG	The teacher commended the student for his suit.				
28	Basque	45	main	MOT	Gizon-a-k bere bizilagun-a jo zuen esa-n zitu-en hitz-engatik.	man-SG-ERG REFL neighbor-SG[ABS] hit[PFV] AUX.PST.ABS3SG.ERG3SG say-PFV AUX.PST.ABS3PL.ERG3SG-REL word[PL]-MOT	The man killed his neighbor for his words.				
28	Basque	46	main	MOT	Ume-e-k baloi-a-gatik borroka egi-n zuten.	child-PL-ERG ball-SG-MOT fight do-PFV AUX.PST.ABS3SG.ERG3PL	The children fought because of the ball.				
28	Basque	47	main	MOT	Gizon-a-k herentzia-gatik eztabaida-tu zuen bere anaia-rekin.	man-SG-ERG inheritance[SG]-MOT argue-PFV AUX.PST.ABS3SG.ERG3SG REFL brother[SG]-COM	The man argued with his brother over the inheritance.				
28	Basque	48	main	MOT	Emakume-a-k marrazki-engatik eros-i zuen liburu-a.	woman-SG-ERG picture[PL]-MOT buy-PFV AUX.PST.ABS3SG.ERG3SG book-SG[ABS]	The woman bought the book because of the pictures.				
28	Basque	49	main	MOT	Emakume-a-k plan-ak ber-ta-n behe-ra utz-i zituen bere umore txarr-a-gatik.	woman-SG-ERG plan-PL.ABS itself-INDF-IN lower_part-ALL leave-PFV AUX.PST.ABS3PL.ERG3SG REFL mood bad-SG-MOT	The woman canceled her plans because of her bad mood.				
28	Basque	50	main	ikusirik	Putzu-ak ikus-i-rik, bart euri-a egi-n zuen.	puddle-PL.ABS see-PFV-PART last_night rain-SG[ABS] do-PFV AUX.PST.ABS3SG.ERG3SG	Judging by the puddles, it rained last night.				
28	Basque	51	main	ikusirik	Burbuila-k ikus-i-rik, ur-a iraki-tzen ari da.	bubble-PL.ABS see-PFV-PART water-SG[ABS] boil-IPFV PROG AUX.PRS.ABS3SG	Judging by the bubbles, the water is boiling.				
28	Basque	52	main	n.a.	Zatoz etxe barru-ra, hotz-a egi-ten du eta.	come.PRS.2SG house inside-ALL cold-SG[ABS] do-IPFV AUX.PRS.ABS3SG.ERG3SG and	It is cold outside, come in.			This translation is not included in the database because the expression corresponding to the causing event is not a syntactic dependent of the expression corresponding to the caused event. 	
28	Basque	53	main	n.a.	n.a.	n.a.	n.a.			No satisfactory translation has been obtained.	
28	Basque	54	main	INS	Matematika lege-z, zenbaki hori ezin da bat baino txiki-ago-a iza-n.	mathematics law-INS number this[ABS] impossibility AUX.PRS.ABS3SG one[ABS] than little-COMP-SG[ABS] be-PFV	Per mathematical laws, this number cannot be less than one.				
