language_no	language_name	stimulus_no	status	causal_marker	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comments	comments_informal
34	Indonesian (Standard)	12	main	dengan	perempuan itu puas dengan nila-nya	woman that satisfied with grade-POSS.3	The girl is satisfied with her grade.	женщина этот довольна с оценка-POSS.3	Девушка довольна своей оценкой.		
34	Indonesian (Standard)	13	main	karena	istri itu marah karena kata-kata suami-nya	wife that angry because words husband-POSS.3	The wife was angered by her husband’s words.	жена этот злой из-за слова муж-POSS.3	Жена была возмущена словами мужа.		
34	Indonesian (Standard)	14	main	karena	anak laki-laki itu senang karena ide ini	child man that happy because idea this	The boy was thrilled by this idea.	ребенок человек этот счастливый из-за идея это	Мальчик был в восторге от этой идеи.		
34	Indonesian (Standard)	14	alternate	dengan	anak laki-laki itu senang dengan ide ini	child man that happy with idea this	The boy was thrilled by this idea.	ребенок человек этот счастливый с идея это	Мальчик был в восторге от этой идеи.		
34	Indonesian (Standard)	15	main	karena	laki-laki itu menjadi lemah karena kelaparan	man that become weak because hunger	The man was weakened by hunger.	человек этот стал слабый из-за голод	Человек ослабел от голода.		
34	Indonesian (Standard)	16	main	karena	laki-laki itu meninggal karena kelaparan	man that die because starvation	The man died of starvation.	человек этот умереть из-за голод	Мужчина умер от голода.		
34	Indonesian (Standard)	17	main	karena	laki-laki itu menjerit karena kesakitan.	man that scream because pain	The man is screaming from the pain.	человек этот кричать из-за боль	Мужчина кричит от боли.		
34	Indonesian (Standard)	18	main	karena	perempuan itu menggigil/gemetaran karena kedinginan	woman that shiver because cold	The woman is shivering from the cold.	женщина этот дрожать из-за холод	Женщина дрожит от холода.		
34	Indonesian (Standard)	19	main	karena	anak itu mulai menangis karena ketakutan.	child that begin cry because fear	The child began to cry out of fear.	ребенок этот начинать плакать из-за страх	Ребенок начал плакать от страха.		
34	Indonesian (Standard)	20	main	dengan	anak itu tertawa dengan riang/gembira	child that laugh with joy	The child laughed with joy.	ребенок этот смеяться с радость	Ребенок засмеялся от радости.		
34	Indonesian (Standard)	21	main	karena	anak itu bersembunyi di gudang karena katakutan	child that hide in barn because fear	The child hid in the barn out of fear.	ребенок этот спрятаться в сарай из-за страх	Ребенок спрятался в сарае от страха.		
34	Indonesian (Standard)	22	main	karena	laki-laki itu diam karena kesopanan.	man that silent because modesty	The man kept silent out of modesty.	человек этот тихий из-за скромность	Мужчина из скромности промолчал.		
34	Indonesian (Standard)	23	main	dalam	wanita itu memegang tangan kakak laki-laki-nya dalam ketakutan	woman that grab hand young.sibling man-POSS.3 in fear	The woman grabbed her brother’s hand in fear.	женщина этот схватить рука молодой.сиблинг человек-POSS.3 в страх	Женщина в страхе схватила брата за руку.		
34	Indonesian (Standard)	23	alternate	karena	wanita itu memegang tangan kakak laki-laki-nya karena ketakutan	woman that grab hand young.sibling man-POSS.3 because fear	The woman grabbed her brother’s hand in fear.	женщина этот схватить рука молодой.сиблинг человек-POSS.3 из-за страх	Женщина в страхе схватила брата за руку.		
34	Indonesian (Standard)	24	main	dari	wanita itu capek dari pekerjaan	woman that tired from work	The woman is tired from work.	жеенщина этот устала от работа	Женщина устала от работы.		
34	Indonesian (Standard)	25	main	karena	wanita itu tidak bisa tidur karena nyamuk	woman that NEG can sleep because mosquito	The woman can’t fall asleep because of the mosquitoes.	женщина этот NEG можно спать из-за комар	Женщина не может заснуть из-за комаров.		
34	Indonesian (Standard)	26	main	karena	air-nya terlihat jernih karena cahaya1 bulan2	water-POSS.3 look bright because lightmoon1,2	The water looks bright because of the lightmoon.	вода-POSS.3 смотреть яркий из-за светлая луна	Вода выглядит яркой из-за световой луны.		
34	Indonesian (Standard)	27	main	karena	karena anjing-nya, dia berhasil dalam berburu	because dog-POSS.3 he succeed in hunt	Thanks to his dog, he is successful in hunting.	из-за собака-POSS.3 он преуспеть в охота	Благодаря своей собаке он успешно охотится.		
34	Indonesian (Standard)	28	main	kepada	istri-nya marah kepada suami-nya	wife-POSS.3 angry to husband-POSS.3	The wife was angry at her husband.	жена-POSS.3 злой к муж-POSS.3	Жена злится на мужа.		
34	Indonesian (Standard)	29	main	karena	wanita itu terlambat untuk bekerja karena suami-nya	woman that late for work because husband-POSS.3	The woman was late for work because of her husband.	женщина этот поздно за работа из-за муж-POSS.3	Женщина опоздала на работу из-за мужа.		
34	Indonesian (Standard)	30	main	karena	orang-orang meninggal karena gempa bumi	people die because earthquake	The people died because of the earthquaqe.	люди умереть из-за землетрясение	Люди погибли из-за землетрясения.		
34	Indonesian (Standard)	31	main	karena	semua kerusakan terjadi karena manusia	all damage happen because human	All misfortunes happen because of people.	все ущерб случаться из-за человек	Все несчастья происходят из-за людей.		
34	Indonesian (Standard)	32	main	karena	laki-laki dapat melihat dengan lebih baik sekarang karena operasi	man can see with more good now because operation	The man can see better now thanks to the operation.	человек можно видеть с более хороший сейчас из-за операция	Благодаря операции мужчина теперь лучше видит.		
34	Indonesian (Standard)	33	main	karena	wanita itu hidup karena laki-laki itu	woman that live because man that	The woman is alive thanks to that man.	женщина этот жить из-за человек этот	Женщина жива благодаря этому мужчине.		
34	Indonesian (Standard)	34	main	n.a.	laki-laki itu bilang ke istri-nya tentang itu karena kecerobohan-nya	man that tell to wife-POSS.3 about that because carelessness-POSS.3	The man told his wife about it out of carelessness.	человек этот сказать к жена-POSS.3 о это из-за небрежность-POSS.3	Мужчина рассказал об этом жене по невнимательности.	This translation is not included in the database because the noun phrase used in the nominal causal construction semantically deviates from the one intended by the stimulus sentence.	
34	Indonesian (Standard)	35	main	karena	wanita itu terpeleset karena kecerobohan-nya	women that slip because carelessness-POSS.3	The woman slipped because of carelessness.	женщины этот соскальзывать из-за небрежность-POSS.3	Женщина поскользнулась из-за невнимательности.		
34	Indonesian (Standard)	36	main	karena	pilot itu mampu untuk mendaratkan pesawat-nya, karena pengalaman-nya	pilot that able for land plane-POSS.3 because experience-POSS.3	The pilot was able to land the plane thanks to his experience.	пилот этот способный за посадить самолет-POSS.3 из-за опыт-POSS.3	Пилот смог посадить самолет благодаря своему опыту.		
34	Indonesian (Standard)	37	main	n.a.	pilot itu tidak bisa mendaratkan pesawat-nya karena kurang berpengalaman	pilot that NEG can land plane-POSS.3 because less inexperience	The pilot could not land the plane because he had little experience.	пилот этот NEG можно посадить самолет-POSS.3 из-за меньше неопытность	Пилот не смог посадить самолет, потому что у него было мало опыта.	This translation is not included in the database because the causing event is expressed as a dependent clause, not a noun phrase.	
34	Indonesian (Standard)	38	main	karena	ketika waktu perang, orang-orang makan rumput karena kelaparan	when time war people eat grass because hunger	In wartime, people ate grass out of hunger.	когда время война люди есть трава из-за голод	В военное время люди ели траву от голода.		
34	Indonesian (Standard)	39	main	n.a.	perempuan itu masuk ke dalam karena penasaran	woman that enter to inside because curious	The woman went inside because she is curious.	женщина этот войти к внутри из-за любопытный	Женщина вошла внутрь, потому что она любопытная.	This translation is not included in the database because the causing event is expressed as a dependent clause, not a noun phrase.	
34	Indonesian (Standard)	40	main	n.a.	pria itu membunuh istri-nya karena cemburu	man that kill wife-POSS.3 because jealous	The man killed his wife because he is jealous.	человек это убийство жена-POSS.3 из-за ревнивый	Мужчина убил свою жену, потому он ревнив.	This translation is not included in the database because the causing event is expressed as a dependent clause, not a noun phrase.	
34	Indonesian (Standard)	41	main	karena	laki-laki itu bilang ke semua orang tentang hal itu karena kebanggaannya	man that say to all human about thing that because pride	The man told everyone about it out of vanity.	человек это сказать к все человек о вещь это из-за гордость	Мужчина рассказал об этом всем из тщеславия.		
34	Indonesian (Standard)	42	main	karena	wanita itu memecahkan semua piring karena kemarahan-nya	woman that break all dish because anger-POSS.3	The woman broke all the dishes out of anger.	женщина этот ломать все блюдо из-за злость-POSS.3	Женщина разбила всю посуду от злости.		
34	Indonesian (Standard)	43	main	karena	wanita itu tidur dengan pakaian-nya yang kebal karena kedinginan	woman that sleep with cloth-POSS.3 REL thick because cold	The woman went to sleep clothed because of the cold.	женщина этот спать с одежда-POSS.3 REL толстый из-за холод	Женщина легла спать в одежде из-за холода.		
34	Indonesian (Standard)	44	main	karena	guru itu memuji siswa-nya karena jas-nya	teacher that praise student-POSS.3 because suit-POSS.3	The teacher commended the student for his suit.	учитель этот хвалить ученик-POSS.3 из-за костюм-POSS.3	Учитель похвалил ученика за его костюм.		
34	Indonesian (Standard)	45	main	karena	laki-laki itu memukul tetangga-nya karena kata-kata tetangga-nya	man that beat neighbour-POSS.3 because words neighbour-POSS.3	The man beat his neighbor because of his words.	человек этот бить сосед-POSS.3 из-за слова сосед-POSS.3	Мужчина избил соседа за его слова.		
34	Indonesian (Standard)	46	main	karena	anak-anak itu bertengkar karena bola	children that fight because ball	The children fought over the ball.	дети этот бороться из-за мяч	Дети дрались за мяч.		
34	Indonesian (Standard)	47	main	karena	laki-laki itu bertengkar dengan adik laki-laki-nya karena warisan	man argue with younger.sibling man-POSS.3 because inheritance	The man argued with his brother over the inheritance.	человек спорить с молодой.сиблинг человек-POSS.3 к из-за наследование	Мужчина поспорил с братом из-за наследства.		
34	Indonesian (Standard)	48	main	karena	wanita itu membeli buku karena gambar-nya	woman that buy book because picture-POSS.3	The woman bought the book because of the pictures.	женщина этот купить книга из-за картина-POSS.3	Женщина купила книгу из-за картинок.		
34	Indonesian (Standard)	49	main	n.a.	wanita itu membatalkan rencana-nya dengan teman-nya karena mood-nya hatinya tidak bagus	woman that cancel plan-POSS.3 with friend-POSS.3 because mood-POSS.3 NEG good	The woman bought the book because her mood is bad.	женщина этот отменить план-POSS.3 с друг-POSS.3 из-за настроение-POSS.3 NEG хороший	Женщина купила книгу, потому что у нее плохое настроение.	This translation is not included in the database because the causing event is expressed as a dependent clause, not a noun phrase.	
34	Indonesian (Standard)	50	main	n.a.	di-lihat dari genangan air-nya tadi malam pasti hujan	PASS.3-see from puddle water-POSS.3 last night surely rain	Seen from the puddles, it rained last night.	PASS.3-видеть из лужа вода-POSS.3 прошлая ночь точно дождить	Судя по лужам, прошлой ночью шел дождь.	This translation is not included in the database because the causing event is expressed as a dependent clause, not a noun phrase.	
34	Indonesian (Standard)	51	main	n.a.	melihat dari buih-nya air-nya sudah mendidih	act.see from bubble-POSS.3 water-POSS.3 already boil	Seen from the bubbles, the water is boiling.	действовать.видеть из пузырь-POSS.3 вода-POSS.3 уже кипеть	Судя по пузырькам, вода кипит.	This translation is not included in the database because the causing event is expressed as a dependent clause, not a noun phrase.	
34	Indonesian (Standard)	52	main	n.a.	masuk ke rumah! dingin di luar!	enter to house cold in outside	Enter the house, it is cold outside.	войти к дом холодно в вне	Войдите в дом, на улице холодно.	This translation is not included in the database because the expression corresponding to the causing event is not a syntactic dependent of the expression corresponding to the caused event.	
34	Indonesian (Standard)	53	main	n.a.	di mana sweater-ku? saya kedinginan	in where sweater-POSS.1 I cold	Where is my sweater? Because I am cold.	в куда свитер-POSS.1 я холодный	Где мой свитер? Потому что мне холодно.	This translation is not included in the database because the expression corresponding to the causing event is not a syntactic dependent of the expression corresponding to the caused event.	
34	Indonesian (Standard)	54	main	secara	secara matematika, angka itu tidak bisa kurang dari satu	by math number that NEG can less from one	By math, this number cannot be less than one.	по математика количество этот NEG можно меньше из один	Согласно математике, это число не может быть меньше единицы.		
