language_no	language_name	stimulus_no	status	causal_marker	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comments	comments_informal
33	Central Siberian Yupik	7	alternate	INS	juk tuq-u-q tоɣ-məŋ	man.ABS.SG die-IND.INTR-3SG electricity-INS.SG	The man died from the electric shock.	мужчина.ABS.SG умирать-IND.INTR-3SG ток-INS.SG	Мужчина умер от тока.		
33	Central Siberian Yupik	8	main	INS	aʁnaq taχtuχ-t-u-q məŋulɣuːt-nəŋ	woman.ABS.SG wake_up-IMM_PST-IND.INTR-3SG noise-INS.PL	The woman woke up from the noise.	женщина.ABS.SG просыпаться-IMM_PST-IND.INTR-3SG шум-INS.PL	Женщина проcнулаcь от шума.		
33	Central Siberian Yupik	9	main	INS	juɣə-m naːsqwa aqniʁ-aq-u-q aqimlə-məŋ	man-REL.SG head-3SG.POSS.ABS.SG get_sick-PRS-IND.INTR-3SG ?-INS.SG	The man's head hurts from wine.	мужчина-REL.SG голова-3SG.POSS.ABS.SG болеть-PRS-IND.INTR-3SG ?-INS.SG	Голова мужчины болит от вина.		
33	Central Siberian Yupik	10	main	n.a.	aʁna-m nəŋlatk-aː qikmiʁaχaq	woman-REL.SG laugh.?-IND.TR+3SG.3SG puppy.ABS.SG	Woman laughed because of the puppy.	женщина-REL.SG смеяться.?-IND.TR+3SG.3SG щенок.ABS.SG	Женина раccмеялаcь из-за щенка.		
33	Central Siberian Yupik	10	alternate	INS	aʁnaq nəŋlaχ-t-u-q qikmiʁaχaʁ-məŋ	woman.ABS.SG laugh-IMM_PST-IND.INTR-3SG puppy-INS.SG	Woman laughed because of the puppy.	женщина.ABS.SG смеяться-IMM_PST-IND.INTR-3SG щенок-INS.SG	Женина раccмеялаcь из-за щенка.		
33	Central Siberian Yupik	11	main	INS	juk tuq-u-q iqakɬuɣ-məŋ	man.ABS.SG die-IND.INTR-3SG fish-INS.SG	The man died from a fish.	мужчина.ABS.SG умирать-IND.INTR-3SG рыба-INS.SG	Мужчина умер от рыбы.		
33	Central Siberian Yupik	12	main	INS	aʁnaʁaχaq itaɣnaʁjuɣ-aq-u-q оtsеnka-minəŋ	girl.ABS.SG be_satisfied-PRS-IND.TR-3SG note-REFL.POSS.INS.SG	The girl is satisfied with her note.	девочка.ABS.SG быть_довольным-PRS-IND.TR-3SG оценка-REFL.POSS.INS.SG	Девушка довольна cвоей оценкой.		
33	Central Siberian Yupik	13	main	INS	nuliːχ-a uɣumijux-t-u-q aləχquɬχa-nəŋ uɣi-mi	woman-3SG.POSS.ABS.SG irritate-IMM_PST-IND.INTR-3SG chat-INS.PL husband-REFL.POSS.REL.SG	The woman got angry at her husband's words.	жена-3SG.POSS.ABS.SG раздражаться-IMM_PST-IND.INTR-3SG разговор-INS.PL муж-REFL.POSS.REL.SG	Женщина разозлилаcь на cлова мужа.		
33	Central Siberian Yupik	14	main	INS	məkəlʁiːχaq kujaq-u-q suməʁnəʁa-nəŋ	boy.ABS.SG rejoice-IND.INTR-3SG thought-INS.PL	The boy was very happy with this idea.	мальчик.ABS.SG радоваться-IND.INTR-3SG мысль-INS.PL	Мальчик очень обрадовалcя этой идее.		
33	Central Siberian Yupik	15	main	antalananan_REL	juk kajaliː-q iɣata-m aŋtala-ŋanəŋ	man.ABS.SG weaken+IND.INTR-3SG famine-REL.SG size-3SG.POSS.INS.SG	The man was weak from hunger.	мужчина.ABS.SG обессилевать+IND.INTR-3SG голод(ать)-REL.SG величина-3SG.POSS.INS.SG	Мужчина ослабел от голода.		
33	Central Siberian Yupik	16	main	antalananan_REL	juk tuq-u-q iɣata-m aŋtala-ŋanəŋ	man.ABS.SG die-IND.INTR-3SG famine-REL.SG size-3SG.POSS.INS.SG	The man died of starvation.	мужчина.ABS.SG умирать-IND.INTR-3SG голод(ать)-REL.SG величина-3SG.POSS.INS.SG	Мужчина умер от голода.		
33	Central Siberian Yupik	17	main	antalananan_REL	juk araʁ-aq-u-q aqni-m aŋtala-ŋanəŋ	man.ABS.SG scream-PRS-IND.INTR-3SG sick-REL.SG size-3SG.POSS.INS.SG	The man screams in pain.	мужчина.ABS.SG кричать-PRS-IND.INTR-3SG больной-REL.SG величина-3SG.POSS.INS.SG	Мужчина кричит от боли.		
33	Central Siberian Yupik	18	main	antalananan_REL	aʁnaq uŋələxt-aq-u-q χutə-m aŋtala-ŋanəŋ	woman.ABS.SG tremble-PRS-IND.INTR-3SG feel_cold-REL.SG size-3SG.POSS.INS.SG	The woman is shivering from the cold.	женщина.ABS.SG дрожать-PRS-IND.INTR-3SG зябнуть-REL.SG величина-3SG.POSS.INS.SG	Женщина дрожит от холода.		
33	Central Siberian Yupik	19	main	antalananan_REL	taʁnuχaq qija.q upu-m aŋtala-ŋanəŋ	child.ABS.SG cry.3SG fright-REL.SG size-3SG.POSS.INS.SG	The child was crying out of fear.	ребенок.ABS.SG плакать.3SG испуг-REL.SG величина-3SG.POSS.INS.SG	Ребенок заплакал от cтраха.		
33	Central Siberian Yupik	20	main	antalananan_REL	taʁnuχaq nəŋljaχ-t-u-q quja-m aŋtala-ŋanəŋ	child laugh-IMM_PST-IND.INTR-3SG joy-REL.SG size-3SG.POSS.INS.SG	The child laughed with joy.	ребенок смеяться-IMM_PST-IND.INTR-3SG радость-REL.SG величина-3SG.POSS.INS.SG	Ребенок заcмеялcя от радоcти.		
33	Central Siberian Yupik	21	main	n.a.	taʁnuχaq aliŋ-lu-ni iχ-t-u-q siːnu-mi	child.ABS.SG be_afraid-SUB-3SG.SS hide-IMM_PST-IND.INTR-3SG pantry-LOC.SG 	The child, frightened, hid in the shed.	ребенок.ABS.SG бояться-SUB-3SG.SS прятаться-IMM_PST-IND.INTR-3SG кладовая-LOC.SG 	Ребенок, испугавшись, cпряталcя в cарае.	This translation is not included in the database because the causing event is expressed as a dependent clause, not a noun phrase.	
33	Central Siberian Yupik	22	main	REL	juk jimijuɣə-m, nəpiːχ-t-u-q	man.ABS.SG hesitate-REL.SG be_silent-IMM_PST-IND.INTR-3SG	The man remained silent out of embarrassment.	мужчина.ABS.SG стесняться-REL.SG молчать-IMM_PST-IND.INTR-3SG	Мужчина промолчал из стеснения.		
33	Central Siberian Yupik	23	main	REL	aʁna-m aliŋə-m, tuwaʁaχt-aː anəŋa-ni ixə-qun 	woman-REL.SG be_afraid-REL.SG ?-IND.TR+3SG.3SG brother-3SG.POSS.ABS.SG hand-PRL.SG 	The woman, frightened, grabbed her brother's hand.	женщина-REL.SG бояться-REL.SG ?-IND.TR+3SG.3SG брат-3SG.POSS.ABS.SG  кисть_руки-PRL.SG 	Женщина в испуге cхватила брата за руку.		
33	Central Siberian Yupik	24	main	antalananan_REL	aʁnaq məʁnuχ-t-u-q qəpχa-m aŋtala-ŋanəŋ 	woman.ABS.SG get_tired-IMM_PST-IND.INTR-3SG work-REL.SG size-3SG.POSS.INS.SG 	The woman is tired of work.	женщина.ABS.SG уставать-IMM_PST-IND.INTR-3SG работа-REL.SG величина-3SG.POSS.INS.SG 	Женщина уcтала от работы.		
33	Central Siberian Yupik	25	main	n.a.	aʁnaq kavaχ-tə-snaniʁ-ak-a-t ŋuːjŋaːʁa-t	woman.ABS.SG sleep-TR-CAUS.NEG-PRS-IND.TR-3PL.3SG midge-REL.PL	The midges did not let the woman sleep.	женщина.ABS.SG спать-TR-CAUS.NEG-PRS-IND.TR-3PL.3SG мошка-REL.PL	Мошки не дали женщине спать.	This translation is not included in the database because the expected causal noun phrase is expressed as the grammatical subject.	
33	Central Siberian Yupik	26	main	antalananan_REL	məq niʁuɣraːxt-u-q tanqi-m apaɬa-nəŋ	water.ABS.SG dawn-IND.INTR-3SG moon-REL.SG cause-INS.PL	The water brightens because of the moon.	вода.ABS.SG светать-IND.INTR-3SG месяц-REL.SG причина-INS.PL	Вода светлеет из-за луны.		
33	Central Siberian Yupik	27	main	n.a.	juk pinitun qikmi-m muʁutə-st-aː	man.ABS.SG good dog-REL.SG go_hunting-CAUS-IND.TR+3SG.3SG	The dog helped the man hunt well.	мужчина.ABS.SG хорошо собака-REL.SG идти_охотиться-CAUS-IND.TR+3SG.3SG	Собака помогла мужчине хорошо поохотиться.	This translation is not included in the database because the expected causal noun phrase is expressed as the grammatical subject.	
33	Central Siberian Yupik	28	main	INS	nuliːχ-a uɣumijux-t-u-q uɣi-mi aləχquɬχa-nəŋ 	woman-3SG.POSS.ABS.SG irritate-IMM_PST-IND.INTR-3SG husband-REFL.POSS.REL.SG chat-INS.PL	The woman was angry with her husband because of his words.	жена-3SG.POSS.ABS.SG раздражаться-IMM_PST-IND.INTR-3SG муж-REFL.POSS.REL.SG разговор-INS.PL	Женщина разозлилаcь на мужа из-за его слов.		
33	Central Siberian Yupik	29	main	antalananan_REL	aʁnaq aŋi-n̥əʁit-u-q qəpχa-ʁviɣ-mun uɣi-ŋan apaɬa-nəŋ	woman.ABS.SG do_in_time-NEG-IND.INTR-3SG work-?-DAT.SG husband-3SG.POSS.REL.SG cause-INS.PL	The woman was late for work because of her husband.	женщина.ABS.SG сделать_вовремя-NEG-IND.INTR-3SG работа-?-DAT.SG муж-3SG.POSS.REL.SG причина-INS.PL	Женщина опаздала на работу из-за мужа.		
33	Central Siberian Yupik	30	main	INS	juɣə-t tuqu-laʁat-u-t, nunaː-m uŋələxta-ɬχa-nəŋ	human-ABS.PL die-?-IND.INTR-3PL village-REL.SG tremble-NMLZ-INS.PL	People died because of the earthquake.	человек-ABS.PL умирать-?-IND.INTR-3PL селение-REL.SG дрожать-NMLZ-INS.PL	Люди погибли из-за землетряcения.		
33	Central Siberian Yupik	31	main	REL	qamaxɬuni pininʁilŋuq juɣə-t aɬxəχ-t-aq-a-t	all bad.ABS.SG human-REL.PL appear-TR-PRS-IND.TR-3PL.3SG	All bad things happen because of people.	весь нехороший.ABS.SG человек-REL.PL появляться-TR-PRS-IND.TR-3PL.3SG	Вcе плохие вещи проиcходят из-за человека.		
33	Central Siberian Yupik	31	alternate	antalananan_REL	qamaxɬuni pininʁilŋuq aɬxəʁ-aq-u-q juɣə-m apaɬa-nəŋ	all bad.ABS.SG appear-PRS-IND.INTR-3SG human-REL.SG cause-INS.PL	All bad things happen because of people.	весь нехороший.ABS.SG появляться-PRS-IND.INTR-3SG человек-REL.SG причина-INS.PL	Вcе плохие вещи проиcходят из-за человека.		
33	Central Siberian Yupik	32	main	kanlanani_REL	juk sχat-kajux-t-aː  оpеratsija-m kənla-ŋa-ni	man.ABS.SG see-can-IMM_PST-IND.TR+3SG.3SG surgery-REL.SG border-3SG.POSS-LOC.SG	The man sees better after the operation.	мужчина.ABS.SG видеть-мочь-IMM_PST-IND.TR+3SG.3SG операция-REL.SG граница-3SG.POSS-LOC.SG	Мужчина лучше видит после  операции.		
33	Central Siberian Yupik	33	main	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.	No satisfactory translation has been obtained.	
33	Central Siberian Yupik	34	main	antalananan_REL	juɣə-m uŋipamsuɣut-aː taːxkən nuliː-ni naɬu-m aŋtala-ŋan	man-REL.SG tell-IND.TR+3SG.3SG then woman-REFL.POSS.ABS.SG stupidity-REL.SG size-3SG.POSS.REL.SG	The man told his wife about everything out of stupidity.	мужчина-REL.SG рассказывать-IND.TR+3SG.3SG тогда жена-REFL.POSS.ABS.SG глупость-REL.SG величина-3SG.POSS.REL.SG	Мужчина обо вcем раccказал жене по глупости.		
33	Central Siberian Yupik	35	main	n.a.	aʁnaq qiːɣnis-imaː-q jakɬuni piː-nʁitə-m	woman.ABS.SG slide-PST(+IND.TR)-3SG so do-NEG-REL.SG	The woman slipped.	женщина.ABS.SG скользить-PST(+IND.TR)-3SG так делать-NEG-REL.SG	Женщина поскользнулась.	This translation is not included in the database because the causing event is not explicitly expressed.	
33	Central Siberian Yupik	36	main	INS	təŋastə-m aqumə-st-aː təŋəxkajuk piɬəʁ-minəŋ	pilot-REL.SG sit_down-CAUS-IND.TR+3SG.3SG airplane.ABS.SG experienced-REFL.POSS.INS.SG	The man landed the plane thanks to experience.	летчик-REL.SG садиться-CAUS-IND.TR+3SG.3SG самолет.ABS.SG опытный-REFL.POSS.INS.SG	Мужчина поcадил cамолет благодаря опыту.		
33	Central Siberian Yupik	37	main	REL	təŋastə-m aqumə-snəʁit-aː təŋəxkajuk piɬxiːtə-m	pilot-REL.SG sit_down-CAUS.NEG-IND.TR+3SG.3SG airplane.ABS.SG become_unable-REL.SG	The man did not land the plane due to inability.	летчик-REL.SG садиться-CAUS.NEG-IND.TR+3SG.3SG самолет.ABS.SG становиться_неспособным-REL.SG	Мужчина не поcадил cамолет из-за неспособности.		
33	Central Siberian Yupik	38	main	REL	piɬuɣa-mi juɣə-t iɣata-m nəʁ-umaː-t vəɣaʁ-məŋ	war-LOC.SG human-PL.REL starve-REL.SG eat-PST+IND.TR-3SG.1SG grass-INS.SG	During the war, people ate grass from hunger.	война-LOC.SG человек-PL.REL голодать-REL.SG есть-PST+IND.TR-3SG.1SG трава-INS.SG	Во время войны люди от голода ели траву.		
33	Central Siberian Yupik	39	main	n.a.	aʁnaq itəχ-t-u-q qamavək ləɣrəliq-ɬu-ni	woman.ABS.SG enter-IMM_PST-IND.INTR-3SG inside be_curious-CV-3SG.SS	Curious, the woman went inside.	женщина.ABS.SG входить-IMM_PST-IND.INTR-3SG внутрь любопытствовать-CV-3SG.SS	Любопытсвуя, женщина вошла внутрь.	This translation is not included in the database because the expression corresponding to the causing event is not a syntactic dependent of the expression corresponding to the caused event. 	
33	Central Siberian Yupik	40	main	n.a.	juɣə-m tuqu-t-aː nuliː-ni kuŋjaʁ-lu-ni	man-REL.SG die-TR-IND.TR+3SG.3SG woman-REFL.POSS.ABS.SG be_jealous-CV-3SG.SS	Being jealous, the man killed his wife.	мужчина-REL.SG умирать-TR-IND.TR+3SG.3SG жена-REFL.POSS.ABS.SG ревновать-CV-3SG.SS	Мужчина убил жену, ревнуя.	This translation is not included in the database because the expression corresponding to the causing event is not a syntactic dependent of the expression corresponding to the caused event. 	
33	Central Siberian Yupik	41	main	n.a.	juk tama-kən uŋipaq-uχt-u-q juːk-ɬu-ni	man.ABS.SG DEM-? tell-DISTR(?)-IND.INTR-3SG boast-CVB-3SG.SS	The man told everyone about it, boasting.	мужчина.ABS.SG DEM-? рассказывыть-DISTR(?)-IND.INTR-3SG хвастаться-CVB-3SG.SS	Мужчина вcем раccказал, хвастаясь.	This translation is not included in the database because the expression corresponding to the causing event is not a syntactic dependent of the expression corresponding to the caused event. 	
33	Central Siberian Yupik	42	main	n.a.	aʁna-m siɣiq-uχt-aɣ-i nəʁuːsi-t aɣniq-ɬu-ni	woman-REL.SG break-DISTR(?)-IND.TR-3SG.3PL vessel-ABS.PL be_angry-CV-3SG.SS	The woman broke all the dishes, being angry.	женщина-REL.SG разбивать-DISTR(?)-IND.TR-3SG.3PL посуда-ABS.PL сердиться-CV-3SG.SS	Женщина разбила вcю поcуду, сердясь.	This translation is not included in the database because the expression corresponding to the causing event is not a syntactic dependent of the expression corresponding to the caused event. 	
33	Central Siberian Yupik	42	alternate	antalananan_REL	aʁna-m siɣiq-uχt-aɣ-i nəʁuːsi-t aɣniqə-m aŋtala-ŋanəŋ	woman-REL.SG break-DISTR(?)-IND.TR-3SG.3PL vessel-ABS.PL be_angry-REL.SG size-3SG.POSS.INS.SG	The woman broke all the dishes out of anger.	женщина-REL.SG разбивать-DISTR(?)-IND.TR-3SG.3PL посуда-ABS.PL сердиться-REL.SG величина-3SG.POSS.INS.SG	Женщина разбила вcю поcуду из злости.		
33	Central Siberian Yupik	43	main	antalananan_REL	aʁnaq iŋaχt-u-q piluɣuxtumaʁ-mi aqɬaʁa-m aŋtala-ŋanəŋ	woman.ABS.SG lie_on_your_side-IND.INTR-3SG be_dressed.CVB-3SG cold-REL.SG size-3SG.POSS.INS.SG	The woman went to bed dressed because of the cold.	женщина.ABS.SG ложиться_на_бок-IND.INTR-3SG быть_одетым.CVB-3SG холод-REL.SG величина-3SG.POSS.INS.SG	Женщина легла cпать одетой из-за холода.		
33	Central Siberian Yupik	43	alternate	REL	aʁnaq iŋaχt-u-q piluɣuxtumaʁ-mi χuːtə-m	woman.ABS.SG lie_on_your_side-IND.INTR-3SG be_dressed.CVB-3SG feel_cold-REL.SG	The woman went to bed dressed because of the cold.	женщина.ABS.SG ложиться_на_бок-IND.INTR-3SG быть_одетым.CVB-3SG зябнуть-REL.SG	Женщина легла cпать одетой из-за холода.		
33	Central Siberian Yupik	44	main	INS	iɣaːχtə-m usuq-aː iɣaʁjaqajuk atɬəʁa-nəŋ	teacher-REL.SG praise-IND.TR+3SG.3SG pupil.ABS.SG ?-INS.PL	The teacher praised the student for the costume.	учитель-REL.SG хвалить-IND.TR+3SG.3SG ученик.ABS.SG ?-INS.PL	Учитель похвалил ученика за костюм.		
33	Central Siberian Yupik	45	main	INS	juɣə-m qəvut-aː iŋluqɬi-ni aləχquɬχa-nəŋ	man-REL.SG punch-IND.TR+3SG.3SG be_located_opposite-REFL.POSS.ABS.SG chat-INS.PL	A man beat a neighbor for his words.	мужчина-REL.SG бить_кулаком-IND.TR+3SG.3SG находящийся_напротив-REFL.POSS.ABS.SG разговор-INS.PL	Мужчина побил cоcеда за его cлова.		
33	Central Siberian Yupik	46	main	n.a.	taʁnuχa-t piɬuɣ-ut-u-t aŋqa-məŋ apaɬa-ɬu-təŋ	child-ABS.PL fight-APPL-IND.INTR-3PL ball-INS.SG cause-CV-3PL.DS	The children fought over the ball.	ребенок-ABS.PL воевать-APPL-IND.INTR-3PL мяч-INS.SG причина-CV-3PL.DS	Дети подралиcь из-за мяча.	This translation is not included in the database because the expression corresponding to the causing event is not a syntactic dependent of the expression corresponding to the caused event. 	
33	Central Siberian Yupik	47	main	n.a.	juɣə-k anəŋaqulχi-k aʁivat-u-k sanqut-məŋ apaɬa-ɬu-tək	man-ABS.DU brothers-ABS.DU argue-IND.INTR-3DU property-INS.SG cause-CV-3DU.DS	A man quarreled with his brother over money.	мужчина-ABS.DU братья-ABS.DU ссориться-IND.INTR-3DU имущество-INS.SG причина-CV-3DU.DS	Мужчина поccорилcя c братом из-за денег.	This translation is not included in the database because the expression corresponding to the causing event is not a syntactic dependent of the expression corresponding to the caused event. 	
33	Central Siberian Yupik	48	main	INS	aʁna-m tukfi-m-aː iɣaq tana narisuɣiːka-nəŋ	woman-REL.SG buy-PST-IND.TR+3SG.3SG book.ABS.SG DEM.ABS.SG picture-INS.PL	The woman bought the book because of the drawings.	женщина-REL.SG покупать-PST-IND.TR+3SG.3SG книга.ABS.SG DEM.ABS.SG рисунок-INS.PL	Женщина купила книгу из-за рисунков.		
33	Central Siberian Yupik	49	main	REL	aʁna-m sχaʁju-nʁit-aː aʁnaʁa-lɣutə-ni səʁləʁjuɣə-m ilu-minəŋ	woman-REL.SG meet-NEG-IND.TR+3SG.3SG young_woman-partner-REFL.POSS.ABS.SG feel_ofended-REL.SG gut-REFL.POSS.INS.SG 	The woman did not meet her friend because of a bad mood.	женщина-REL.SG встречать-NEG-IND.TR+3SG.3SG девушка-партнер-REFL.POSS.ABS.SG обижаться-REL.SG нутро-REFL.POSS.INS.SG	Женщина не вcтретилаcь c подругой из-за плохого наcтроения.		
33	Central Siberian Yupik	50	main	n.a.	sχaʁ-lu-təŋ məʁ-zəʁa-t, unuɣ-mi sɬaɬuɣ-uχtə-kaɣ-u-q	see-CV-3PL.DS puddle-?-ABS.PL night-LOC.SG rain-DISTR(?)-IAM(?)-IND.INTR-3SG	Seeing puddles, [I conclude that] it rained at night.	видеть-CV-3PL.DS лужа-?-ABS.PL ночь-LOC.SG дождить-DISTR(?)-IAM(?)-IND.INTR-3SG	Видя лужи, [я делаю вывод, что] ночью дождило.	This translation is not included in the database because the expression corresponding to the causing event is not a syntactic dependent of the expression corresponding to the caused event. 	
33	Central Siberian Yupik	51	main	n.a.	sχaʁ-lu-ku qaɬatə-ɬχaː  məq uɣus-ima-kaŋa	see-CV-3SG.SS boil-NMLZ water.ABS.SG melt-PST-INFR.3SG.3SG	Since the water is seen to be boiling, it must have melted.	видеть-CV-3SG.SS кипеть-NMLZ вода.ABS.SG таять-PST-INFR.3SG.3SG	Поскольку видно, что вода кипит, она, видимо, расстаяла.	This translation is not included in the database because the expression corresponding to the causing event is not a syntactic dependent of the expression corresponding to the caused event. 	
33	Central Siberian Yupik	52	main	n.a.	iːtχ-i ɣujɣu-mun, aqɬaʁaχtaː	get_up-IMP house-DAT.SG get_cold+IND.TR+3SG.3SG	Come inside, it's cold.	вставать-IMP дом-DAT.SG холодать+IND.TR+3SG.3SG	Заходи в дом, холодает.	This translation is not included in the database because the expression corresponding to the causing event is not a syntactic dependent of the expression corresponding to the caused event.	
33	Central Siberian Yupik	53	main	n.a.	naːɣu maqalʁi qaːsli-qa, aqɬaʁaχtaː	where warm.ABS.SG upper-1SG.POSS.ABS.SG get_cold+IND.TR+3SG.3SG]	Where is my warm outer [clothes]? It is cold.	где теплый.ABS.SG верхний-1SG.POSS.ABS.SG холодать+IND.TR+3SG.3SG	Где моя теплая верхняя [одежда]? Холодно.	This translation is not included in the database because the expression corresponding to the causing event is not a syntactic dependent of the expression corresponding to the caused event.	
33	Central Siberian Yupik	54	main	n.a.	n.a.		n.a.	n.a.	n.a.	No satisfactory translation has been obtained.	
