language_no	language_name	stimulus_no	status	causal_marker	sentence	glosses_en	back_translation_en	glosses_ru	back_translation_ru	comments	comments_informal
16	Udmurt (South)	12	main	DAT	Nylaš šumpot-i-z asl-a-z otmetka-jez-ly.	girl be_glad-PST-3(SG) REFL.OBL-GEN-P.3SG mark-P.3SG-DAT	The girl was happy about her grade.	девочка радоваться-PST-3(SG) REFL.OBL-GEN-P.3SG оценка-P.3SG-DAT	Девочка обрадовалась своей оценке.		
16	Udmurt (South)	13	main	DAT	Kyšno-jez-len vož-ez pot-i-z kart-ez-len vera-m-ez-lə̑.	wife-P.3SG-GEN anger-P.3SG come_out-PST-3(SG) husband-P.3SG-GEN say-NMZ-P.3SG-DAT	The wife was angered by her husband’s words.	жена-P.3SG-GEN злость-P.3SG выходить-PST-3(SG) муж-P.3SG-GEN говорить-NMZ-P.3SG-DAT	Жена рассердилась на слова мужа.		
16	Udmurt (South)	14	main	DAT	Pijaš šumpot-i-z so vera-m-lə̑.	boy be_glad-PST-3(SG) that say-NMZ-DAT	The boy was happy with what was said.	мальчик радоваться-PST-3(SG) это говорить-NMZ-DAT	Мальчик обрадовался от сказанного.		
16	Udmurt (South)	15	main	ABL	Vorgoron žumm-i-z śutem ul-em-leś.	man weaken-PST-3(SG) hungry live-NMZ-ABL	The man was weakened by hunger.	мужчина слабеть-PST-3(SG) голодный жить-NMZ-ABL	Мужчина ослабел от голода 		Комм.: букв., «от голодной жизни».
16	Udmurt (South)	16	main	n.a.	Vorgoron kul-i-z śutem.	man die-PST-3(SG) hungry	The man died starved.	мужчина умирать-PST-3(SG) голодный	Мужчина умер с голода.	This translation is not included in the database because the causing event is expressed as an adnominal dependent in the main clause.	Комментарий М.У.: Здесь буквально сказано «Мужчина умер голодным». То есть я бы не сказала, что причинное отношение тут вообще выражено.
16	Udmurt (South)	16	alternate	ABL	Vorgoron kul-i-z śutem ul-em-leś.	man die-PST-3(SG) hungry live-NMZ-ABL	The man died from starvation.	мужчина умирать-PST-3(SG) голодный жить-NMZ-ABL	Мужчина умер от голода 		Комм.: букв., «от голодной жизни».
16	Udmurt (South)	17	main	ABL	Vorgoron keśaśk-e və̑ś lu-em-leś.	man scream-PRS.3SG hurt become-NMZ-ABL	The man screamed from the pain.	мужчина кричать-PRS.3SG боль становиться-NMZ-ABL	Мужчина кричит от боли.		
16	Udmurt (South)	18	main	ABL	Kyšnomurt kwaĺekja keźyt-leś.	woman shiver.PRS.3SG cold-ABL	The woman is shivering from the cold.	женщина дрожать.PRS.3SG холод-ABL	Женщина дрожит от холода.		
16	Udmurt (South)	19	main	n.a.	Pinal bə̑rd-i-z kurda-sa.	child cry-PST-3(SG) be_afraid-CVB	The child cried, frightened.	ребенок плакать-PST-3(SG) бояться-CVB	Ребенок, испугавшись, заплакал.	This translation is not included in the database because the causing event is expressed as a dependent clause, not a noun phrase.	
16	Udmurt (South)	19	alternate	ABL	Pinal bə̑rd-i-z kurda-m-leś.	child cry-PST-3(SG) be_afraid-NMZ-ABL	The child cried out of fear.	ребенок плакать-PST-3(SG) бояться-NMZ-ABL	Ребенок заплакал от страха.		
16	Udmurt (South)	20	main	n.a.	Pinal śerekja-z šumpot-ə̑sa.	child laugh.PST-3(SG) be_glad-CVB	The child laughed being rejoiced.	ребенок смеяться.PST-3(SG) радоваться-CVB	Ребенок, обрадовавшись, рассмеялся.	This translation is not included in the database because the causing event is expressed as a dependent clause, not a noun phrase.	
16	Udmurt (South)	21	main	n.a.	Pinal kurda-sa pegǯ́-i-z saraj-e.	child be_afraid-CVB run-PST-3(SG) shed-ILL	The child ran to the barn, frightened.	ребенок бояться-CVB бежать-PST-3(SG) сарай-ILL	Ребенок, испугавшись, убежал в сарай.	This translation is not included in the database because the causing event is expressed as a dependent clause, not a noun phrase.	
16	Udmurt (South)	22	main	n.a.	Vostem piosmurt no=myr ə̑-z vera.	modest man NEG=what NEG.PST-3 say.SG	The modest man did not say anything.	скромный мужчина NEG=что NEG.PST-3 говорить.SG	Скромный мужчина ничего не сказал.	This translation is not included in the database because the causing event is expressed as an adnominal dependent in the main clause.	
16	Udmurt (South)	23	main	n.a.	Kyšnomurt kurda-sa kyrm-iśk-i-z vyn-yz bord-y.	woman be_afraid-CVB catch-DETR-PST-3(SG) younger_brother-P.3SG near-ILL	The woman got hold of her younger brother in fear.	женщина бояться-CVB ловить-DETR-PST-3(SG) младший_брат-P.3SG рядом-ILL	Женщина, испугавшись, схватилась за брата.	This translation is not included in the database because the causing event is expressed as a dependent clause, not a noun phrase.	
16	Udmurt (South)	24	main	ABL	Kyšnomurt žad́-i-z už-leś.	woman get_tired-PST-3(SG) work-ABL	The woman is tired from work.	женщина уставать-PST-3(SG) работа-ABL	Женщина устала от работы.		
16	Udmurt (South)	24	alternate	n.a.	Kyšnomurt žad́-i-z uža-sa.	woman get_tired-PST-3(SG) work-CVB	The woman is tired working.	женщина уставать-PST-3(SG) работать-CVB	Женщина устала, работая.	This translation is not included in the database because the causing event is expressed as a dependent clause, not a noun phrase.	
16	Udmurt (South)	25	main	ABL	Kyšnomurt-len ug lu-y iź-em-ez č́ibiń-jos-leś.	woman-GEN NEG.PRS become-SG sleep-NMZ-P.3SG mosquito-PL-ABL	The woman can’t fall asleep because of the mosquitoes.	женщина-GEN NEG.PRS становиться-SG спать-NMZ-P.3SG комар-PL-ABL	Женщина не может заснуть из-за комаров.		
16	Udmurt (South)	25	alternate	INS	Kyšnomurt-len ug lu-y iź-em-ez č́ibiń-jos-yn.	woman-GEN NEG.PRS become-SG sleep-NMZ-P.3SG mosquito-PL-INS	The woman can’t fall asleep with the mosquitoes.	женщина-GEN NEG.PRS становиться-SG спать-NMZ-P.3SG комар-PL-INS	Женщина не может заснуть с комарами.		
16	Udmurt (South)	26	main	ABL	Vu adǯ́-iśk-e ĺugyt toleź-leś.	water see-DETR-PRS.3SG bright moon-ABL	The water looks bright because of the moon.	вода видеть-DETR-PRS.3SG светлый луна-ABL	Вода выглядит светлой из-за луны.		
16	Udmurt (South)	27	main	n.a.	Vorgoron pajda-jo vetl-i-z pə̑jšura-ny puny-jez jurtt-ysa.	man profit-ATTR go-PST-3(SG) hunt-INF dog-P.3SG help-CVB	Thanks to his dog, the man had a successful hunt.	мужчина выгода-ATTR идти-PST-3(SG) охотиться-INF собака-P.3SG help-CVB	Мужчина успешно сходил на охоту благодаря собаке.	This translation is not included in the database because the causing event is expressed as a dependent clause, not a noun phrase.	Возможно, на самом деле, грамматикализованный послелог.
16	Udmurt (South)	28	main	DAT	Kyšnomurt vož-ez pot-i-z kart-ez-ly.	woman anger-P.3SG come.out-PST-3(SG) husband-P.3SG-DAT	The wife was angry at her husband.	женщина злость-P.3SG выходить-PST-3(SG) муж-P.3SG-DAT	Жена рассердилась на мужа.		
16	Udmurt (South)	29	main	DAT_luysa	Kyšnomurt ber-e kyĺ-i-z už-e kart-ez-ly lu-ysa	woman late-ILL leave-PST-3(SG) work-ILL husband-P.3SG-DAT become-CVB	The woman was late for work because of her husband.	женщина поздний-ILL уходить-PST-3(SG) работа-ILL муж-P.3SG-DAT становиться-CVB	Женщина поздно пришла на работу из-за мужа.		
16	Udmurt (South)	30	main	ABL	Ad́ami-os kul-i-z-y muzjem zurka-n-leś.	person-PL die-PST-3-PL ground tremble-VN-ABL	The people died because of the earthquake.	человек-PL умирать-PST-3-PL земля дрожать-VN-ABL	Люди погибли из-за землетрясения. 		
16	Udmurt (South)	31	main	ABL	Vań kuradǯ́-on-jos pot-o ad́ami-leś.	whole trouble-VN-PL come_out-PRS.3PL person-ABL	All distresses happen because of man.	все страдать-VN-PL выходить-PRS.3PL человек-ABL	Все страдания происходят из-за человека.		
16	Udmurt (South)	32	main	bere	Vorgoron umoj adǯ́-yny kutsk-i-z operacija bere.	man well see-INF begin-PST-3(SG) operation after	The man can see better now after the operation.	man well see-INF begin-PST-3(SG) operation after	Мужчина стал лучше видеть после операции.		
16	Udmurt (South)	32	alternate	n.a.	Vorgoron umoj adǯ́-yny kutsk-i-z operacija jurtt-em-en.	man well see-INF begin-PST-3(SG) operation help-NMZ-INS	The man can see better now thanks to the operation.	мужчина хорошо видеть-INF начинать-PST-3(SG) операция помогать-NMZ-INS	Мужчина стал лучше видеть благодаря операции.	This translation is not included in the database because the noun phrase used in the nominal causal construction semantically deviates from the one intended by the stimulus sentence.	Возможно, на самом деле, грамматикализованный послелог.
16	Udmurt (South)	33	main	n.a.	Kyšnomurt ulep vorgoron jurtt-em-en.	woman alive man help-NMZ-INS	The woman is alive because of the help of that man.	женщина живой мужчина помогать-NMZ-INS	Женщина жива, потому что мужчина ей помог.	This translation is not included in the database because the noun phrase used in the nominal causal construction semantically deviates from the one intended by the stimulus sentence.	Возможно, на самом деле, грамматикализованный послелог.
16	Udmurt (South)	33	alternate	n.a.	Kyšnomurt ulep vorgoron jurtt-ysa.	woman alive man help-CVB	The woman is alive because of the help of that man.	женщина живой мужчина помогать-CVB	Женщина жива, потому что мужчина ей помог.	This translation is not included in the database because the causing event is expressed as a dependent clause, not a noun phrase.	Возможно, на самом деле, грамматикализованный послелог.
16	Udmurt (South)	33	alternate	n.a.	Kyšnomurt ulep vorgoron jurt-leś.	woman alive man help-ABL	The woman is alive due to man's help.	женщина живой мужчина помощь-ABL	Женщина жива из-за мужской помощи.	This translation is not included in the database because the noun phrase used in the nominal causal construction semantically deviates from the one intended by the stimulus sentence.	
16	Udmurt (South)	34	main	n.a.	Vorgoron vera-z kyšno-jez-ly so-je malpa-śk-ytek.	man say.PST-3SG wife-P.3SG-DAT that-ACC think-DETR-CAR	The man told his wife about it without thinking.	мужчина говорить.PST-3SG жена-P.3SG-DAT это-ACC думать-DETR-CAR	Мужчина рассказал об этом жене, не подумав.	This translation is not included in the database because the causing event is expressed as a dependent clause, not a noun phrase.	
16	Udmurt (South)	34	alternate	INS	Vorgoron vera-z kyšno-jez-ly so-je viźtem-en-yz.	man say-PST.3SG wife-P.3SG-DAT that-ACC stupid-INS-P.3SG	The man told his wife about it out of stupidity.	мужчина говорить-PST.3SG жена-P.3SG-DAT это-ACC глупость-INS-P.3SG 	Мужчина рассказал об этом жене по глупости.		
16	Udmurt (South)	35	main	n.a.	Kyšnomurt gylǯ́-i-z utč́a-śk-ytek.	woman slip-PST-3(SG) view-DETR-CAR	The woman slipped, not watching <her steps>.	женщина поскальзываться-PST-3(SG) смотреть-DETR-CAR	Женщина поскользнулась, не глядя <под ноги>.	This translation is not included in the database because the causing event is expressed as a dependent clause, not a noun phrase.	
16	Udmurt (South)	36	main	n.a.	Pilot pukt-i-z samoĺot-ze badǯ́ym opyt-ez vań-en.	pilot put-PST-3(SG) plane-ACC.P.3SG big experience-P.3SG be.PRS-INS	The pilot was able to land the plane as he had solid experience.	пилот ставить-PST-3(SG) самолет-ACC.P.3SG большой опыт-P.3SG быть.PRS-INS	Пилот посадил самолет из-за наличия <у него> большого опыта.	This translation is not included in the database because the causing event is expressed as a dependent clause, not a noun phrase.	Возможно, на самом деле, грамматикализованный послелог.
16	Udmurt (South)	36	alternate	n.a.	Pilot pukt-i-z samoĺot-ze badǯ́ym opyt-ez jurtt-em-en.	pilot put-PST-3(SG) plane-ACC.P.3SG big experience-P.3SG help-NMZ-INS	The pilot was able to land the plane with the help of his solid experience.	пилот ставить-PST-3(SG) самолет-ACC.P.3SG большой опыт-P.3SG помогать-NMZ-INS	Пилот посадил самолет с помощью большого опыта.	This translation is not included in the database because the noun phrase used in the nominal causal construction semantically deviates from the one intended by the stimulus sentence.	Возможно, на самом деле, грамматикализованный послелог.
16	Udmurt (South)	37	main	n.a.	Ĺotč́ik ə̑-z bygat-y pukt-yny samoĺot-ze opyt-ez ə̑və̑l-en.	pilot NEG.PST-3 be_able-SG put-INF plane-ACC.P.3SG experience-P.3SG NEG.EXIST-INS	The pilot couldn’t land the plane with the lack of experience.	пилот NEG.PST-3 мочь-SG ставить-INF самолет-ACC.P.3SG опыт-P.3SG NEG.EXIST-INS	Пилот не смог посадить самолет из-за отсутствия опыта.	This translation is not included in the database because the causing event is expressed as a dependent clause, not a noun phrase.	Возможно, на самом деле, грамматикализованный послелог.
16	Udmurt (South)	38	main	ABL	Vojna dyr-ja ad́ami-os śi-i-z-y turyn-kwar śutem ul-em-leś.	war time-ADV person-PL eat-PST-3-PL plant hungry live-NMZ-ABL	In wartime, people ate grass out of hunger.	война время-ADV человек-PL есть-PST-3-PL растение голодный жить-NMZ-ABL	Во время войны люди с голода ели траву.		
16	Udmurt (South)	39	main	n.a.	Kyšnomurt pyr-i-z pušk-a-z tod-em-ez pot-em-en.	woman enter-PST-3(SG) inside.OBL-ILL-P.3SG know-NMZ-P.3SG come_out-NMZ-INS	The woman went inside as she was curious to know <something>.	женщина входить-PST-3(SG) внутри.OBL-ILL-P.3SG знать-NMZ-P.3SG выходить-NMZ-INS	Женщина зашла внутрь, желая узнать <что-то>.	This translation is not included in the database because the causing event is expressed as a dependent clause, not a noun phrase.	Комм.: букв., «желая узнать»
16	Udmurt (South)	40	main	INS	Vorgoron vi-i-z kyšno-ze voža-m-en-yz.	man kill-PST-3(SG) wife-ACC.P.3SG be_jealous-NMZ-INS-P.3SG	The man killed his wife out of jealousy.	мужчина убивать-PST-3(SG) жена-ACC.P.3SG ревновать-NMZ-INS-P.3SG	Мужчина убил жену из ревности.		
16	Udmurt (South)	40	alternate	ABL	Vorgoron vi-i-z kəšno-ze voža-m-leś.	man kill-PST-3(SG) wife-ACC.P.3SG be_jealous-NMZ-ABL	The man killed his wife out of jealousy.	мужчина убивать-PST-3(SG) жена-ACC.P.3SG ревновать-NMZ-ABL	Мужчина убил жену из ревности.		
16	Udmurt (South)	41	main	n.a.	Vorgoron vera-z so-je vańm-yz-ly vyltija-śk-ysa.	man say-PST.3SG that-ACC all-P.3SG-DAT extol-DETR-CVB	The man told everyone about it, boasting.	человек говорить-PST.3SG это-ACC все-P.3SG-DAT бахвалиться-DETR-CVB	Мужчина всем об этом рассказал, бахвалясь.	This translation is not included in the database because the causing event is expressed as a dependent clause, not a noun phrase.	
16	Udmurt (South)	42	main	INS	Kyšnomurt pyĺ-yl-i-z vań posuda-jez vož pot-em-en-yz.	woman break-ITER-PST-3(SG) all dishes-ACC.SG anger come_out-NMZ-INS-P.3SG	The woman broke all the dishes out of anger.	женщина ломать-ITER-PST-3(SG) все посуда-ACC.SG злость выходить-NMZ-INS-P.3SG	Женщина разбила всю посуду от злости.		
16	Udmurt (South)	42	alternate	ABL	Kyšnomurt pyĺ-yl-i-z vań posuda-jez vož pot-em-leś.	woman break-ITER-PST-3(SG) all dishes-ACC.SG anger come_out-NMZ-ABL	The woman broke all the dishes out of anger.	женщина ломать-ITER-PST-3(SG) все посуда-ACC.SG злость выходить-NMZ-ABL	Женщина разбила всю посуду от злости.		
16	Udmurt (South)	43	main	ABL	Kyšnomurt vyd-i-z iź-yny diśkut-en keźyt-leś.	woman lie_down-PST-3(SG) sleep-INF clothes-INS cold-ABL	The woman went to sleep clothed because of the cold.	женщина ложиться-PST-3(SG) спать-INF одежда-INS холод-ABL	Женщина легла спать одетой из-за холода. 		
16	Udmurt (South)	44	main	ponna	Dyš-et-iś makta-z dyš-et-sk-iś-ze diś-ez ponna.	learn-CAUS-PTCP.ACT praise.PST-3SG learn-CAUS-DETR-PTCP.ACT-ACC.3SG clothes-P.3SG for	The teacher commended the student for his clothes.	учиться-CAUS-PTCP.ACT хвалить.PST-3SG учиться-CAUS-DETR-PTCP.ACT-ACC.3SG одежда-P.3SG за	Учитель похвалил ученика за его одежду.		
16	Udmurt (South)	45	main	ponna	Vorgoron žug-i-z buskeĺ-ze so-len kyl-yz ponna.	man beat-PST-3(SG) neighbour-ACC.P.3SG that-GEN word-P.3SG for	The man beat his neighbor for his words.	мужчина бить-PST-3(SG) сосед-ACC.P.3SG это-GEN слово-P.3SG за	Мужчина побил соседа за его слова.		
16	Udmurt (South)	45	alternate	DAT_luysa	Vorgoron žug-i-z buskeĺ-ze so-len kyl-yz-ly lu-ysa.	man beat-PST-3(SG) neighbour-ACC.P.3SG that-GEN word-P.3SG-DAT become-CVB	The man beat his neighbor because of his words.	женщина бить-PST-3(SG) сосед-ACC.P.3SG это-GEN слово-P.3SG-DAT становиться-CVB	Мужчина побил соседа из-за его слов.		
16	Udmurt (South)	46	main	ponna	Pinal-jos žug-iśk-i-z-ə̑ tup ponna.	child-PL beat-DETR-PST-3-PL ball for	The children fought over the ball.	ребенок-PL бить-DETR-PST-3-PL мяч за	Дети подрались за мяч.		
16	Udmurt (South)	47	main	ponna	Vorgoron keret-iz vyn-yn-yz nasĺedstvo ponna.	man quarrel-PST-3(SG) younger_brother-INS-P.3SG inheritance for	The man argued with his younger brother over the inheritance.	мужчина ссориться-PST-3(SG) младший_брат-INS-P.3SG наследство за	Мужчина поссорился с братом из-за наследства.		
16	Udmurt (South)	48	main	ponna	Kyšnomurt baśt-i-z so kńiga-jez sured-jos-yz ponna.	woman buy-PST-3(SG) that book-ACC.SG picture-PL-P.3SG for	The woman bought the book because of the pictures.	женщина покупать-PST-3(SG) этот книга-ACC.SG картинка-PL-P.3SG за	Женщина купила эту книгу из-за рисунков.		
16	Udmurt (South)	49	main	n.a.	Kyšnomurt ə̑-z pumiśk-y eš-en-yz mylkyd-yz ə̑və̑l-en.	woman NEG.PST-3 meet-SG friend-INS-P.3SG good_mood-P.3SG NEG.EXIST-INS	The woman canceled plans with her friend not having the right mood.	женщина NEG.PST-3 встречаться-SG друг-INS-P.3SG хорошее_настроение-P.3SG NEG.EXIST-INS	Женщина не встретилась с подругой из-за отсутствия хорошего настроения.	This translation is not included in the database because the causing event is expressed as a dependent clause, not a noun phrase.	Возможно, на самом деле, грамматикализованный послелог.
16	Udmurt (South)	50	main	n.a.	Puk-iś vu-os-yz adǯ́-isa vala-no uj-yn zor-em.	sit-PTCP.ACT water-PL-P.3SG see-CVB understand-DEB night-LOC rain-PST2.3SG	Looking at the puddles, one should understand that it rained last night.	сидеть-PTCP.ACT вода-PL-P.3SG видеть-CVB понимать-DEB ночь-LOC дождить-PST2.3SG	Глядя на лужи, понятно, что ночью шел дождь.	This translation is not included in the database because the causing event is expressed as a dependent clause, not a noun phrase.	
16	Udmurt (South)	51	main	n.a.	Vu-iś puĺy-os-yz adǯ́-ysa vala-no vu byrekt-i-z.	water-EL bubble-PL-P.3SG see-CVB understand-DEB water boil-PST-3(SG)	Looking at the the bubbles, one should understand that the water is boiling.	вода-EL пузырек-PL-P.3SG смотреть-CVB понимать-DEB вода кипеть-PST-3(SG)	Глядя на пузырьки, понятно, что вода уже закипела.	This translation is not included in the database because the causing event is expressed as a dependent clause, not a noun phrase.	
16	Udmurt (South)	52	main	n.a.	Pyr korka, kyr-yn keźyt.	come.IMP house free_space-LOC cold	Come inside, it is cold outside.	заходить.IMP дом снаружи-LOC холодный	Заходи в дом, на улице холодно.	This translation is not included in the database because the expression corresponding to the causing event is not a syntactic dependent of the expression corresponding to the caused event.	
16	Udmurt (South)	53	main	n.a.	Kytyn mynam sviter-e, mynym keźyt.	where I.GEN sweater-P.1SG I.DAT cold	Where is my sweater? I am cold.	где я.GEN свитер-P.1SG я.DAT холодный	Где мой свитер? Мне холодно.	This translation is not included in the database because the expression corresponding to the causing event is not a syntactic dependent of the expression corresponding to the caused event.	
16	Udmurt (South)	54	main	ADV	Ta č́islo u-z lu-y pič́i odig-leś matematič́eskoj zakon-ja.	this number NEG.FUT-3 become-SG small one-ABL mathematical law-ADV	Per mathematical law, this number cannot be less than one.	этот число NEG.FUT-3 становиться-SG маленький один-ABL математический закон-ADV	В соответствии с математическими законами, это число не будет меньше, чем один.		
